DANE,DEPARTAMENTO,MUNICIPIO,COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,TOTAL GIRO JUNIO 2023,OBSERVACIÓN
41006,HUILA,ACEVEDO,EPSS41,NUEVA EPS,813002497,E.S.E. HOSPITAL SAN FRANCISCO JAVIER DE ACEVEDO,187875895,
41016,HUILA,AIPE,EPSS37,NUEVA EPS,891180238,E.S.E. HOSPITAL SAN CARLOS DE AIPE,3742606,
41016,HUILA,AIPE,EPSS41,NUEVA EPS,891180238,E.S.E. HOSPITAL SAN CARLOS DE AIPE,149797224,
41132,HUILA,CAMPOALEGRE,EPSS37,NUEVA EPS,900314301,SALUD VITAL DEL HUILA IPS SAS,25961098,
41298,HUILA,GARZON,EPSS37,NUEVA EPS,813002940,EMPRESA SOCIAL DEL ESTADO MARIA AUXILIADORA DE GARZON,10644488,
41298,HUILA,GARZON,EPSS37,NUEVA EPS,900314301,SALUD VITAL DEL HUILA IPS SAS,53280462,
41298,HUILA,GARZON,EPSS41,NUEVA EPS,813002940,EMPRESA SOCIAL DEL ESTADO MARIA AUXILIADORA DE GARZON,470345032,
41306,HUILA,GIGANTE,EPSS37,NUEVA EPS,891180065,ESE HOSPITAL SAN ANTONIO,2952242,
41306,HUILA,GIGANTE,EPSS41,NUEVA EPS,891180065,ESE HOSPITAL SAN ANTONIO,109953580,
41319,HUILA,GUADALUPE,EPSS37,NUEVA EPS,813007875,E.S.E. HOSPITAL MUNICIPAL NUESTRA SEÑORA DE GUADALUPE,1371514,
41319,HUILA,GUADALUPE,EPSS41,NUEVA EPS,813007875,E.S.E. HOSPITAL MUNICIPAL NUESTRA SEÑORA DE GUADALUPE,77106982,
41359,HUILA,ISNOS,EPSS37,NUEVA EPS,813010996,ESE HOSPITAL SAN JOSE DE ISNOS,1524928,
41359,HUILA,ISNOS,EPSS41,NUEVA EPS,813010996,ESE HOSPITAL SAN JOSE DE ISNOS,67597199,
41378,HUILA,LA ARGENTINA,ESS024,COOSALUD,813010966,ESE JUAN RAMON NUÑEZ PALACIOS,57556002,
41396,HUILA,LA PLATA,EPSS37,NUEVA EPS,813002872,EMPRESA SOCIAL DEL ESTADO SAN SEBASTIAN DE LA PLATA HUILA,7381804,
41396,HUILA,LA PLATA,EPSS37,NUEVA EPS,900314301,SALUD VITAL DEL HUILA IPS SAS,27552056,
41396,HUILA,LA PLATA,EPSS41,NUEVA EPS,813002872,EMPRESA SOCIAL DEL ESTADO SAN SEBASTIAN DE LA PLATA HUILA,164781460,
41503,HUILA,OPORAPA,ESS024,COOSALUD,813012946,ESE MUNICIPAL DAVID MOLINA MUÑOZ,112095630,
41524,HUILA,PALERMO,EPSS37,NUEVA EPS,891180091,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN FRANCISCO DE ASIS,5300088,
41524,HUILA,PALERMO,EPSS41,NUEVA EPS,891180091,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN FRANCISCO DE ASIS,151168738,
41551,HUILA,PITALITO,EPSI05,MALLAMAS,813005295,EMPRESA SOCIAL DEL ESTADO MUNICIPAL MANUEL CASTRO TOVAR,151638951,
41551,HUILA,PITALITO,EPSS37,NUEVA EPS,813005295,EMPRESA SOCIAL DEL ESTADO MUNICIPAL MANUEL CASTRO TOVAR,17193250,
41551,HUILA,PITALITO,EPSS37,NUEVA EPS,900314301,SALUD VITAL DEL HUILA IPS SAS,182091756,
41551,HUILA,PITALITO,EPSS41,NUEVA EPS,813005295,EMPRESA SOCIAL DEL ESTADO MUNICIPAL MANUEL CASTRO TOVAR,599105000,
41615,HUILA,RIVERA,EPSI03,A.I.C.,813002933,E.S.E. HOSPITAL DIVINO NIÑO DE RIVERA,97069476,
41615,HUILA,RIVERA,EPSS37,NUEVA EPS,813002933,E.S.E. HOSPITAL DIVINO NIÑO DE RIVERA,4137788,
41615,HUILA,RIVERA,EPSS41,NUEVA EPS,813002933,E.S.E. HOSPITAL DIVINO NIÑO DE RIVERA,105234642,
41770,HUILA,SUAZA,EPSS37,NUEVA EPS,891180190,ESE HOSPITAL NUESTRA SEÑORA DE FATIMA DE SUAZA,2394338,
41770,HUILA,SUAZA,EPSS41,NUEVA EPS,891180190,ESE HOSPITAL NUESTRA SEÑORA DE FATIMA DE SUAZA,138615898,
41791,HUILA,TARQUI,EPSS37,NUEVA EPS,891180232,E.S.E. HOSPITAL SAN ANTONIO DE TARQUI,2068894,
41791,HUILA,TARQUI,EPSS41,NUEVA EPS,891180232,E.S.E. HOSPITAL SAN ANTONIO DE TARQUI,134733816,
41797,HUILA,TESALIA,EPSS37,NUEVA EPS,891103889,E.S.E. HOSPITAL LOCAL SANTA TERESA DE TESALIA,69489939,
41797,HUILA,TESALIA,EPSS41,NUEVA EPS,891103889,E.S.E. HOSPITAL LOCAL SANTA TERESA DE TESALIA,38480605,
41807,HUILA,TIMANA,EPSS37,NUEVA EPS,891180198,E.S.E. HOSPITAL MUNICIPAL SAN ANTONIO DE TIMANA,2287392,
41807,HUILA,TIMANA,EPSS41,NUEVA EPS,891180198,E.S.E. HOSPITAL MUNICIPAL SAN ANTONIO DE TIMANA,101622155,
44001,LA GUAJIRA,RIOHACHA,CCF033,EPS FAMILIAR DE COLOMBIA,825000147,E.S.E. HOSPITAL ARMANDO PABON LOPEZ,82544600,
44001,LA GUAJIRA,RIOHACHA,CCF033,EPS FAMILIAR DE COLOMBIA,825003149,IPSI SUPULA WAYUU,44182698,
44001,LA GUAJIRA,RIOHACHA,CCF033,EPS FAMILIAR DE COLOMBIA,892115009,EMPRESA SOCIAL DEL ESTADO HOSPITAL NUESTRA SEÑORA DE LOS REMEDIOS,102368411,
44001,LA GUAJIRA,RIOHACHA,CCF033,EPS FAMILIAR DE COLOMBIA,900016853,UNIDAD MEDICA WAYUU ANOUTA WAKUAIPA IPSI,47211552,
44001,LA GUAJIRA,RIOHACHA,CCF033,EPS FAMILIAR DE COLOMBIA,900047571,IPSI OUTAJIAPALA,303978335,
44001,LA GUAJIRA,RIOHACHA,CCF033,EPS FAMILIAR DE COLOMBIA,900140599,FUNDACION ADANIES DIAZ BRITO,31608000,
44001,LA GUAJIRA,RIOHACHA,CCF033,EPS FAMILIAR DE COLOMBIA,900170300,CIDSALUD IPSI,5353848,
44001,LA GUAJIRA,RIOHACHA,CCF033,EPS FAMILIAR DE COLOMBIA,900177624,ANASHIWAYA IPSI,13147171,
44001,LA GUAJIRA,RIOHACHA,CCF033,EPS FAMILIAR DE COLOMBIA,900185729,IPSI PALAIMA,21412626,
44001,LA GUAJIRA,RIOHACHA,CCF033,EPS FAMILIAR DE COLOMBIA,900191322,OUTTAJIAPULEE IPSI,66990548,
44001,LA GUAJIRA,RIOHACHA,CCF033,EPS FAMILIAR DE COLOMBIA,900209093,IPSIANASHANTA SUPUSHUAYA,1499116,
44001,LA GUAJIRA,RIOHACHA,CCF033,EPS FAMILIAR DE COLOMBIA,900517548,IPSI CENTRO EPIDEMIOLOGICO Y DE SALUD INTEGRAL JEKEET AKUAITA,6018119,
44001,LA GUAJIRA,RIOHACHA,CCF033,EPS FAMILIAR DE COLOMBIA,900589110,I.P.S.I. WALE KERU,21134916,
44001,LA GUAJIRA,RIOHACHA,CCF033,EPS FAMILIAR DE COLOMBIA,900592962,I.P.S.I. ANENU-JIA,33016032,
44001,LA GUAJIRA,RIOHACHA,CCF033,EPS FAMILIAR DE COLOMBIA,900679383,IPS INDIGENA COTTUSHI SUSHI ANAIN WAKUA IPA IPS-I,2707452,
44001,LA GUAJIRA,RIOHACHA,CCF033,EPS FAMILIAR DE COLOMBIA,900690590,I.P.S.I. A>INMAJAA WAYUU,12015630,
44001,LA GUAJIRA,RIOHACHA,CCF033,EPS FAMILIAR DE COLOMBIA,900768457,FUNDACIÓN APORTA TU GRANITO IPS,4939200,
44001,LA GUAJIRA,RIOHACHA,CCF033,EPS FAMILIAR DE COLOMBIA,900784418,FISIOMED INTEGRAL S.A.S,13368600,
44001,LA GUAJIRA,RIOHACHA,CCF033,EPS FAMILIAR DE COLOMBIA,900794134,IPS INDIGENA KOTTUSHI SAO ANA>A,828304968,
44001,LA GUAJIRA,RIOHACHA,CCF033,EPS FAMILIAR DE COLOMBIA,900795851,IPSI EITERRA JAWAPIA,160971889,
44001,LA GUAJIRA,RIOHACHA,CCF033,EPS FAMILIAR DE COLOMBIA,901483168,GHG GLOBAL HEALTH GROUP SAS,1915650,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,892115009,EMPRESA SOCIAL DEL ESTADO HOSPITAL NUESTRA SEÑORA DE LOS REMEDIOS,175468764,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,900047571,IPSI OUTAJIAPALA,29728022,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,900140599,FUNDACION ADANIES DIAZ BRITO,33707140,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,900144134,EZEQ - SALUD IPSI,26235253,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,900164918,FUNDACION ANAS AKUAIPA,91101490,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,900170300,CIDSALUD IPSI,11116258,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,900177624,ANASHIWAYA IPSI,126180401,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,900209093,IPSIANASHANTA SUPUSHUAYA,25912324,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,900270453,IPSI SOL WAYUU,70333845,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,900271091,IPSI EIYAJAA WANULU,50537931,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,69859790,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,900589110,I.P.S.I. WALE KERU,50627745,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,900592962,I.P.S.I. ANENU-JIA,36229181,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,900679383,IPS INDIGENA COTTUSHI SUSHI ANAIN WAKUA IPA IPS-I,24466902,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,900690590,I.P.S.I. A>INMAJAA WAYUU,55510049,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,900768457,FUNDACIÓN APORTA TU GRANITO IPS,20125203,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,900795851,IPSI EITERRA JAWAPIA,33345845,
44001,LA GUAJIRA,RIOHACHA,EPSI03,A.I.C.,900170300,CIDSALUD IPSI,211144286,
44001,LA GUAJIRA,RIOHACHA,EPSI03,A.I.C.,900177624,ANASHIWAYA IPSI,34618012,
44001,LA GUAJIRA,RIOHACHA,EPSI03,A.I.C.,900517548,IPSI CENTRO EPIDEMIOLOGICO Y DE SALUD INTEGRAL JEKEET AKUAITA,63077971,
44001,LA GUAJIRA,RIOHACHA,EPSI03,A.I.C.,900757147,KAMANES S.A.S,6146186,
44001,LA GUAJIRA,RIOHACHA,EPSI04,ANAS WAYUU,839000145,ASOCIACION DE CABILDOS Y/O AUTORIDADES TRADICIONALES DE LA GUAJIRA,122945751,
44001,LA GUAJIRA,RIOHACHA,EPSI04,ANAS WAYUU,900016853,UNIDAD MEDICA WAYUU ANOUTA WAKUAIPA IPSI,66255317,
44001,LA GUAJIRA,RIOHACHA,EPSI04,ANAS WAYUU,900144134,EZEQ - SALUD IPSI,24771009,
44001,LA GUAJIRA,RIOHACHA,EPSI04,ANAS WAYUU,900177624,ANASHIWAYA IPSI,69429676,
44001,LA GUAJIRA,RIOHACHA,EPSI04,ANAS WAYUU,900589110,I.P.S.I. WALE KERU,82489309,
44001,LA GUAJIRA,RIOHACHA,EPSI04,ANAS WAYUU,900592962,I.P.S.I. ANENU-JIA,30171878,
44001,LA GUAJIRA,RIOHACHA,EPSI04,ANAS WAYUU,900690590,I.P.S.I. A>INMAJAA WAYUU,52134547,
44001,LA GUAJIRA,RIOHACHA,EPSS37,NUEVA EPS,800031212,UNIDAD MEDICA RADIOLOGICA DEL CARMEN,5308797,
44001,LA GUAJIRA,RIOHACHA,EPSS37,NUEVA EPS,825003149,IPSI SUPULA WAYUU,3910343,
44001,LA GUAJIRA,RIOHACHA,EPSS37,NUEVA EPS,900144134,EZEQ - SALUD IPSI,26760735,
44001,LA GUAJIRA,RIOHACHA,EPSS37,NUEVA EPS,900170300,CIDSALUD IPSI,15750610,
44001,LA GUAJIRA,RIOHACHA,EPSS37,NUEVA EPS,900177624,ANASHIWAYA IPSI,25796083,
44001,LA GUAJIRA,RIOHACHA,EPSS41,NUEVA EPS,800031212,UNIDAD MEDICA RADIOLOGICA DEL CARMEN,21815183,
44001,LA GUAJIRA,RIOHACHA,EPSS41,NUEVA EPS,825003149,IPSI SUPULA WAYUU,62913529,
44001,LA GUAJIRA,RIOHACHA,EPSS41,NUEVA EPS,900144134,EZEQ - SALUD IPSI,70227465,
44001,LA GUAJIRA,RIOHACHA,EPSS41,NUEVA EPS,900170300,CIDSALUD IPSI,55147380,
44001,LA GUAJIRA,RIOHACHA,EPSS41,NUEVA EPS,900177624,ANASHIWAYA IPSI,106002570,
44001,LA GUAJIRA,RIOHACHA,EPSS41,NUEVA EPS,900185729,IPSI PALAIMA,35517850,
44001,LA GUAJIRA,RIOHACHA,EPSS41,NUEVA EPS,900589110,I.P.S.I. WALE KERU,5151476,
44001,LA GUAJIRA,RIOHACHA,EPSS41,NUEVA EPS,900690590,I.P.S.I. A>INMAJAA WAYUU,7741075,
44001,LA GUAJIRA,RIOHACHA,ESS024,COOSALUD,892115009,EMPRESA SOCIAL DEL ESTADO HOSPITAL NUESTRA SEÑORA DE LOS REMEDIOS,7060200,
44001,LA GUAJIRA,RIOHACHA,ESS024,COOSALUD,900589110,I.P.S.I. WALE KERU,6839856,
44001,LA GUAJIRA,RIOHACHA,ESS024,COOSALUD,900690590,I.P.S.I. A>INMAJAA WAYUU,101912025,
44035,LA GUAJIRA,ALBANIA,CCF055,CAJACOPI,825002525,ESE HOSPITAL SAN RAFAEL DE ALBANIA,95940325,
44035,LA GUAJIRA,ALBANIA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,3239236,
44035,LA GUAJIRA,ALBANIA,EPSI04,ANAS WAYUU,825002525,ESE HOSPITAL SAN RAFAEL DE ALBANIA,91034819,
44035,LA GUAJIRA,ALBANIA,EPSI04,ANAS WAYUU,839000145,ASOCIACION DE CABILDOS Y/O AUTORIDADES TRADICIONALES DE LA GUAJIRA,144339954,
44078,LA GUAJIRA,BARRANCAS,CCF055,CAJACOPI,800101022,ESE HOSPITAL NUESTRA SEÑORA DEL PILAR,30377867,
44078,LA GUAJIRA,BARRANCAS,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,985985,
44078,LA GUAJIRA,BARRANCAS,EPSI03,A.I.C.,800101022,ESE HOSPITAL NUESTRA SEÑORA DEL PILAR,60986341,
44078,LA GUAJIRA,BARRANCAS,EPSI03,A.I.C.,900757147,KAMANES S.A.S,834172,
44078,LA GUAJIRA,BARRANCAS,EPSI04,ANAS WAYUU,800101022,ESE HOSPITAL NUESTRA SEÑORA DEL PILAR,79324854,
44078,LA GUAJIRA,BARRANCAS,EPSI04,ANAS WAYUU,900653282,IPS ANESHI WAYAA SAS,22009989,
44078,LA GUAJIRA,BARRANCAS,EPSS37,NUEVA EPS,800101022,ESE HOSPITAL NUESTRA SEÑORA DEL PILAR,38145585,
44078,LA GUAJIRA,BARRANCAS,EPSS41,NUEVA EPS,800101022,ESE HOSPITAL NUESTRA SEÑORA DEL PILAR,68517225,
44090,LA GUAJIRA,DIBULLA,CCF055,CAJACOPI,825001037,ESE HOSPITAL SANTA TERESA DE JESUS DE AVILA,181971056,
44090,LA GUAJIRA,DIBULLA,CCF055,CAJACOPI,900270453,IPSI SOL WAYUU,30315059,
44090,LA GUAJIRA,DIBULLA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,13672659,
44090,LA GUAJIRA,DIBULLA,EPSS41,NUEVA EPS,825001037,ESE HOSPITAL SANTA TERESA DE JESUS DE AVILA,57484652,
44090,LA GUAJIRA,DIBULLA,EPSS41,NUEVA EPS,900185729,IPSI PALAIMA,4167230,
44098,LA GUAJIRA,DISTRACCION,CCF055,CAJACOPI,825000834,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA RITA DE CASSIA,114719070,
44098,LA GUAJIRA,DISTRACCION,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,3854851,
44098,LA GUAJIRA,DISTRACCION,EPSI04,ANAS WAYUU,825000834,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA RITA DE CASSIA,37903551,
44098,LA GUAJIRA,DISTRACCION,EPSI04,ANAS WAYUU,900653282,IPS ANESHI WAYAA SAS,9992619,
44110,LA GUAJIRA,EL MOLINO,CCF055,CAJACOPI,825000140,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN LUCAS,85442460,
44110,LA GUAJIRA,EL MOLINO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,5145140,
44110,LA GUAJIRA,EL MOLINO,EPSS37,NUEVA EPS,825000140,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN LUCAS,12411180,
44279,LA GUAJIRA,FONSECA,CCF055,CAJACOPI,892170002,ESE HOSPITAL SAN AGUSTIN DE FONSECA,389633958,
44279,LA GUAJIRA,FONSECA,CCF055,CAJACOPI,900139859,FUNDACION VIDA CON AMOR,11979391,
44279,LA GUAJIRA,FONSECA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,15110095,
44279,LA GUAJIRA,FONSECA,CCF055,CAJACOPI,900778696,FUNDACION FLORECER B.D.G,5024459,
44378,LA GUAJIRA,HATONUEVO,CCF055,CAJACOPI,825000620,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN,22383935,
44378,LA GUAJIRA,HATONUEVO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,749749,
44378,LA GUAJIRA,HATONUEVO,EPSI03,A.I.C.,825000620,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN,30541246,
44378,LA GUAJIRA,HATONUEVO,EPSI03,A.I.C.,900757147,KAMANES S.A.S,540536,
44378,LA GUAJIRA,HATONUEVO,EPSS37,NUEVA EPS,900057823,UNIDAD MEDICA HATONUEVO LIMITADA,8021790,
44378,LA GUAJIRA,HATONUEVO,EPSS41,NUEVA EPS,825000620,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN,48143120,
44420,LA GUAJIRA,LA JAGUA DEL PILAR,CCF055,CAJACOPI,825001119,ESE HOSPITAL DONALDO SAUL MORON MANJARREZ,66509715,
44420,LA GUAJIRA,LA JAGUA DEL PILAR,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1839838,
44430,LA GUAJIRA,MAICAO,CCF033,EPS FAMILIAR DE COLOMBIA,800067514,COMITÉ MUNICIPAL DE LA CRUZ ROJA DE MAICAO,53757000,
44430,LA GUAJIRA,MAICAO,CCF055,CAJACOPI,800067514,COMITÉ MUNICIPAL DE LA CRUZ ROJA DE MAICAO,138771018,
44430,LA GUAJIRA,MAICAO,CCF055,CAJACOPI,825003149,IPSI SUPULA WAYUU,69465374,
44430,LA GUAJIRA,MAICAO,CCF055,CAJACOPI,839000936,EREJEERIA WAYUU IPSI,24456014,
44430,LA GUAJIRA,MAICAO,CCF055,CAJACOPI,892120115,ESE HOSPITAL SAN JOSE DE MAICAO,84420189,
44430,LA GUAJIRA,MAICAO,CCF055,CAJACOPI,900141404,IPSI KARAQUITA,91741738,
44430,LA GUAJIRA,MAICAO,CCF055,CAJACOPI,900144397,IPSI WAYUU ANASHII,8871562,
44430,LA GUAJIRA,MAICAO,CCF055,CAJACOPI,900203322,ANASU AINWA IPS-I,20654869,
44430,LA GUAJIRA,MAICAO,CCF055,CAJACOPI,900210003,IPSI AYUULEEPALA WAYUU,101911076,
44430,LA GUAJIRA,MAICAO,CCF055,CAJACOPI,900270453,IPSI SOL WAYUU,50072715,
44430,LA GUAJIRA,MAICAO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,40834794,
44430,LA GUAJIRA,MAICAO,CCF055,CAJACOPI,900486723,IPSI WAYUU TALATSHI,25506760,
44430,LA GUAJIRA,MAICAO,CCF055,CAJACOPI,900794134,IPS INDIGENA KOTTUSHI SAO ANA>A,9328364,
44430,LA GUAJIRA,MAICAO,EPSI04,ANAS WAYUU,825003149,IPSI SUPULA WAYUU,167868404,
44430,LA GUAJIRA,MAICAO,EPSI04,ANAS WAYUU,839000145,ASOCIACION DE CABILDOS Y/O AUTORIDADES TRADICIONALES DE LA GUAJIRA,558019848,
44430,LA GUAJIRA,MAICAO,EPSI04,ANAS WAYUU,839000794,IPS INDIGENA SUMUYWAJAT,433885122,
44430,LA GUAJIRA,MAICAO,EPSI04,ANAS WAYUU,839000936,EREJEERIA WAYUU IPSI,95304082,
44430,LA GUAJIRA,MAICAO,EPSI04,ANAS WAYUU,892120115,ESE HOSPITAL SAN JOSE DE MAICAO,17850604,
44430,LA GUAJIRA,MAICAO,EPSI04,ANAS WAYUU,900141404,IPSI KARAQUITA,61406086,
44430,LA GUAJIRA,MAICAO,EPSI04,ANAS WAYUU,900144397,IPSI WAYUU ANASHII,29861618,
44430,LA GUAJIRA,MAICAO,EPSI04,ANAS WAYUU,900210003,IPSI AYUULEEPALA WAYUU,123941328,
44430,LA GUAJIRA,MAICAO,EPSI04,ANAS WAYUU,900794134,IPS INDIGENA KOTTUSHI SAO ANA>A,25741781,
44430,LA GUAJIRA,MAICAO,EPSS37,NUEVA EPS,825003149,IPSI SUPULA WAYUU,25243209,
44430,LA GUAJIRA,MAICAO,EPSS37,NUEVA EPS,839000936,EREJEERIA WAYUU IPSI,3590236,
44430,LA GUAJIRA,MAICAO,EPSS37,NUEVA EPS,900486723,IPSI WAYUU TALATSHI,8830545,
44430,LA GUAJIRA,MAICAO,EPSS41,NUEVA EPS,825003149,IPSI SUPULA WAYUU,112929068,
44430,LA GUAJIRA,MAICAO,EPSS41,NUEVA EPS,839000936,EREJEERIA WAYUU IPSI,23007252,
44430,LA GUAJIRA,MAICAO,EPSS41,NUEVA EPS,892120115,ESE HOSPITAL SAN JOSE DE MAICAO,28112932,
44430,LA GUAJIRA,MAICAO,EPSS41,NUEVA EPS,900185729,IPSI PALAIMA,29837960,
44430,LA GUAJIRA,MAICAO,EPSS41,NUEVA EPS,900486723,IPSI WAYUU TALATSHI,154735228,
44430,LA GUAJIRA,MAICAO,ESS024,COOSALUD,800067514,COMITÉ MUNICIPAL DE LA CRUZ ROJA DE MAICAO,25985000,
44430,LA GUAJIRA,MAICAO,ESS024,COOSALUD,892120115,ESE HOSPITAL SAN JOSE DE MAICAO,21883176,
44430,LA GUAJIRA,MAICAO,ESS024,COOSALUD,900144397,IPSI WAYUU ANASHII,26085840,
44430,LA GUAJIRA,MAICAO,ESS024,COOSALUD,900210003,IPSI AYUULEEPALA WAYUU,21834068,
44560,LA GUAJIRA,MANAURE,CCF033,EPS FAMILIAR DE COLOMBIA,900144134,EZEQ - SALUD IPSI,9022646,
44560,LA GUAJIRA,MANAURE,CCF033,EPS FAMILIAR DE COLOMBIA,900210003,IPSI AYUULEEPALA WAYUU,154018053,
44560,LA GUAJIRA,MANAURE,CCF055,CAJACOPI,825000147,E.S.E. HOSPITAL ARMANDO PABON LOPEZ,15475854,
44560,LA GUAJIRA,MANAURE,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,851851,
44560,LA GUAJIRA,MANAURE,EPSI03,A.I.C.,825000147,E.S.E. HOSPITAL ARMANDO PABON LOPEZ,28051327,
44560,LA GUAJIRA,MANAURE,EPSI03,A.I.C.,900170300,CIDSALUD IPSI,49209042,
44560,LA GUAJIRA,MANAURE,EPSI03,A.I.C.,900757147,KAMANES S.A.S,1035515,
44560,LA GUAJIRA,MANAURE,EPSI04,ANAS WAYUU,825000147,E.S.E. HOSPITAL ARMANDO PABON LOPEZ,210843406,
44560,LA GUAJIRA,MANAURE,EPSI04,ANAS WAYUU,900016853,UNIDAD MEDICA WAYUU ANOUTA WAKUAIPA IPSI,335166897,
44560,LA GUAJIRA,MANAURE,EPSI04,ANAS WAYUU,900177624,ANASHIWAYA IPSI,16470507,
44560,LA GUAJIRA,MANAURE,EPSS37,NUEVA EPS,800031212,UNIDAD MEDICA RADIOLOGICA DEL CARMEN,498383,
44560,LA GUAJIRA,MANAURE,EPSS37,NUEVA EPS,825000147,E.S.E. HOSPITAL ARMANDO PABON LOPEZ,5489832,
44560,LA GUAJIRA,MANAURE,EPSS37,NUEVA EPS,900794134,IPS INDIGENA KOTTUSHI SAO ANA>A,7017840,
44560,LA GUAJIRA,MANAURE,EPSS41,NUEVA EPS,800031212,UNIDAD MEDICA RADIOLOGICA DEL CARMEN,2190262,
44560,LA GUAJIRA,MANAURE,EPSS41,NUEVA EPS,900794134,IPS INDIGENA KOTTUSHI SAO ANA>A,30841560,
44650,LA GUAJIRA,SAN JUAN DEL CESAR,CCF055,CAJACOPI,892115010,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL NIVEL II,359478799,
44650,LA GUAJIRA,SAN JUAN DEL CESAR,CCF055,CAJACOPI,900270453,IPSI SOL WAYUU,9649153,
44650,LA GUAJIRA,SAN JUAN DEL CESAR,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,13548535,
44650,LA GUAJIRA,SAN JUAN DEL CESAR,EPSS37,NUEVA EPS,892115010,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL NIVEL II,12413364,
44650,LA GUAJIRA,SAN JUAN DEL CESAR,EPSS41,NUEVA EPS,892115010,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL NIVEL II,82802252,
44847,LA GUAJIRA,URIBIA,CCF055,CAJACOPI,800061765,ESE HOSPITAL NUESTRA SEÑORA DEL PERPETUO SOCORRO,105600906,
44847,LA GUAJIRA,URIBIA,CCF055,CAJACOPI,892115347,ESE HOSPITAL DE NAZARETH,49631448,
44847,LA GUAJIRA,URIBIA,CCF055,CAJACOPI,900185729,IPSI PALAIMA,3862000,
44847,LA GUAJIRA,URIBIA,CCF055,CAJACOPI,900191322,OUTTAJIAPULEE IPSI,38664178,
44847,LA GUAJIRA,URIBIA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,5059054,
44847,LA GUAJIRA,URIBIA,EPSI03,A.I.C.,800061765,ESE HOSPITAL NUESTRA SEÑORA DEL PERPETUO SOCORRO,233503000,
44847,LA GUAJIRA,URIBIA,EPSI03,A.I.C.,900757147,KAMANES S.A.S,4449235,
44847,LA GUAJIRA,URIBIA,EPSI04,ANAS WAYUU,800061765,ESE HOSPITAL NUESTRA SEÑORA DEL PERPETUO SOCORRO,751890343,
44847,LA GUAJIRA,URIBIA,EPSI04,ANAS WAYUU,825003149,IPSI SUPULA WAYUU,90828367,
44847,LA GUAJIRA,URIBIA,EPSI04,ANAS WAYUU,839000145,ASOCIACION DE CABILDOS Y/O AUTORIDADES TRADICIONALES DE LA GUAJIRA,410743418,
44847,LA GUAJIRA,URIBIA,EPSI04,ANAS WAYUU,892115347,ESE HOSPITAL DE NAZARETH,645513598,
44847,LA GUAJIRA,URIBIA,EPSI04,ANAS WAYUU,900185729,IPSI PALAIMA,102454375,
