DANE,DEPARTAMENTO,MUNICIPIO,COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,TOTAL GIRO MAYO 2023,OBSERVACIÓN
41791,HUILA,TARQUI,EPSS37,NUEVA EPS,891180232,E.S.E. HOSPITAL SAN ANTONIO DE TARQUI,1603974,
41791,HUILA,TARQUI,EPSS41,NUEVA EPS,891180232,E.S.E. HOSPITAL SAN ANTONIO DE TARQUI,132734660,
41797,HUILA,TESALIA,EPSS37,NUEVA EPS,891103889,E.S.E. HOSPITAL LOCAL SANTA TERESA DE TESALIA,70004523,
41797,HUILA,TESALIA,EPSS41,NUEVA EPS,891103889,E.S.E. HOSPITAL LOCAL SANTA TERESA DE TESALIA,3407282,
41807,HUILA,TIMANA,EPSS37,NUEVA EPS,891180198,E.S.E. HOSPITAL MUNICIPAL SAN ANTONIO DE TIMANA,1739382,
41807,HUILA,TIMANA,EPSS41,NUEVA EPS,891180198,E.S.E. HOSPITAL MUNICIPAL SAN ANTONIO DE TIMANA,99240080,
44001,LA GUAJIRA,RIOHACHA,CCF033,EPS FAMILIAR DE COLOMBIA,825000147,E.S.E. HOSPITAL ARMANDO PABON LOPEZ,123200895,
44001,LA GUAJIRA,RIOHACHA,CCF033,EPS FAMILIAR DE COLOMBIA,825003149,IPSI SUPULA WAYUU,44182698,
44001,LA GUAJIRA,RIOHACHA,CCF033,EPS FAMILIAR DE COLOMBIA,892115009,EMPRESA SOCIAL DEL ESTADO HOSPITAL NUESTRA SEÑORA DE LOS REMEDIOS,8358100,
44001,LA GUAJIRA,RIOHACHA,CCF033,EPS FAMILIAR DE COLOMBIA,900016853,UNIDAD MEDICA WAYUU ANOUTA WAKUAIPA IPSI,47211552,
44001,LA GUAJIRA,RIOHACHA,CCF033,EPS FAMILIAR DE COLOMBIA,900047571,IPSI OUTAJIAPALA,303978335,
44001,LA GUAJIRA,RIOHACHA,CCF033,EPS FAMILIAR DE COLOMBIA,900140599,FUNDACION ADANIES DIAZ BRITO,31608000,
44001,LA GUAJIRA,RIOHACHA,CCF033,EPS FAMILIAR DE COLOMBIA,900170300,CIDSALUD IPSI,5353848,
44001,LA GUAJIRA,RIOHACHA,CCF033,EPS FAMILIAR DE COLOMBIA,900177624,ANASHIWAYA IPSI,13147171,
44001,LA GUAJIRA,RIOHACHA,CCF033,EPS FAMILIAR DE COLOMBIA,900185729,IPSI PALAIMA,21412626,
44001,LA GUAJIRA,RIOHACHA,CCF033,EPS FAMILIAR DE COLOMBIA,900191322,OUTTAJIAPULEE IPSI,66990548,
44001,LA GUAJIRA,RIOHACHA,CCF033,EPS FAMILIAR DE COLOMBIA,900209093,IPSIANASHANTA SUPUSHUAYA,1499116,
44001,LA GUAJIRA,RIOHACHA,CCF033,EPS FAMILIAR DE COLOMBIA,900517548,IPSI CENTRO EPIDEMIOLOGICO Y DE SALUD INTEGRAL JEKEET AKUAITA,6018119,
44001,LA GUAJIRA,RIOHACHA,CCF033,EPS FAMILIAR DE COLOMBIA,900589110,I.P.S.I. WALE KERU,21134916,
44001,LA GUAJIRA,RIOHACHA,CCF033,EPS FAMILIAR DE COLOMBIA,900592962,I.P.S.I. ANENU-JIA,33016032,
44001,LA GUAJIRA,RIOHACHA,CCF033,EPS FAMILIAR DE COLOMBIA,900679383,IPS INDIGENA COTTUSHI SUSHI ANAIN WAKUA IPA IPS-I,2707452,
44001,LA GUAJIRA,RIOHACHA,CCF033,EPS FAMILIAR DE COLOMBIA,900690590,I.P.S.I. A>INMAJAA WAYUU,12015630,
44001,LA GUAJIRA,RIOHACHA,CCF033,EPS FAMILIAR DE COLOMBIA,900768457,FUNDACIÓN APORTA TU GRANITO IPS,4939200,
44001,LA GUAJIRA,RIOHACHA,CCF033,EPS FAMILIAR DE COLOMBIA,900784418,FISIOMED INTEGRAL S.A.S,13368600,
44001,LA GUAJIRA,RIOHACHA,CCF033,EPS FAMILIAR DE COLOMBIA,900794134,IPS INDIGENA KOTTUSHI SAO ANA>A,828304968,
44001,LA GUAJIRA,RIOHACHA,CCF033,EPS FAMILIAR DE COLOMBIA,900795851,IPSI EITERRA JAWAPIA,160971889,
44001,LA GUAJIRA,RIOHACHA,CCF033,EPS FAMILIAR DE COLOMBIA,901483168,GHG GLOBAL HEALTH GROUP SAS,1915650,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,892115009,EMPRESA SOCIAL DEL ESTADO HOSPITAL NUESTRA SEÑORA DE LOS REMEDIOS,175468764,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,900047571,IPSI OUTAJIAPALA,29728022,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,900140599,FUNDACION ADANIES DIAZ BRITO,33707140,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,900144134,EZEQ - SALUD IPSI,26235253,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,900164918,FUNDACION ANAS AKUAIPA,91101490,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,900170300,CIDSALUD IPSI,11116258,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,900177624,ANASHIWAYA IPSI,126180401,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,900209093,IPSIANASHANTA SUPUSHUAYA,25912324,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,900270453,IPSI SOL WAYUU,70333845,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,900271091,IPSI EIYAJAA WANULU,50537931,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,69859790,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,900589110,I.P.S.I. WALE KERU,50627745,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,900592962,I.P.S.I. ANENU-JIA,36229181,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,900679383,IPS INDIGENA COTTUSHI SUSHI ANAIN WAKUA IPA IPS-I,24466902,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,900690590,I.P.S.I. A>INMAJAA WAYUU,55510049,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,900768457,FUNDACIÓN APORTA TU GRANITO IPS,20125203,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,900795851,IPSI EITERRA JAWAPIA,33345845,
44001,LA GUAJIRA,RIOHACHA,EPSI03,A.I.C.,900170300,CIDSALUD IPSI,213907788,
44001,LA GUAJIRA,RIOHACHA,EPSI03,A.I.C.,900177624,ANASHIWAYA IPSI,11193107,
44001,LA GUAJIRA,RIOHACHA,EPSI03,A.I.C.,900517548,IPSI CENTRO EPIDEMIOLOGICO Y DE SALUD INTEGRAL JEKEET AKUAITA,67397907,
44001,LA GUAJIRA,RIOHACHA,EPSI03,A.I.C.,900757147,KAMANES S.A.S,6146187,
44001,LA GUAJIRA,RIOHACHA,EPSI04,ANAS WAYUU,839000145,ASOCIACION DE CABILDOS Y/O AUTORIDADES TRADICIONALES DE LA GUAJIRA,124017112,
44001,LA GUAJIRA,RIOHACHA,EPSI04,ANAS WAYUU,900016853,UNIDAD MEDICA WAYUU ANOUTA WAKUAIPA IPSI,66536202,
44001,LA GUAJIRA,RIOHACHA,EPSI04,ANAS WAYUU,900144134,EZEQ - SALUD IPSI,24573116,
44001,LA GUAJIRA,RIOHACHA,EPSI04,ANAS WAYUU,900177624,ANASHIWAYA IPSI,20225940,
44001,LA GUAJIRA,RIOHACHA,EPSI04,ANAS WAYUU,900589110,I.P.S.I. WALE KERU,80485672,
44001,LA GUAJIRA,RIOHACHA,EPSI04,ANAS WAYUU,900592962,I.P.S.I. ANENU-JIA,30519288,
44001,LA GUAJIRA,RIOHACHA,EPSI04,ANAS WAYUU,900690590,I.P.S.I. A>INMAJAA WAYUU,52377779,
44001,LA GUAJIRA,RIOHACHA,EPSS37,NUEVA EPS,800031212,UNIDAD MEDICA RADIOLOGICA DEL CARMEN,5406435,
44001,LA GUAJIRA,RIOHACHA,EPSS37,NUEVA EPS,825003149,IPSI SUPULA WAYUU,3869397,
44001,LA GUAJIRA,RIOHACHA,EPSS37,NUEVA EPS,900144134,EZEQ - SALUD IPSI,27361669,
44001,LA GUAJIRA,RIOHACHA,EPSS37,NUEVA EPS,900170300,CIDSALUD IPSI,16560410,
44001,LA GUAJIRA,RIOHACHA,EPSS37,NUEVA EPS,900177624,ANASHIWAYA IPSI,26270510,
44001,LA GUAJIRA,RIOHACHA,EPSS37,NUEVA EPS,900185729,IPSI PALAIMA,3025355,
44001,LA GUAJIRA,RIOHACHA,EPSS37,NUEVA EPS,900270453,IPSI SOL WAYUU,15400208,
44001,LA GUAJIRA,RIOHACHA,EPSS37,NUEVA EPS,900795851,IPSI EITERRA JAWAPIA,11980215,
44001,LA GUAJIRA,RIOHACHA,EPSS41,NUEVA EPS,800031212,UNIDAD MEDICA RADIOLOGICA DEL CARMEN,22450547,
44001,LA GUAJIRA,RIOHACHA,EPSS41,NUEVA EPS,825003149,IPSI SUPULA WAYUU,64797045,
44001,LA GUAJIRA,RIOHACHA,EPSS41,NUEVA EPS,900144134,EZEQ - SALUD IPSI,72564037,
44001,LA GUAJIRA,RIOHACHA,EPSS41,NUEVA EPS,900170300,CIDSALUD IPSI,57030165,
44001,LA GUAJIRA,RIOHACHA,EPSS41,NUEVA EPS,900177624,ANASHIWAYA IPSI,109089886,
44001,LA GUAJIRA,RIOHACHA,EPSS41,NUEVA EPS,900185729,IPSI PALAIMA,56080300,
44001,LA GUAJIRA,RIOHACHA,EPSS41,NUEVA EPS,900270453,IPSI SOL WAYUU,37066990,
44001,LA GUAJIRA,RIOHACHA,EPSS41,NUEVA EPS,900589110,I.P.S.I. WALE KERU,4951947,
44001,LA GUAJIRA,RIOHACHA,EPSS41,NUEVA EPS,900690590,I.P.S.I. A>INMAJAA WAYUU,7151460,
44001,LA GUAJIRA,RIOHACHA,EPSS41,NUEVA EPS,900795851,IPSI EITERRA JAWAPIA,37497049,
44001,LA GUAJIRA,RIOHACHA,ESS024,COOSALUD,892115009,EMPRESA SOCIAL DEL ESTADO HOSPITAL NUESTRA SEÑORA DE LOS REMEDIOS,11719239,
44001,LA GUAJIRA,RIOHACHA,ESS024,COOSALUD,900589110,I.P.S.I. WALE KERU,7819331,
44001,LA GUAJIRA,RIOHACHA,ESS024,COOSALUD,900690590,I.P.S.I. A>INMAJAA WAYUU,125599748,
44035,LA GUAJIRA,ALBANIA,CCF055,CAJACOPI,825002525,ESE HOSPITAL SAN RAFAEL DE ALBANIA,95940325,
44035,LA GUAJIRA,ALBANIA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,3239236,
44035,LA GUAJIRA,ALBANIA,EPSI04,ANAS WAYUU,839000145,ASOCIACION DE CABILDOS Y/O AUTORIDADES TRADICIONALES DE LA GUAJIRA,145040005,
44078,LA GUAJIRA,BARRANCAS,CCF055,CAJACOPI,800101022,ESE HOSPITAL NUESTRA SEÑORA DEL PILAR,30377867,
44078,LA GUAJIRA,BARRANCAS,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,985985,
44078,LA GUAJIRA,BARRANCAS,EPSI03,A.I.C.,800101022,ESE HOSPITAL NUESTRA SEÑORA DEL PILAR,60986341,
44078,LA GUAJIRA,BARRANCAS,EPSI03,A.I.C.,900653282,IPS ANESHI WAYAA SAS,8912587,
44078,LA GUAJIRA,BARRANCAS,EPSI03,A.I.C.,900757147,KAMANES S.A.S,834173,
44078,LA GUAJIRA,BARRANCAS,EPSI04,ANAS WAYUU,800101022,ESE HOSPITAL NUESTRA SEÑORA DEL PILAR,71414078,
44078,LA GUAJIRA,BARRANCAS,EPSI04,ANAS WAYUU,900653282,IPS ANESHI WAYAA SAS,21673843,
44078,LA GUAJIRA,BARRANCAS,EPSS37,NUEVA EPS,800101022,ESE HOSPITAL NUESTRA SEÑORA DEL PILAR,38229246,
44078,LA GUAJIRA,BARRANCAS,EPSS41,NUEVA EPS,800101022,ESE HOSPITAL NUESTRA SEÑORA DEL PILAR,71603379,
44090,LA GUAJIRA,DIBULLA,CCF055,CAJACOPI,825001037,ESE HOSPITAL SANTA TERESA DE JESUS DE AVILA,181971056,
44090,LA GUAJIRA,DIBULLA,CCF055,CAJACOPI,900270453,IPSI SOL WAYUU,30315059,
44090,LA GUAJIRA,DIBULLA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,13672659,
44090,LA GUAJIRA,DIBULLA,EPSS37,NUEVA EPS,900185729,IPSI PALAIMA,8506683,
44090,LA GUAJIRA,DIBULLA,EPSS41,NUEVA EPS,900185729,IPSI PALAIMA,28362706,
44098,LA GUAJIRA,DISTRACCION,CCF055,CAJACOPI,825000834,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA RITA DE CASSIA,114719070,
44098,LA GUAJIRA,DISTRACCION,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,3854851,
44098,LA GUAJIRA,DISTRACCION,EPSI04,ANAS WAYUU,825000834,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA RITA DE CASSIA,34843175,
44098,LA GUAJIRA,DISTRACCION,EPSI04,ANAS WAYUU,900653282,IPS ANESHI WAYAA SAS,9995648,
44110,LA GUAJIRA,EL MOLINO,CCF055,CAJACOPI,825000140,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN LUCAS,85442460,
44110,LA GUAJIRA,EL MOLINO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,5145140,
44110,LA GUAJIRA,EL MOLINO,EPSS37,NUEVA EPS,825000140,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN LUCAS,12346200,
44279,LA GUAJIRA,FONSECA,CCF055,CAJACOPI,892170002,ESE HOSPITAL SAN AGUSTIN DE FONSECA,389633958,
44279,LA GUAJIRA,FONSECA,CCF055,CAJACOPI,900139859,FUNDACION VIDA CON AMOR,11979391,
44279,LA GUAJIRA,FONSECA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,15110095,
44279,LA GUAJIRA,FONSECA,CCF055,CAJACOPI,900778696,FUNDACION FLORECER B.D.G,5024459,
44378,LA GUAJIRA,HATONUEVO,CCF055,CAJACOPI,825000620,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN,22383935,
44378,LA GUAJIRA,HATONUEVO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,749749,
44378,LA GUAJIRA,HATONUEVO,EPSI03,A.I.C.,825000620,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN,30541246,
44378,LA GUAJIRA,HATONUEVO,EPSI03,A.I.C.,900653282,IPS ANESHI WAYAA SAS,5803850,
44378,LA GUAJIRA,HATONUEVO,EPSI03,A.I.C.,900757147,KAMANES S.A.S,540537,
44378,LA GUAJIRA,HATONUEVO,EPSS37,NUEVA EPS,900057823,UNIDAD MEDICA HATONUEVO LIMITADA,9371863,
44420,LA GUAJIRA,LA JAGUA DEL PILAR,CCF055,CAJACOPI,825001119,ESE HOSPITAL DONALDO SAUL MORON MANJARREZ,66509715,
44420,LA GUAJIRA,LA JAGUA DEL PILAR,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1839838,
44430,LA GUAJIRA,MAICAO,CCF033,EPS FAMILIAR DE COLOMBIA,800067514,COMITÉ MUNICIPAL DE LA CRUZ ROJA DE MAICAO,53757000,
44430,LA GUAJIRA,MAICAO,CCF055,CAJACOPI,800067514,COMITÉ MUNICIPAL DE LA CRUZ ROJA DE MAICAO,138771018,
44430,LA GUAJIRA,MAICAO,CCF055,CAJACOPI,825003149,IPSI SUPULA WAYUU,69465374,
44430,LA GUAJIRA,MAICAO,CCF055,CAJACOPI,839000936,EREJEERIA WAYUU IPSI,24456014,
44430,LA GUAJIRA,MAICAO,CCF055,CAJACOPI,892120115,ESE HOSPITAL SAN JOSE DE MAICAO,84420189,
44430,LA GUAJIRA,MAICAO,CCF055,CAJACOPI,900141404,IPSI KARAQUITA,91741738,
44430,LA GUAJIRA,MAICAO,CCF055,CAJACOPI,900144397,IPSI WAYUU ANASHII,8871562,
44430,LA GUAJIRA,MAICAO,CCF055,CAJACOPI,900203322,ANASU AINWA IPS-I,20654869,
44430,LA GUAJIRA,MAICAO,CCF055,CAJACOPI,900210003,IPSI AYUULEEPALA WAYUU,101911076,
44430,LA GUAJIRA,MAICAO,CCF055,CAJACOPI,900270453,IPSI SOL WAYUU,50072715,
44430,LA GUAJIRA,MAICAO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,40834794,
44430,LA GUAJIRA,MAICAO,CCF055,CAJACOPI,900486723,IPSI WAYUU TALATSHI,25506760,
44430,LA GUAJIRA,MAICAO,CCF055,CAJACOPI,900794134,IPS INDIGENA KOTTUSHI SAO ANA>A,9328364,
44430,LA GUAJIRA,MAICAO,EPSI04,ANAS WAYUU,825003149,IPSI SUPULA WAYUU,153954822,
44430,LA GUAJIRA,MAICAO,EPSI04,ANAS WAYUU,839000145,ASOCIACION DE CABILDOS Y/O AUTORIDADES TRADICIONALES DE LA GUAJIRA,578057019,
44430,LA GUAJIRA,MAICAO,EPSI04,ANAS WAYUU,839000794,IPS INDIGENA SUMUYWAJAT,439409029,
44430,LA GUAJIRA,MAICAO,EPSI04,ANAS WAYUU,839000936,EREJEERIA WAYUU IPSI,86210140,
44430,LA GUAJIRA,MAICAO,EPSI04,ANAS WAYUU,892120115,ESE HOSPITAL SAN JOSE DE MAICAO,25300545,
44430,LA GUAJIRA,MAICAO,EPSI04,ANAS WAYUU,900141404,IPSI KARAQUITA,49729726,
44430,LA GUAJIRA,MAICAO,EPSI04,ANAS WAYUU,900144397,IPSI WAYUU ANASHII,30181329,
44430,LA GUAJIRA,MAICAO,EPSI04,ANAS WAYUU,900210003,IPSI AYUULEEPALA WAYUU,118578521,
44430,LA GUAJIRA,MAICAO,EPSI04,ANAS WAYUU,900794134,IPS INDIGENA KOTTUSHI SAO ANA>A,25992114,
44430,LA GUAJIRA,MAICAO,EPSS37,NUEVA EPS,825003149,IPSI SUPULA WAYUU,26123548,
44430,LA GUAJIRA,MAICAO,EPSS37,NUEVA EPS,839000936,EREJEERIA WAYUU IPSI,3717700,
44430,LA GUAJIRA,MAICAO,EPSS37,NUEVA EPS,900185729,IPSI PALAIMA,1468187,
44430,LA GUAJIRA,MAICAO,EPSS37,NUEVA EPS,900270453,IPSI SOL WAYUU,7556751,
44430,LA GUAJIRA,MAICAO,EPSS37,NUEVA EPS,900486723,IPSI WAYUU TALATSHI,8910822,
44430,LA GUAJIRA,MAICAO,EPSS41,NUEVA EPS,825003149,IPSI SUPULA WAYUU,115385828,
44430,LA GUAJIRA,MAICAO,EPSS41,NUEVA EPS,839000936,EREJEERIA WAYUU IPSI,23283424,
44430,LA GUAJIRA,MAICAO,EPSS41,NUEVA EPS,892120115,ESE HOSPITAL SAN JOSE DE MAICAO,26588775,
44430,LA GUAJIRA,MAICAO,EPSS41,NUEVA EPS,900185729,IPSI PALAIMA,46003197,
44430,LA GUAJIRA,MAICAO,EPSS41,NUEVA EPS,900270453,IPSI SOL WAYUU,31291912,
44430,LA GUAJIRA,MAICAO,EPSS41,NUEVA EPS,900486723,IPSI WAYUU TALATSHI,172075207,
44430,LA GUAJIRA,MAICAO,ESS024,COOSALUD,892120115,ESE HOSPITAL SAN JOSE DE MAICAO,57812742,
44430,LA GUAJIRA,MAICAO,ESS024,COOSALUD,900144397,IPSI WAYUU ANASHII,29008320,
44430,LA GUAJIRA,MAICAO,ESS024,COOSALUD,900210003,IPSI AYUULEEPALA WAYUU,22310989,
44560,LA GUAJIRA,MANAURE,CCF033,EPS FAMILIAR DE COLOMBIA,900144134,EZEQ - SALUD IPSI,9022646,
44560,LA GUAJIRA,MANAURE,CCF033,EPS FAMILIAR DE COLOMBIA,900210003,IPSI AYUULEEPALA WAYUU,154018053,
44560,LA GUAJIRA,MANAURE,CCF055,CAJACOPI,825000147,E.S.E. HOSPITAL ARMANDO PABON LOPEZ,15475854,
44560,LA GUAJIRA,MANAURE,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,851851,
44560,LA GUAJIRA,MANAURE,EPSI03,A.I.C.,825000147,E.S.E. HOSPITAL ARMANDO PABON LOPEZ,28192965,
44560,LA GUAJIRA,MANAURE,EPSI03,A.I.C.,900170300,CIDSALUD IPSI,49853100,
44560,LA GUAJIRA,MANAURE,EPSI03,A.I.C.,900757147,KAMANES S.A.S,1035515,
44560,LA GUAJIRA,MANAURE,EPSI04,ANAS WAYUU,825000147,E.S.E. HOSPITAL ARMANDO PABON LOPEZ,140985841,
44560,LA GUAJIRA,MANAURE,EPSI04,ANAS WAYUU,900016853,UNIDAD MEDICA WAYUU ANOUTA WAKUAIPA IPSI,327356617,
44560,LA GUAJIRA,MANAURE,EPSI04,ANAS WAYUU,900177624,ANASHIWAYA IPSI,5505591,
44560,LA GUAJIRA,MANAURE,EPSS37,NUEVA EPS,800031212,UNIDAD MEDICA RADIOLOGICA DEL CARMEN,504212,
44560,LA GUAJIRA,MANAURE,EPSS41,NUEVA EPS,800031212,UNIDAD MEDICA RADIOLOGICA DEL CARMEN,9568369,
44650,LA GUAJIRA,SAN JUAN DEL CESAR,CCF055,CAJACOPI,892115010,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL NIVEL II,359478799,
44650,LA GUAJIRA,SAN JUAN DEL CESAR,CCF055,CAJACOPI,900270453,IPSI SOL WAYUU,9649153,
44650,LA GUAJIRA,SAN JUAN DEL CESAR,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,13548535,
44650,LA GUAJIRA,SAN JUAN DEL CESAR,EPSS37,NUEVA EPS,892115010,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL NIVEL II,12715562,
44650,LA GUAJIRA,SAN JUAN DEL CESAR,EPSS41,NUEVA EPS,892115010,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL NIVEL II,324444422,
44847,LA GUAJIRA,URIBIA,CCF055,CAJACOPI,800061765,ESE HOSPITAL NUESTRA SEÑORA DEL PERPETUO SOCORRO,105600906,
44847,LA GUAJIRA,URIBIA,CCF055,CAJACOPI,892115347,ESE HOSPITAL DE NAZARETH,49631448,
44847,LA GUAJIRA,URIBIA,CCF055,CAJACOPI,900185729,IPSI PALAIMA,3862000,
44847,LA GUAJIRA,URIBIA,CCF055,CAJACOPI,900191322,OUTTAJIAPULEE IPSI,38664178,
44847,LA GUAJIRA,URIBIA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,5059054,
44847,LA GUAJIRA,URIBIA,EPSI03,A.I.C.,800061765,ESE HOSPITAL NUESTRA SEÑORA DEL PERPETUO SOCORRO,233503000,
44847,LA GUAJIRA,URIBIA,EPSI03,A.I.C.,892115347,ESE HOSPITAL DE NAZARETH,22751418,
44847,LA GUAJIRA,URIBIA,EPSI03,A.I.C.,900191322,OUTTAJIAPULEE IPSI,51061227,
44847,LA GUAJIRA,URIBIA,EPSI03,A.I.C.,900757147,KAMANES S.A.S,4449235,
44847,LA GUAJIRA,URIBIA,EPSI04,ANAS WAYUU,800061765,ESE HOSPITAL NUESTRA SEÑORA DEL PERPETUO SOCORRO,837169754,
44847,LA GUAJIRA,URIBIA,EPSI04,ANAS WAYUU,825003149,IPSI SUPULA WAYUU,89406579,
44847,LA GUAJIRA,URIBIA,EPSI04,ANAS WAYUU,839000145,ASOCIACION DE CABILDOS Y/O AUTORIDADES TRADICIONALES DE LA GUAJIRA,400044814,
44847,LA GUAJIRA,URIBIA,EPSI04,ANAS WAYUU,892115347,ESE HOSPITAL DE NAZARETH,462354847,
44847,LA GUAJIRA,URIBIA,EPSI04,ANAS WAYUU,900185729,IPSI PALAIMA,50146820,
44847,LA GUAJIRA,URIBIA,EPSI04,ANAS WAYUU,900191322,OUTTAJIAPULEE IPSI,253687842,
44847,LA GUAJIRA,URIBIA,EPSS37,NUEVA EPS,800031212,UNIDAD MEDICA RADIOLOGICA DEL CARMEN,989479,
44847,LA GUAJIRA,URIBIA,EPSS37,NUEVA EPS,825003149,IPSI SUPULA WAYUU,2129192,
44847,LA GUAJIRA,URIBIA,EPSS37,NUEVA EPS,900185729,IPSI PALAIMA,29349661,
44847,LA GUAJIRA,URIBIA,EPSS41,NUEVA EPS,800031212,UNIDAD MEDICA RADIOLOGICA DEL CARMEN,17733398,
44847,LA GUAJIRA,URIBIA,EPSS41,NUEVA EPS,825003149,IPSI SUPULA WAYUU,63118259,
44847,LA GUAJIRA,URIBIA,EPSS41,NUEVA EPS,900185729,IPSI PALAIMA,71740963,
44847,LA GUAJIRA,URIBIA,EPSS41,NUEVA EPS,900191322,OUTTAJIAPULEE IPSI,105634680,
44855,LA GUAJIRA,URUMITA,CCF055,CAJACOPI,800213942,E.S.E. HOSPITAL SANTA CRUZ,26006830,
44855,LA GUAJIRA,URUMITA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1271270,
44855,LA GUAJIRA,URUMITA,EPSS37,NUEVA EPS,800213942,E.S.E. HOSPITAL SANTA CRUZ,55731180,
44874,LA GUAJIRA,VILLANUEVA,CCF055,CAJACOPI,800075650,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTO TOMAS,336583648,
44874,LA GUAJIRA,VILLANUEVA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,10926916,
47001,MAGDALENA,SANTA MARTA,CCF055,CAJACOPI,819004070,ESE ALEJANDRO PROSPERO REVEREND,576595911,
47001,MAGDALENA,SANTA MARTA,CCF055,CAJACOPI,900033859,ATENCION PREHOSPITALARIA Y SEGURIDAD INDUSTRIAL - APREHSI LTDA,37901664,
47001,MAGDALENA,SANTA MARTA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,39664625,
47001,MAGDALENA,SANTA MARTA,CCF055,CAJACOPI,900672191,CENTRO INTEGRAL AMBULATORIO DEL CARIBE SAS,62178770,
47001,MAGDALENA,SANTA MARTA,CCF055,CAJACOPI,900852997,CENTRO AMBULATORIO DE REHABILITACION INTEGRAL DEL CARIBE S.A.S.,81226113,
47001,MAGDALENA,SANTA MARTA,EPSS02,SALUD TOTAL,800003765,VIRREY SOLIS IPS SA,540261365,
47001,MAGDALENA,SANTA MARTA,EPSS02,SALUD TOTAL,819002551,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD PAZ DEL RIO,43860000,
47001,MAGDALENA,SANTA MARTA,EPSS02,SALUD TOTAL,819003618,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE ALGARROBO,61072000,
47001,MAGDALENA,SANTA MARTA,EPSS02,SALUD TOTAL,819004280,SAMUEL VILLANUEVA VALEST EMPRESA SOCIAL DEL ESTADO,29893500,
47001,MAGDALENA,SANTA MARTA,EPSS37,NUEVA EPS,819004070,ESE ALEJANDRO PROSPERO REVEREND,53180748,
47001,MAGDALENA,SANTA MARTA,EPSS41,NUEVA EPS,819004070,ESE ALEJANDRO PROSPERO REVEREND,1160775656,
47001,MAGDALENA,SANTA MARTA,ESS024,COOSALUD,819004070,ESE ALEJANDRO PROSPERO REVEREND,1434654568,
47001,MAGDALENA,SANTA MARTA,ESS207,MUTUAL SER,900146927,FUNDACIÓN PRO MAGDALENA IPS,81495798,
