DANE,DEPARTAMENTO,MUNICIPIO,COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,FORMA DE CONTRATACIÓN,TOTAL GIRO ENERO2024,OBSERVACIÓN
23555,CORDOBA,PLANETA RICA,EPSS41,NUEVA EPSS,891000736,E.S.E. HOSPITAL SAN NICOLAS,Capitacion,210972047,
23555,CORDOBA,PLANETA RICA,ESS024,COOSALUD,891000736,E.S.E. HOSPITAL SAN NICOLAS,Capitacion,288145920,
23555,CORDOBA,PLANETA RICA,ESS207,MUTUAL SER,891000736,E.S.E. HOSPITAL SAN NICOLAS,Capitacion,523801954,
23570,CORDOBA,PUEBLO NUEVO,CCF055,CAJACOPI,812001520,E.S.E. CAMU DE PUEBLO NUEVO,Capitacion,34963094,
23570,CORDOBA,PUEBLO NUEVO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,2230749,
23570,CORDOBA,PUEBLO NUEVO,EPSS37,LA NUEVA EPS S.A.,812006637,I.P.S. UNIDAD MEDICA REGIONAL LIMITADA,Capitacion,6028630,
23570,CORDOBA,PUEBLO NUEVO,ESS207,MUTUAL SER,812001520,E.S.E. CAMU DE PUEBLO NUEVO,Capitacion,338095573,
23570,CORDOBA,PUEBLO NUEVO,ESS207,MUTUAL SER,900921009,SANA IPS S.A.S.,Capitacion,41311400,
23574,CORDOBA,PUERTO ESCONDIDO,CCF055,CAJACOPI,812001846,E.S.E CAMU CORNELIO VALDELAMAR PEÑA PUERTO ESCONDIDO,Capitacion,21931263,
23574,CORDOBA,PUERTO ESCONDIDO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,1059458,
23574,CORDOBA,PUERTO ESCONDIDO,EPSS37,LA NUEVA EPS S.A.,812001846,E.S.E CAMU CORNELIO VALDELAMAR PEÑA PUERTO ESCONDIDO,Capitacion,1881122,
23574,CORDOBA,PUERTO ESCONDIDO,EPSS41,NUEVA EPSS,812001846,E.S.E CAMU CORNELIO VALDELAMAR PEÑA PUERTO ESCONDIDO,Capitacion,34958322,
23574,CORDOBA,PUERTO ESCONDIDO,ESS024,COOSALUD,812001846,E.S.E CAMU CORNELIO VALDELAMAR PEÑA PUERTO ESCONDIDO,Capitacion,147039662,
23574,CORDOBA,PUERTO ESCONDIDO,ESS207,MUTUAL SER,812001846,E.S.E CAMU CORNELIO VALDELAMAR PEÑA PUERTO ESCONDIDO,Capitacion,231100053,
23580,CORDOBA,PUERTO LIBERTADOR,CCF033,COMFASUCRE,900610800,IPS PREVENSALUD DE LA COSTA S.A.S.,Capitacion,2934000,
23580,CORDOBA,PUERTO LIBERTADOR,CCF055,CAJACOPI,812003382,ESE HOSPITAL LOCAL DE PUERTO LIBERTADOR EL DIVINO NIÑO,Capitacion,28235276,
23580,CORDOBA,PUERTO LIBERTADOR,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,1462641,
23580,CORDOBA,PUERTO LIBERTADOR,EPSS37,LA NUEVA EPS S.A.,812000344,E.S.E. HOSPITAL MONTELIBANO,Capitacion,226080,
23580,CORDOBA,PUERTO LIBERTADOR,EPSS37,LA NUEVA EPS S.A.,812003382,ESE HOSPITAL LOCAL DE PUERTO LIBERTADOR EL DIVINO NIÑO,Capitacion,12015360,
23580,CORDOBA,PUERTO LIBERTADOR,EPSS37,LA NUEVA EPS S.A.,900202883,CLINICA BIJAO IPS LTDA,Capitacion,16711502,
23580,CORDOBA,PUERTO LIBERTADOR,EPSS41,NUEVA EPSS,812000344,E.S.E. HOSPITAL MONTELIBANO,Capitacion,6304806,
23580,CORDOBA,PUERTO LIBERTADOR,EPSS41,NUEVA EPSS,812003382,ESE HOSPITAL LOCAL DE PUERTO LIBERTADOR EL DIVINO NIÑO,Capitacion,335078352,
23580,CORDOBA,PUERTO LIBERTADOR,EPSS41,NUEVA EPSS,901119117,MEDISALUD MONTERIA SAS,Capitacion,42377924,
23580,CORDOBA,PUERTO LIBERTADOR,ESS024,COOSALUD,812003382,ESE HOSPITAL LOCAL DE PUERTO LIBERTADOR EL DIVINO NIÑO,Capitacion,168913725,
23580,CORDOBA,PUERTO LIBERTADOR,ESS207,MUTUAL SER,812003382,ESE HOSPITAL LOCAL DE PUERTO LIBERTADOR EL DIVINO NIÑO,Capitacion,79468667,
23586,CORDOBA,PURISIMA,CCF055,CAJACOPI,812001792,E.S.E CAMU DE PURISIMA,Capitacion,11380142,
23586,CORDOBA,PURISIMA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,625865,
23586,CORDOBA,PURISIMA,ESS207,MUTUAL SER,812001792,E.S.E CAMU DE PURISIMA,Capitacion,150015818,
23660,CORDOBA,SAHAGUN,CCF055,CAJACOPI,812001579,ESE CAMU SAN RAFAEL,Capitacion,271127032,
23660,CORDOBA,SAHAGUN,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,18373755,
23660,CORDOBA,SAHAGUN,EPSS37,LA NUEVA EPS S.A.,812005369,E.A.T. CENTRO MEDICO SANTA MARIA I.P.S.,Capitacion,34118053,
23660,CORDOBA,SAHAGUN,EPSS41,NUEVA EPSS,812001579,ESE CAMU SAN RAFAEL,Capitacion,761371975,
23660,CORDOBA,SAHAGUN,ESS024,COOSALUD,812001579,ESE CAMU SAN RAFAEL,Capitacion,59925468,
23660,CORDOBA,SAHAGUN,ESS207,MUTUAL SER,812001579,ESE CAMU SAN RAFAEL,Capitacion,433611606,
23660,CORDOBA,SAHAGUN,ESS207,MUTUAL SER,812003001,CURAR I.P.S. S.A.S,Capitacion,21635868,
23670,CORDOBA,SAN ANDRES DE SOTAVENTO,CCF055,CAJACOPI,812001332,ESE SAN ANDRES APOSTOL,Capitacion,136529750,
23670,CORDOBA,SAN ANDRES DE SOTAVENTO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,7492725,
23670,CORDOBA,SAN ANDRES DE SOTAVENTO,ESS207,MUTUAL SER,812001332,ESE SAN ANDRES APOSTOL,Capitacion,574284926,
23672,CORDOBA,SAN ANTERO,CCF055,CAJACOPI,812002993,E.S.E CAMU IRIS LÓPEZ DURAN,Capitacion,28146847,
23672,CORDOBA,SAN ANTERO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,1768707,
23672,CORDOBA,SAN ANTERO,EPSS37,LA NUEVA EPS S.A.,812004874,TODO SALUD I.P.S. LTDA,Capitacion,5632967,
23672,CORDOBA,SAN ANTERO,EPSS41,NUEVA EPSS,812002993,E.S.E CAMU IRIS LÓPEZ DURAN,Capitacion,168300111,
23672,CORDOBA,SAN ANTERO,ESS207,MUTUAL SER,812002993,E.S.E CAMU IRIS LÓPEZ DURAN,Capitacion,340315598,
23672,CORDOBA,SAN ANTERO,ESS207,MUTUAL SER,812004874,TODO SALUD I.P.S. LTDA,Capitacion,5898265,
23675,CORDOBA,SAN BERNARDO DEL VIENTO,CCF055,CAJACOPI,891000499,E.S.E HOSPITAL SAN JOSE DE SAN BERNARDO DEL VIENTO,Capitacion,24398565,
23675,CORDOBA,SAN BERNARDO DEL VIENTO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,1214453,
23675,CORDOBA,SAN BERNARDO DEL VIENTO,EPSS37,LA NUEVA EPS S.A.,900308086,SOLOSALUD IPS SAN BERNARDO S.A.S,Capitacion,4857321,
23675,CORDOBA,SAN BERNARDO DEL VIENTO,EPSS41,NUEVA EPSS,891000499,E.S.E HOSPITAL SAN JOSE DE SAN BERNARDO DEL VIENTO,Capitacion,39775088,
23675,CORDOBA,SAN BERNARDO DEL VIENTO,ESS024,COOSALUD,891000499,E.S.E HOSPITAL SAN JOSE DE SAN BERNARDO DEL VIENTO,Capitacion,29151717,
23675,CORDOBA,SAN BERNARDO DEL VIENTO,ESS207,MUTUAL SER,891000499,E.S.E HOSPITAL SAN JOSE DE SAN BERNARDO DEL VIENTO,Capitacion,559380362,
23675,CORDOBA,SAN BERNARDO DEL VIENTO,ESS207,MUTUAL SER,900422757,IPS FUNDACION SERSOCIAL SEDE CARTAGENA,Capitacion,58978192,
23678,CORDOBA,SAN CARLOS,CCF055,CAJACOPI,891080015,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANDIEGO DE CERETE,Capitacion,34661817,
23678,CORDOBA,SAN CARLOS,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,2506404,
23678,CORDOBA,SAN CARLOS,EPSS37,LA NUEVA EPS S.A.,891080015,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANDIEGO DE CERETE,Capitacion,7803600,
23678,CORDOBA,SAN CARLOS,EPSS41,NUEVA EPSS,891080015,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANDIEGO DE CERETE,Capitacion,260930088,
23678,CORDOBA,SAN CARLOS,ESS207,MUTUAL SER,891080015,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANDIEGO DE CERETE,Capitacion,32651501,
23682,CORDOBA,SAN JOSE DE URE,CCF055,CAJACOPI,812000344,E.S.E. HOSPITAL MONTELIBANO,Capitacion,8680168,
23682,CORDOBA,SAN JOSE DE URE,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,364925,
23682,CORDOBA,SAN JOSE DE URE,EPSS37,LA NUEVA EPS S.A.,900202883,CLINICA BIJAO IPS LTDA,Capitacion,8148251,
23682,CORDOBA,SAN JOSE DE URE,EPSS41,NUEVA EPSS,900202883,CLINICA BIJAO IPS LTDA,Capitacion,24838205,
23682,CORDOBA,SAN JOSE DE URE,ESS207,MUTUAL SER,812000344,E.S.E. HOSPITAL MONTELIBANO,Capitacion,81560274,
23686,CORDOBA,SAN PELAYO,CCF055,CAJACOPI,812001550,ESE CAMU DE SAN PELAYO,Capitacion,117043822,
23686,CORDOBA,SAN PELAYO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,6615729,
23686,CORDOBA,SAN PELAYO,CCF055,CAJACOPI,900784418,FISIOMED INTEGRAL S.A.S,Capitacion,257400,
23686,CORDOBA,SAN PELAYO,EPSS37,LA NUEVA EPS S.A.,812004251,E.A.T. VIVIR CON SALUD IPS,Capitacion,8071525,
23686,CORDOBA,SAN PELAYO,EPSS41,NUEVA EPSS,812001550,ESE CAMU DE SAN PELAYO,Capitacion,205160222,
23686,CORDOBA,SAN PELAYO,ESS207,MUTUAL SER,812001550,ESE CAMU DE SAN PELAYO,Capitacion,427867687,
23807,CORDOBA,TIERRALTA,CCF033,COMFASUCRE,812004371,FUNDACION SOLIDARIA FUNDASOLIDARIA I.P.S.,Capitacion,4585680,
23807,CORDOBA,TIERRALTA,CCF055,CAJACOPI,812000317,ESE HOSPITAL SAN JOSE DE TIERRALTA,Capitacion,309139991,
23807,CORDOBA,TIERRALTA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,15139464,
23807,CORDOBA,TIERRALTA,EPSS37,LA NUEVA EPS S.A.,812000317,ESE HOSPITAL SAN JOSE DE TIERRALTA,Capitacion,21307576,
23807,CORDOBA,TIERRALTA,EPSS37,LA NUEVA EPS S.A.,812004371,FUNDACION SOLIDARIA FUNDASOLIDARIA I.P.S.,Capitacion,1033350,
23807,CORDOBA,TIERRALTA,EPSS37,LA NUEVA EPS S.A.,812006934,SALUD TIERRALTA IPS SAS,Capitacion,39464808,
23807,CORDOBA,TIERRALTA,EPSS41,NUEVA EPSS,812000317,ESE HOSPITAL SAN JOSE DE TIERRALTA,Capitacion,707127760,
23807,CORDOBA,TIERRALTA,EPSS41,NUEVA EPSS,812004371,FUNDACION SOLIDARIA FUNDASOLIDARIA I.P.S.,Capitacion,38909072,
23807,CORDOBA,TIERRALTA,EPSS41,NUEVA EPSS,812006934,SALUD TIERRALTA IPS SAS,Capitacion,103519188,
23807,CORDOBA,TIERRALTA,ESS024,COOSALUD,812000317,ESE HOSPITAL SAN JOSE DE TIERRALTA,Capitacion,131782848,
23807,CORDOBA,TIERRALTA,ESS207,MUTUAL SER,812000317,ESE HOSPITAL SAN JOSE DE TIERRALTA,Capitacion,490349223,
23807,CORDOBA,TIERRALTA,ESS207,MUTUAL SER,900632220,FUNDACION SALUD INTEGRAL DE COLOMBIA IPS,Capitacion,50117367,
23815,CORDOBA,TUCHIN,CCF055,CAJACOPI,900205591,INSTITUCIÓN PRESTADORA DE SERVICIOS DE SALUD INDÍGENA MANEXKA IPSI,Capitacion,90142350,
23815,CORDOBA,TUCHIN,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,6190965,
23815,CORDOBA,TUCHIN,ESS207,MUTUAL SER,900197010,INSTITUCION PRESTADORA DE SERVICIOS CLINIMAS LTDA,Capitacion,94064668,
23815,CORDOBA,TUCHIN,ESS207,MUTUAL SER,900205591,INSTITUCIÓN PRESTADORA DE SERVICIOS DE SALUD INDÍGENA MANEXKA IPSI,Capitacion,286568199,
23855,CORDOBA,VALENCIA,CCF055,CAJACOPI,812000300,ESE HOSPITAL SAGRADO CORAZON DE JESUS,Capitacion,139889666,
23855,CORDOBA,VALENCIA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,6845278,
23855,CORDOBA,VALENCIA,EPSS37,LA NUEVA EPS S.A.,900518561,SOLUCIONES EN SALUD IPS,Capitacion,11887008,
23855,CORDOBA,VALENCIA,EPSS41,NUEVA EPSS,812000300,ESE HOSPITAL SAGRADO CORAZON DE JESUS,Capitacion,451107207,
23855,CORDOBA,VALENCIA,ESS024,COOSALUD,812000300,ESE HOSPITAL SAGRADO CORAZON DE JESUS,Capitacion,37920480,
23855,CORDOBA,VALENCIA,ESS207,MUTUAL SER,812000300,ESE HOSPITAL SAGRADO CORAZON DE JESUS,Capitacion,56763796,
25019,CUNDINAMARCA,ALBAN,EPSS37,LA NUEVA EPS S.A.,899999151,E.S.E HOSPITAL SAN RAFAEL DE FACATATIVÁ,Capitacion,2985736,
25019,CUNDINAMARCA,ALBAN,EPSS41,NUEVA EPSS,899999151,E.S.E HOSPITAL SAN RAFAEL DE FACATATIVÁ,Capitacion,16853694,
25035,CUNDINAMARCA,ANAPOIMA,EPSS37,LA NUEVA EPS S.A.,890680027,E.S.E. HOSPITAL PEDRO LEON ALVAREZ DIAZ,Capitacion,5927264,
25035,CUNDINAMARCA,ANAPOIMA,EPSS41,NUEVA EPSS,890680027,E.S.E. HOSPITAL PEDRO LEON ALVAREZ DIAZ,Capitacion,33005312,
25040,CUNDINAMARCA,ANOLAIMA,EPSS37,LA NUEVA EPS S.A.,832001465,E.S.E. HOSPITAL SAN ANTONIO DE ANOLAIMA,Capitacion,814635,
25040,CUNDINAMARCA,ANOLAIMA,EPSS41,NUEVA EPSS,832001465,E.S.E. HOSPITAL SAN ANTONIO DE ANOLAIMA,Capitacion,38287845,
25053,CUNDINAMARCA,ARBELAEZ,EPSS37,LA NUEVA EPS S.A.,890680031,E.S.E. HOSPITAL SAN ANTONIO DE ARBELAEZ,Capitacion,2607688,
25053,CUNDINAMARCA,ARBELAEZ,EPSS41,NUEVA EPSS,890680031,E.S.E. HOSPITAL SAN ANTONIO DE ARBELAEZ,Capitacion,40308980,
25099,CUNDINAMARCA,BOJACA,EPSS37,LA NUEVA EPS S.A.,860009555,E.S.E. HOSPITAL SANTA MATILDE DE MADRID,Capitacion,367280,
25099,CUNDINAMARCA,BOJACA,EPSS41,NUEVA EPSS,860009555,E.S.E. HOSPITAL SANTA MATILDE DE MADRID,Capitacion,8043432,
25120,CUNDINAMARCA,CABRERA,EPSS37,LA NUEVA EPS S.A.,890680031,E.S.E. HOSPITAL SAN ANTONIO DE ARBELAEZ,Capitacion,606012,
25120,CUNDINAMARCA,CABRERA,EPSS41,NUEVA EPSS,890680031,E.S.E. HOSPITAL SAN ANTONIO DE ARBELAEZ,Capitacion,1946584,
25123,CUNDINAMARCA,CACHIPAY,EPSS37,LA NUEVA EPS S.A.,890680027,E.S.E. HOSPITAL PEDRO LEON ALVAREZ DIAZ,Capitacion,8143232,
25123,CUNDINAMARCA,CACHIPAY,EPSS41,NUEVA EPSS,890680027,E.S.E. HOSPITAL PEDRO LEON ALVAREZ DIAZ,Capitacion,39419008,
25126,CUNDINAMARCA,CAJICA,EPSS37,LA NUEVA EPS S.A.,832002436,ESE HOSPITAL PROFESOR JORGE CAVELIER -I- NIVEL DE ATENCION CAJICA,Capitacion,7029504,
25126,CUNDINAMARCA,CAJICA,EPSS41,NUEVA EPSS,832002436,ESE HOSPITAL PROFESOR JORGE CAVELIER -I- NIVEL DE ATENCION CAJICA,Capitacion,37230336,
25148,CUNDINAMARCA,CAPARRAPI,EPSS37,LA NUEVA EPS S.A.,860020283,E.S.E. HOSPITAL SAN JOSE DE GUADUAS,Capitacion,2527950,
25148,CUNDINAMARCA,CAPARRAPI,EPSS41,NUEVA EPSS,860020283,E.S.E. HOSPITAL SAN JOSE DE GUADUAS,Capitacion,34059913,
25154,CUNDINAMARCA,CARMEN DE CARUPA,EPSS41,NUEVA EPSS,899999161,ESE HOSPITAL HABACUC CALDERON DE CARMEN DE CARUPA,Capitacion,31408000,
25168,CUNDINAMARCA,CHAGUANI,EPSS37,LA NUEVA EPS S.A.,860020283,E.S.E. HOSPITAL SAN JOSE DE GUADUAS,Capitacion,471884,
25168,CUNDINAMARCA,CHAGUANI,EPSS41,NUEVA EPSS,860020283,E.S.E. HOSPITAL SAN JOSE DE GUADUAS,Capitacion,1331387,
25175,CUNDINAMARCA,CHIA,EPSS10,EPS SURA,800200789,CLINICA CHIA S.A.S.,Capitacion,70224561,
25175,CUNDINAMARCA,CHIA,EPSS37,LA NUEVA EPS S.A.,899999156,E.S.E. HOSPITAL SAN ANTONIO CHIA,Capitacion,6434562,
25175,CUNDINAMARCA,CHIA,EPSS41,NUEVA EPSS,899999156,E.S.E. HOSPITAL SAN ANTONIO CHIA,Capitacion,59696370,
25181,CUNDINAMARCA,CHOACHI,EPSS37,LA NUEVA EPS S.A.,800174375,E.S.E. HOSPITAL SAN VICENTE DE PAUL DE FOMEQUE,Capitacion,1468500,
25181,CUNDINAMARCA,CHOACHI,EPSS41,NUEVA EPSS,800174375,E.S.E. HOSPITAL SAN VICENTE DE PAUL DE FOMEQUE,Capitacion,28891500,
25183,CUNDINAMARCA,CHOCONTA,EPSS37,LA NUEVA EPS S.A.,860024766,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,Capitacion,1749000,
25183,CUNDINAMARCA,CHOCONTA,EPSS41,NUEVA EPSS,860024766,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,Capitacion,63310500,
25214,CUNDINAMARCA,COTA,EPSS37,LA NUEVA EPS S.A.,899999156,E.S.E. HOSPITAL SAN ANTONIO CHIA,Capitacion,985641,
25214,CUNDINAMARCA,COTA,EPSS41,NUEVA EPSS,899999156,E.S.E. HOSPITAL SAN ANTONIO CHIA,Capitacion,20252133,
25224,CUNDINAMARCA,CUCUNUBA,EPSS37,LA NUEVA EPS S.A.,832010240,E.S.E. CENTRO DE SALUD CUCUNUBA,Capitacion,2281213,
25224,CUNDINAMARCA,CUCUNUBA,EPSS41,NUEVA EPSS,832010240,E.S.E. CENTRO DE SALUD CUCUNUBA,Capitacion,16601078,
25245,CUNDINAMARCA,EL COLEGIO,EPSS37,LA NUEVA EPS S.A.,860020094,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE EL COLEGIO,Capitacion,10798650,
25245,CUNDINAMARCA,EL COLEGIO,EPSS41,NUEVA EPSS,860020094,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE EL COLEGIO,Capitacion,76443075,
25260,CUNDINAMARCA,EL ROSAL,EPSS37,LA NUEVA EPS S.A.,860009555,E.S.E. HOSPITAL SANTA MATILDE DE MADRID,Capitacion,2681144,
25260,CUNDINAMARCA,EL ROSAL,EPSS41,NUEVA EPSS,860009555,E.S.E. HOSPITAL SANTA MATILDE DE MADRID,Capitacion,28629476,
25269,CUNDINAMARCA,FACATATIVA,EPSS37,LA NUEVA EPS S.A.,899999151,E.S.E HOSPITAL SAN RAFAEL DE FACATATIVÁ,Capitacion,11019723,
25269,CUNDINAMARCA,FACATATIVA,EPSS41,NUEVA EPSS,899999151,E.S.E HOSPITAL SAN RAFAEL DE FACATATIVÁ,Capitacion,100729304,
25279,CUNDINAMARCA,FOMEQUE,EPSS37,LA NUEVA EPS S.A.,800174375,E.S.E. HOSPITAL SAN VICENTE DE PAUL DE FOMEQUE,Capitacion,4570500,
25279,CUNDINAMARCA,FOMEQUE,EPSS41,NUEVA EPSS,800174375,E.S.E. HOSPITAL SAN VICENTE DE PAUL DE FOMEQUE,Capitacion,39649500,
25281,CUNDINAMARCA,FOSCA,EPSS41,NUEVA EPSS,832007272,CENTRO DE SALUD DE FOSCA E.S.E.,Capitacion,23219000,
25288,CUNDINAMARCA,FUQUENE,EPSS37,LA NUEVA EPS S.A.,899999147,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,Capitacion,370766,
25288,CUNDINAMARCA,FUQUENE,EPSS41,NUEVA EPSS,899999147,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,Capitacion,25144676,
25293,CUNDINAMARCA,GACHALA,EPSS37,LA NUEVA EPS S.A.,899999163,E.S.E. HOSPITAL SAN FRANCISCO DE GACHETA,Capitacion,240500,
25293,CUNDINAMARCA,GACHALA,EPSS41,NUEVA EPSS,899999163,E.S.E. HOSPITAL SAN FRANCISCO DE GACHETA,Capitacion,19295500,
25295,CUNDINAMARCA,GACHANCIPA,EPSS37,LA NUEVA EPS S.A.,899999158,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO,Capitacion,5244354,
25295,CUNDINAMARCA,GACHANCIPA,EPSS41,NUEVA EPSS,899999158,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO,Capitacion,12590169,
25297,CUNDINAMARCA,GACHETA,EPSS37,LA NUEVA EPS S.A.,899999163,E.S.E. HOSPITAL SAN FRANCISCO DE GACHETA,Capitacion,703000,
25297,CUNDINAMARCA,GACHETA,EPSS41,NUEVA EPSS,899999163,E.S.E. HOSPITAL SAN FRANCISCO DE GACHETA,Capitacion,35538500,
25299,CUNDINAMARCA,GAMA,EPSS37,LA NUEVA EPS S.A.,899999163,E.S.E. HOSPITAL SAN FRANCISCO DE GACHETA,Capitacion,74000,
25299,CUNDINAMARCA,GAMA,EPSS41,NUEVA EPSS,899999163,E.S.E. HOSPITAL SAN FRANCISCO DE GACHETA,Capitacion,7640500,
25307,CUNDINAMARCA,GIRARDOT,EPSS02,SALUD TOTAL,800003765,VIRREY SOLIS IPS SA,Capitacion,451193053,
25307,CUNDINAMARCA,GIRARDOT,EPSS02,SALUD TOTAL,830027578,TORRES Y JARAMILLO S.A.S,Capitacion,52341800,
25317,CUNDINAMARCA,GUACHETA,EPSS37,LA NUEVA EPS S.A.,800204497,ESE HOSPITAL SAN JOSE DE GUACHETA,Capitacion,12449415,
25317,CUNDINAMARCA,GUACHETA,EPSS41,NUEVA EPSS,800204497,ESE HOSPITAL SAN JOSE DE GUACHETA,Capitacion,28462500,
25320,CUNDINAMARCA,GUADUAS,EPSS37,LA NUEVA EPS S.A.,860020283,E.S.E. HOSPITAL SAN JOSE DE GUADUAS,Capitacion,21420163,
25320,CUNDINAMARCA,GUADUAS,EPSS41,NUEVA EPSS,860020283,E.S.E. HOSPITAL SAN JOSE DE GUADUAS,Capitacion,95910423,
25328,CUNDINAMARCA,GUAYABAL DE SIQUIMA,EPSS37,LA NUEVA EPS S.A.,899999151,E.S.E HOSPITAL SAN RAFAEL DE FACATATIVÁ,Capitacion,353574,
25328,CUNDINAMARCA,GUAYABAL DE SIQUIMA,EPSS41,NUEVA EPSS,899999151,E.S.E HOSPITAL SAN RAFAEL DE FACATATIVÁ,Capitacion,2769663,
25386,CUNDINAMARCA,LA MESA,EPSS37,LA NUEVA EPS S.A.,890680027,E.S.E. HOSPITAL PEDRO LEON ALVAREZ DIAZ,Capitacion,3873440,
25386,CUNDINAMARCA,LA MESA,EPSS41,NUEVA EPSS,890680027,E.S.E. HOSPITAL PEDRO LEON ALVAREZ DIAZ,Capitacion,65217920,
25394,CUNDINAMARCA,LA PALMA,EPSS37,LA NUEVA EPS S.A.,899999165,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JOSE,Capitacion,330552,
25394,CUNDINAMARCA,LA PALMA,EPSS41,NUEVA EPSS,899999165,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JOSE,Capitacion,32706284,
25398,CUNDINAMARCA,LA PEÑA,EPSS37,LA NUEVA EPS S.A.,860015929,E.S.E. HOSPITAL SALAZAR VILLETA,Capitacion,134246,
25398,CUNDINAMARCA,LA PEÑA,EPSS41,NUEVA EPSS,860015929,E.S.E. HOSPITAL SALAZAR VILLETA,Capitacion,1860266,
25402,CUNDINAMARCA,LA VEGA,EPSS37,LA NUEVA EPS S.A.,900807482,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE LA VEGA,Capitacion,8072179,
25402,CUNDINAMARCA,LA VEGA,EPSS41,NUEVA EPSS,900807482,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE LA VEGA,Capitacion,38862615,
25407,CUNDINAMARCA,LENGUAZAQUE,EPSS37,LA NUEVA EPS S.A.,899999147,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,Capitacion,455031,
25407,CUNDINAMARCA,LENGUAZAQUE,EPSS41,NUEVA EPSS,899999147,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,Capitacion,38087780,
25426,CUNDINAMARCA,MACHETA,EPSS37,LA NUEVA EPS S.A.,860024766,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,Capitacion,82500,
25426,CUNDINAMARCA,MACHETA,EPSS41,NUEVA EPSS,860024766,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,Capitacion,5956500,
25426,CUNDINAMARCA,MACHETA,ESS024,COOSALUD,860024766,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,Capitacion,72825534,
25430,CUNDINAMARCA,MADRID,EPSS37,LA NUEVA EPS S.A.,860009555,E.S.E. HOSPITAL SANTA MATILDE DE MADRID,Capitacion,5399016,
25430,CUNDINAMARCA,MADRID,EPSS41,NUEVA EPSS,860009555,E.S.E. HOSPITAL SANTA MATILDE DE MADRID,Capitacion,63759808,
25436,CUNDINAMARCA,MANTA,EPSS37,LA NUEVA EPS S.A.,860024766,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,Capitacion,132000,
25436,CUNDINAMARCA,MANTA,EPSS41,NUEVA EPSS,860024766,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,Capitacion,726000,
25436,CUNDINAMARCA,MANTA,ESS024,COOSALUD,860024766,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,Capitacion,48294696,
25438,CUNDINAMARCA,MEDINA,EPSS37,LA NUEVA EPS S.A.,892001990,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD MEDINA,Capitacion,816704,
