COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,FORMA DE CONTRATACIÓN,"TOTAL GIRO 
ENERO 2024",OBSERVACIÓN
EPSS10,EPS SURA,FRESENIUS MEDICAL CARE COLOMBIA S.A.,Evento,830007355.0,630838632,
EPSS10,EPS SURA,FUNDACIÓN A CORAZÓN ABIERTO POR SOLEDAD - FUCASOL,Evento,900763296.0,1212134,
EPSS10,EPS SURA,FUNDACION ALEJANDRO LONDOÑO,Evento,800135582.0,187855351,
EPSS10,EPS SURA,FUNDACION AMIGOS DE LA SALUD,Evento,812005522.0,81869495,
EPSS10,EPS SURA,FUNDACIÓN CAMPBELL,Evento,900002780.0,9216974,
EPSS10,EPS SURA,FUNDACION CARDIO INFANTIL INSTITUTO DE CARDIOLOGIA,Evento,860035992.0,652314739,
EPSS10,EPS SURA,FUNDACION CARDIOVASCULAR DE COLOMBIA,Evento,890212568.0,555283868,
EPSS10,EPS SURA,FUNDACION CENTRO COLOMBIANO DE EPILEPSIA Y ENFERMEDADES NEUROLOGICAS,Evento,900269029.0,13152119,
EPSS10,EPS SURA,FUNDACION CENTRO VASCULAR DE OCCIDENTE,Evento,900248010.0,16968584,
EPSS10,EPS SURA,FUNDACIÓN CLINICA DEL NORTE,Evento,900421895.0,22652595,
EPSS10,EPS SURA,FUNDACION CLINICA INFANTIL CLUB NOEL,Evento,890399020.0,44577624,
EPSS10,EPS SURA,FUNDACIÓN CLÍNICA NOEL,Evento,890901825.0,63046924,
EPSS10,EPS SURA,FUNDACION COLOMBIANA DE CANCEROLOGIA CLINICA VIDA,Evento,800241602.0,1446321804,
EPSS10,EPS SURA,FUNDACION CONEXION IPS,Evento,900436223.0,18015590,
EPSS10,EPS SURA,FUNDACIÓN CONSTRUYENDO TEJIDO SOCIAL POR LA EQUIDAD A LAS VICTIMAS POR LA VIOLENCIA Y FAMILIAS DE ESCASOS RECURSOS,Evento,900812656.0,1215103,
EPSS10,EPS SURA,FUNDACION FOSUNAB,Evento,900330752.0,22350717,
EPSS10,EPS SURA,FUNDACION GRUPO INTEGRA,Evento,900081746.0,66172878,
EPSS10,EPS SURA,FUNDACION HOSPITAL DE LA MISERICORDIA,Evento,899999123.0,80440921,
EPSS10,EPS SURA,FUNDACION HOSPITAL INFANTIL NAPOLEON FRANCO PAREJA,Evento,890480135.0,4645295,
EPSS10,EPS SURA,FUNDACION HOSPITAL INFANTIL SANTA ANA,Evento,890901684.0,12314977,
EPSS10,EPS SURA,FUNDACION HOSPITAL INFANTIL UNIVERSITARIO DE SAN JOSE,Evento,900098476.0,55011350,
EPSS10,EPS SURA,FUNDACION HOSPITAL SAN JOSE DE BUGA,Evento,891380054.0,43779858,
EPSS10,EPS SURA,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,Evento,900261353.0,244753777,
EPSS10,EPS SURA,FUNDACIÓN HOSPITAL UNIVERSIDAD DEL NORTE,Evento,890112801.0,166235799,
EPSS10,EPS SURA,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,Evento,890900518.0,996292327,
EPSS10,EPS SURA,FUNDACION INSTITUTO NEUROLOGICO DE COLOMBIA,Evento,890981374.0,534296800,
EPSS10,EPS SURA,FUNDACIÓN JAVERIANA DE SERVICIOS MEDICO ODONTOLOGICOS INTERUNIVERSITARIOS CARLOS MARQUEZ VILLEGAS-JAVESALUD,Evento,830018305.0,1671171,
EPSS10,EPS SURA,FUNDACIÒN LUPINES,Evento,811043887.0,4684680,
EPSS10,EPS SURA,FUNDACION MEDICA CAMPBELL,Evento,900558595.0,4650135,
EPSS10,EPS SURA,FUNDACION OFTALMOLOGICA DE SANTANDER - FOSCAL,Evento,890205361.0,7987510,
EPSS10,EPS SURA,FUNDACION OFTALMOLOGICA DEL CARIBE,Evento,800112725.0,74148725,
EPSS10,EPS SURA,FUNDACION PEQUEÑO CORAZON,Evento,810000423.0,1786195,
EPSS10,EPS SURA,FUNDACION POLICLINICA CIENAGA,Evento,800201726.0,1052507,
EPSS10,EPS SURA,FUNDACION SANTA FE DE BOGOTA,Evento,860037950.0,2787107,
EPSS10,EPS SURA,"FUNDACION SOCIAL SOMOS CONSTRUCTORES DE VIDA ""COVIDA""",Evento,801001406.0,24524346,
EPSS10,EPS SURA,FUNDACION SOMA,Evento,900124689.0,21700592,
EPSS10,EPS SURA,"FUNDACIÓN UNIONVIDA ""FUNVIDA""",Evento,900520293.0,1672190,
EPSS10,EPS SURA,FUNDACION VALLE DEL LILI,Evento,890324177.0,1146559863,
EPSS10,EPS SURA,GAMANUCLEAR LTDA,Evento,805017681.0,7039436,
EPSS10,EPS SURA,GAMANUCLEAR SAS,Evento,804004037.0,6955593,
EPSS10,EPS SURA,GARCIA PEREZ MEDICA Y COMPAÑIA SAS,Evento,800231038.0,120836797,
EPSS10,EPS SURA,GASTRO PACK SAS,Evento,900670943.0,4998138,
EPSS10,EPS SURA,GASTROENTEROLOGOS ASOCIADOS S.A.S.,Evento,805025043.0,2341943,
EPSS10,EPS SURA,GASTROKIDS SAS,Evento,900622320.0,19062846,
EPSS10,EPS SURA,GASTRORIENTE SA,Evento,900202707.0,10986556,
EPSS10,EPS SURA,GESTION SALUD S.A.S.,Evento,806015201.0,58033386,
EPSS10,EPS SURA,GRUPO DE ESPECIALISTAS EN MANEJO INTEGRAL DE ENFERMEDADES CRÓNICAS S.A.S,Evento,900732243.0,170363339,
EPSS10,EPS SURA,GRUPO HEALTH SAS,Evento,900807287.0,32316714,
EPSS10,EPS SURA,GYO MEDICAL I.P.S. S.A.S.,Evento,900386591.0,8400352,
EPSS10,EPS SURA,HEALTH AND SAFETY H&S IPS SAS,Evento,900821367.0,205913996,
EPSS10,EPS SURA,HEALTH CARS SAS,Evento,900958115.0,113497000,
EPSS10,EPS SURA,HEALTH TEAM S.A.S,Evento,901048099.0,2921579,
EPSS10,EPS SURA,HELPHARMA SAS,Evento,900277244.0,3732710978,
EPSS10,EPS SURA,HEMATO ONCOLOGOS ASOCIADOS S.A.,Evento,900328271.0,3670924,
EPSS10,EPS SURA,HERMANAS DE LA CARIDAD DOMINICAS DE LA PRESENTACION DE LA SANTISIMA VIRGEN,Evento,890801160.0,153255471,
EPSS10,EPS SURA,HERNAN OCAZIONEZ Y CIA S.A.S,Evento,890920848.0,92319682,
EPSS10,EPS SURA,HOME GROUP S.A.S,Evento,900137119.0,162871620,
EPSS10,EPS SURA,HOSPIMPORT SAS,Evento,800082394.0,31079954,
EPSS10,EPS SURA,HOSPITAL ALMA MÁTER DE ANTIOQUIA,Evento,811016192.0,168685363,
EPSS10,EPS SURA,HOSPITAL CARDIOVASCULAR DE CUNDINAMARCA S.A,Evento,830104627.0,56021731,
EPSS10,EPS SURA,HOSPITAL DE ALTA COMPLEJIDAD DEL PUTUMAYO S.A.S ZOMAC,Evento,901201887.0,3923142,
EPSS10,EPS SURA,HOSPITAL DE CASTILLA LA NUEVA ESE,Evento,900004059.0,2848128,
EPSS10,EPS SURA,HOSPITAL DEL SARARE ESE,Evento,800231215.0,1566208,
EPSS10,EPS SURA,HOSPITAL DEPARTAMENTAL DE GRANADA - EMPRESA SOCIAL DEL META,Evento,800037021.0,1598386,
EPSS10,EPS SURA,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO E.S.E.,Evento,892000501.0,5682417,
EPSS10,EPS SURA,HOSPITAL DEPARTAMENTAL SAN ANTONIO DE ROLDANILLO EMPRESA SOCIAL DEL ESTADO,Evento,891900343.0,3588310,
EPSS10,EPS SURA,HOSPITAL DEPARTAMENTAL SAN RAFAEL DE ZARZAL E.S.E.,Evento,891900441.0,3563823,
EPSS10,EPS SURA,HOSPITAL FRANCISCO DE PAULA SANTANDER E.S.E. NIVEL II,Evento,891500084.0,2233267,
EPSS10,EPS SURA,"HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO",Evento,890904646.0,33354297,
EPSS10,EPS SURA,HOSPITAL GENERAL SAN ISIDRO EMPRESA SOCIAL DEL ESTADO,Evento,800139366.0,43338548,
EPSS10,EPS SURA,HOSPITAL ISMAEL SILVA E.S.E.,Evento,808003500.0,1950199,
EPSS10,EPS SURA,HOSPITAL LAS AMERICAS LTDA,Evento,900685946.0,10596296,
EPSS10,EPS SURA,HOSPITAL LUIS ABLANQUE DE LA PLATA EMPRESA SOCIAL DEL ESTADO,Evento,835000972.0,6024062,
EPSS10,EPS SURA,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,Evento,832010436.0,5353549,
EPSS10,EPS SURA,HOSPITAL PABLO TOBON URIBE,Evento,890901826.0,524810989,
EPSS10,EPS SURA,HOSPITAL REGIONAL ALFONSO JARAMILLO SALAZAR EMPRESA SOCIAL DEL ESTADO,Evento,890701718.0,2335789,
EPSS10,EPS SURA,HOSPITAL REGIONAL NUESTRA SEÑORA DE LAS MERCEDES DE COROZAL E.S.E.,Evento,890480113.0,1040848,
EPSS10,EPS SURA,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,Evento,900004894.0,1540400,
EPSS10,EPS SURA,HOSPITAL ROBERTO QUINTERO VILLA ESE MONTENEGRO,Evento,890000400.0,4324292,
EPSS10,EPS SURA,HOSPITAL ROSARIO PUMAREJO DE LOPEZ - EMPRESA SOCIAL DEL ESTADO,Evento,892399994.0,1587460,
EPSS10,EPS SURA,HOSPITAL SAN ANDRES E.S.E.,Evento,800179870.0,3902979,
EPSS10,EPS SURA,HOSPITAL SAN JUAN DE DIOS E.S.E RIONEGRO - ANTIOQUIA,Evento,890907254.0,86008440,
EPSS10,EPS SURA,HOSPITAL SAN JUAN DE DIOS EL SANTUARIO,Evento,890980326.0,7685758,
EPSS10,EPS SURA,HOSPITAL SAN JUAN DE DIOS HONDA EMPRESA SOCIAL DEL ESTADO,Evento,890700666.0,4354465,
EPSS10,EPS SURA,HOSPITAL SAN ROQUE DE CORDOBA QUINDIO EMPRESA SOCIAL DEL ESTADO,Evento,890001605.0,124500,
EPSS10,EPS SURA,HOSPITAL SAN VICENTE DE PAUL EMPRESA SOCIAL DEL ESTADO,Evento,890700901.0,1196565,
EPSS10,EPS SURA,HOSPITAL SANTA ANA DE PIJAO QUINDIO E.S.E.,Evento,890001824.0,969748,
EPSS10,EPS SURA,"HOSPITAL SUSANA LOPEZ DE VALENCIA, EMPRESA SOCIAL DEL ESTADO",Evento,891501676.0,21642217,
EPSS10,EPS SURA,HOSPITAL UNIVERSITARIO CLINICA SAN RAFAEL,Evento,860015888.0,614140280,
EPSS10,EPS SURA,HOSPITAL UNIVERSITARIO DE SINCELEJO E.S.E,Evento,892280033.0,2001156,
EPSS10,EPS SURA,HOSPITAL UNIVERSITARIO SAN IGNACIO,Evento,860015536.0,10789214,
EPSS10,EPS SURA,HOSPITAL UNIVERSITARIO SAN JOSE DE POPAYAN E.S.E.,Evento,891580002.0,100395789,
EPSS10,EPS SURA,HUMANIZAR SALUD INTEGRAL S.A.S.,Evento,900483518.0,3326319,
EPSS10,EPS SURA,I.P.S GOLEMAN SERVICIO INTEGRAL S.A.S.,Evento,900231829.0,2951915,
EPSS10,EPS SURA,I.P.S SAN RAFAEL H.A.I.M S.A.S,Evento,901204294.0,17539147,
EPSS10,EPS SURA,I.P.S. FISINOVA S.A.S,Evento,900217078.0,94376415,
EPSS10,EPS SURA,I.P.S. OPTICA LA PLAZUELA S.A.S,Evento,900322287.0,3759256,
EPSS10,EPS SURA,I.P.S. UNIDAD MEDICA ETICA S.A.S.,Evento,802021182.0,20215197,
EPSS10,EPS SURA,IMAGENES DE VIDA Y SALUD S.A.S,Evento,900839212.0,22445649,
EPSS10,EPS SURA,IMÁGENES DIAGNOSTICAS SAS,Evento,800177716.0,29701707,
EPSS10,EPS SURA,IMÁGENES Y RADIOLOGIA S.A.S.,Evento,806013944.0,24200648,
EPSS10,EPS SURA,IMPLANTECH LTDA,Evento,900252798.0,3609830,
EPSS10,EPS SURA,INBIOS SAS,Evento,900418415.0,41186625,
EPSS10,EPS SURA,INDUSTRIAS MEDICAS SAMPEDRO S.A.S,Evento,811032919.0,157417702,
EPSS10,EPS SURA,INSTITUTO CALDENSE DE MEDICINA DEL DOLOR SAS,Evento,900876789.0,5519420,
EPSS10,EPS SURA,INSTITUTO CALDENSE DE PATOLOGIA ICP SAS,Evento,800176868.0,18842948,
EPSS10,EPS SURA,INSTITUTO CARDIOVASCULAR Y DE ESTUDIOS ESPECIALES LAS VEGAS S.A. INCARE S.A.,Evento,800196652.0,57313748,
EPSS10,EPS SURA,INSTITUTO DE CANCEROLOGIA S.A.S.,Evento,800149026.0,1220083825,
EPSS10,EPS SURA,INSTITUTO DE COLOPROCTOLOGIA ICO S.A.S,Evento,900232173.0,71337450,
EPSS10,EPS SURA,INSTITUTO DE DIAGNOSTICO MEDICO S.A.,Evento,800065396.0,97688256,
EPSS10,EPS SURA,INSTITUTO DE GASTROENTEROLOGIA Y HEPATOLOGIA DEL ORIENTE S.A.S,Evento,900341157.0,41695606,
EPSS10,EPS SURA,INSTITUTO DE REHABILITACION ISSA ABUCHAIBE LTDA.,Evento,890102992.0,38015284,
EPSS10,EPS SURA,INSTITUTO DEL CORAZÓN DE BUCARAMANGA S.A.,Evento,804014839.0,28732419,
EPSS10,EPS SURA,INSTITUTO DEL SISTEMA NERVIOSO DE RISARALDA S.A.S,Evento,800082446.0,63522443,
EPSS10,EPS SURA,INSTITUTO DEL SISTEMA NERVIOSO DEL ORIENTE SA,Evento,800012323.0,29776593,
EPSS10,EPS SURA,INSTITUTO ESPECIALIZADO EN SALUD MENTAL IMES LTDA,Evento,801001323.0,185820919,
EPSS10,EPS SURA,INSTITUTO GASTROCLINICO S.A.S.,Evento,800203877.0,6246020,
EPSS10,EPS SURA,INSTITUTO MEDICO DE ALTA TECNOLOGÍA S.A.S,Evento,901085352.0,3336942,
EPSS10,EPS SURA,INSTITUTO METROPOLITANO PARA EL DESARROLLO COGNITIVO IPS SAS,Evento,900649645.0,12257224,
EPSS10,EPS SURA,INSTITUTO NACIONAL DE CANCEROLOGIA,Evento,899999092.0,4978808,
EPSS10,EPS SURA,INSTITUTO NEUROPSIQUIATRICO NUESTRA SEÑORA DEL CARMEN INSECAR,Evento,819006193.0,5750112,
EPSS10,EPS SURA,INSTITUTO OFTALMOLOGICO DE CALDAS S.A.,Evento,890805923.0,29522828,
EPSS10,EPS SURA,INSTITUTO PARA NIÑOS CIEGOS Y SORDOS DEL VALLE DEL CAUCA,Evento,890303395.0,19742492,
EPSS10,EPS SURA,INSTITUTO ROOSEVELT,Evento,860013874.0,60385565,
EPSS10,EPS SURA,INTERGASTRO S.A,Evento,900059534.0,30296308,
EPSS10,EPS SURA,INTERNACION DOMICILIARIA BARRAZA S.A.S,Evento,900231731.0,4727622,
EPSS10,EPS SURA,INVERCLINICAS S.A.S.,Evento,802020128.0,32621680,
EPSS10,EPS SURA,INVERSIONES AZALUD S.A.S,Evento,900267064.0,4009488,
EPSS10,EPS SURA,INVERSIONES IMÁGENES VITALES DE LA COSTA S.A,Evento,802016266.0,5309027,
EPSS10,EPS SURA,INVERSIONES LAFAURIE NAIZZIR S.A.S.,Evento,900592655.0,4578442,
EPSS10,EPS SURA,INVERSIONES LUCEDMARB S.A,Evento,900110940.0,5181629,
EPSS10,EPS SURA,INVERSIONES MEDICAS BARU S.A.S,Evento,900600550.0,1287172,
EPSS10,EPS SURA,INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS,Evento,800044402.0,164895796,
EPSS10,EPS SURA,INVERSIONES MEDICAS DE LOS ANDES S.A.S.,Evento,900371613.0,35526692,
EPSS10,EPS SURA,IPS ASESORIAS HORIZONTES DEL NORTE SAS,Evento,900221747.0,16733081,
EPSS10,EPS SURA,IPS CLINICA REINA CATALINA S.A.S.,Evento,800179966.0,23356128,
EPSS10,EPS SURA,IPS CLINICA SALUD FLORIDA S.A,Evento,815000253.0,5233518,
EPSS10,EPS SURA,IPS CLINICA SAN IGNACIO LTDA,Evento,800025755.0,42050902,
EPSS10,EPS SURA,IPS CLINICA SANTA ANA DE BARANOA,Evento,802001084.0,2883161,
EPSS10,EPS SURA,IPS LUISA FERNANDA REHABILITACION INTEGRAL S.A.,Evento,901080167.0,29915462,
EPSS10,EPS SURA,IPS OXI CARE S.A.S,Evento,900338671.0,10984984,
EPSS10,EPS SURA,IPS TERAPIAS INTEGRALES DOMICILIARIAS S.A.S,Evento,900453180.0,46879635,
EPSS10,EPS SURA,IPS VITASALUD S.A.S,Evento,901163080.0,119358092,
EPSS10,EPS SURA,JOHNSON & JOHNSON MEDTECH COLOMBIA S.A.S,Evento,901550788.0,95142885,
EPSS10,EPS SURA,KINETIKA REHABILITACIÓN DEL MOVIMIENTO S.A.S.,Evento,900071201.0,4108256,
EPSS10,EPS SURA,LH S.A.S.,Evento,900294380.0,103247518,
EPSS10,EPS SURA,LIGA CONTRA EL CANCER DEL QUINDIO QUINDICANCER,Evento,890001266.0,2874210,
EPSS10,EPS SURA,LIGA CONTRA EL CANCER RISARALDA,Evento,891408586.0,702094050,
EPSS10,EPS SURA,LITOMEDICA S.A,Evento,800048880.0,6692077,
EPSS10,EPS SURA,LITOTRICIA S.A.,Evento,800234860.0,12330526,
EPSS10,EPS SURA,M&H SALUD SAS,Evento,901075354.0,9466800,
EPSS10,EPS SURA,MEDICADIZ S.A.S,Evento,800254132.0,1844805,
EPSS10,EPS SURA,MEDICAL HOME CARE - MHC S.A.S,Evento,901229604.0,1093046,
EPSS10,EPS SURA,MEDICARTE S.A.S,Evento,900219866.0,1283400735,
EPSS10,EPS SURA,MEDICAUCA S.A.S,Evento,811021843.0,6191514,
EPSS10,EPS SURA,MEDICCOL I.P.S.S.A.S.,Evento,900476271.0,18966381,
EPSS10,EPS SURA,MEDICINA 2000 S.A.S.,Evento,800152349.0,27713233,
EPSS10,EPS SURA,MEDICINA AMBULATORIA DOMICILIARIA SU SALUD S.A.S SIGLA MADSS,Evento,900927441.0,21308191,
EPSS10,EPS SURA,MEDICINA INTEGRAL IPS S.A,Evento,830509497.0,1815272,
EPSS10,EPS SURA,MEDICINA Y TERAPIAS DOMICILIARIAS S.A.S.,Evento,900826841.0,2131800,
EPSS10,EPS SURA,MEDICLINICOS IPS S.A.S,Evento,900394021.0,1781501,
EPSS10,EPS SURA,MEDIFACA IPS S.A.S,Evento,900529056.0,2903390,
EPSS10,EPS SURA,MEDIHELP SERVICES COLOMBIA,Evento,830066626.0,50793613,
EPSS10,EPS SURA,MEDIIMPLANTES S.A,Evento,804010334.0,17425016,
EPSS10,EPS SURA,MEDITECX SAS,Evento,900406304.0,20117720,
EPSS10,EPS SURA,MEDYSER IPS SAS,Evento,900262463.0,44206879,
EPSS10,EPS SURA,MESSER COLOMBIA S.A.,Evento,860005114.0,331642455,
EPSS10,EPS SURA,METRONIC COLOMBIA SAS,Evento,830025149.0,107831756,
EPSS10,EPS SURA,MG MEDICAL GROUP SAS,Evento,900088052.0,4220973,
EPSS10,EPS SURA,MIRED BARRANQUILLA IPS S.A.S.,Evento,901139193.0,178185469,
EPSS10,EPS SURA,MYCAR IPS SAS,Evento,810002689.0,3606280,
EPSS10,EPS SURA,NEUMOVIDA CALDAS S.A.S.,Evento,901042755.0,10336992,
EPSS10,EPS SURA,NEUMOVIDA S.A.S.,Evento,900680974.0,17026004,
EPSS10,EPS SURA,NEUROAVANCES S.A.S,Evento,900610121.0,109667259,
EPSS10,EPS SURA,NEUROCOUNTRY CNC S.A.S.,Evento,900617858.0,10767921,
EPSS10,EPS SURA,NEURODINAMIA S.A,Evento,806013568.0,74591491,
EPSS10,EPS SURA,NEUROLOGIA INTEGRAL DE CALDAS S.A.S,Evento,900315383.0,37583267,
EPSS10,EPS SURA,NEUROMEDICA SAS,Evento,900699359.0,1723710714,
EPSS10,EPS SURA,NEURUM S.A.S,Evento,900746052.0,2135738,
EPSS10,EPS SURA,NUEVA CLINICA SAGRADO CORAZON S.A.S,Evento,900408220.0,289876683,
EPSS10,EPS SURA,NUEVA EMPRESA SOCIAL DEL ESTADO HOSPITAL DEPARTAMENTAL SAN FRANCISCO DE ASÍS,Evento,901108114.0,10640295,
EPSS10,EPS SURA,OFTALMOSERVICIOS IPS S.A.S.,Evento,811038804.0,189730579,
EPSS10,EPS SURA,OHI ORGANIZACIÓN HUMANA INTEGRAL S.A.,Evento,900008328.0,1160662,
EPSS10,EPS SURA,ONCOLOGOS DEL OCCIDENTE S.A.S.,Evento,801000713.0,961942532,
EPSS10,EPS SURA,ONCOMEDICA S.A.S,Evento,812007194.0,1052806,
EPSS10,EPS SURA,ORGANIZACION CLINICA BONNADONA PREVENIR S.A.S.,Evento,800194798.0,94140072,
EPSS10,EPS SURA,ORGANIZACION CLINICA GENERAL DEL NORTE S.A.S.,Evento,890102768.0,1132643015,
EPSS10,EPS SURA,ORGANIZACION SANTA LUCIA S.A.,Evento,890900650.0,291338088,
EPSS10,EPS SURA,ORTHOPRAXIS S.A.S.,Evento,830502282.0,26656604,
EPSS10,EPS SURA,ORTOPEDICA AMERICANA LIMITADA,Evento,800203189.0,4068595,
EPSS10,EPS SURA,OXIGENOS DE COLOMBIA LTDA PODRA USAR LA SIGLA OXICOL LTDA.,Evento,860040094.0,33980522,
EPSS10,EPS SURA,OXIGIOVANNY SAS,Evento,901210356.0,1419501,
EPSS10,EPS SURA,OXISALUD S.A.S,Evento,811013645.0,45291100,
EPSS10,EPS SURA,PARAMEDICOS S.A,Evento,860039726.0,6235780,
EPSS10,EPS SURA,PASSUS IPS TALLER PSICOMOTRIZ S.A.S,Evento,900308007.0,13871413,
EPSS10,EPS SURA,PERINATAL CARE SAS,Evento,900604660.0,9589651,
EPSS10,EPS SURA,PLENAMENTE SALUD MENTAL INTEGRAL IPS S.A.S,Evento,901088322.0,35206513,
EPSS10,EPS SURA,PREVENCION Y SALUD INTEGRAL PARA LA FAMILIA IPS LTDA,Evento,819003863.0,5119731,
EPSS10,EPS SURA,PROMOTORA BOCAGRANDE S.A. PROBOCA S.A.,Evento,900279660.0,6699141,
EPSS10,EPS SURA,PROMOTORA CLINICA ZONA FRANCA DE URABA SAS,Evento,900390423.0,1157773912,
EPSS10,EPS SURA,PROMOTORA MEDICA LAS AMERICAS S.A,Evento,800067065.0,1446688336,
EPSS10,EPS SURA,PROMOTORA MEDICA Y ODONTOLOGICA DE ANTIOQUIA S.A,Evento,900038926.0,142401068,
EPSS10,EPS SURA,R.P DENTAL S.A,Evento,811022474.0,81593356,
EPSS10,EPS SURA,RADIOLOGOS ASOCIADOS S.A.S,Evento,891409390.0,48747826,
EPSS10,EPS SURA,RADIOLOGOS ASOCIADOS S.A.S.,Evento,890109666.0,61936697,
EPSS10,EPS SURA,RED DE SALUD DEL ORIENTE EMPRESA SOCIAL DEL ESTADO E.S.E,Evento,805027337.0,1292169,
EPSS10,EPS SURA,RED SALUD ARMENIA ESE UNIDAD INTERMEDIA DEL SUR,Evento,801001440.0,9531159,
EPSS10,EPS SURA,REGAMA DEL CARIBE LTDA,Evento,800180406.0,23823530,
EPSS10,EPS SURA,RESONANCIA MAGNETICA DEL COUNTRY SAS,Evento,830070284.0,23052576,
EPSS10,EPS SURA,REUMATOLOGYA S A,Evento,800200150.0,1901553,
EPSS10,EPS SURA,RIESGO DE FRACTURA S.A. CAYRE,Evento,830027158.0,10135571,
EPSS10,EPS SURA,RTS S.A.S,Evento,805011262.0,426666224,
EPSS10,EPS SURA,SABBAG RADIOLOGOS S.A.,Evento,802000333.0,49183965,
EPSS10,EPS SURA,SAIS IPS SAS IMAGENOLOGIA Y HEMODINAMIA,Evento,825003378.0,19412362,
EPSS10,EPS SURA,SALUD TREC S.A.S,Evento,811032818.0,63311444,
EPSS10,EPS SURA,SERVICIOS DE SALUD IPS SURAMERICANA S.A.S,Evento,811007832.0,598668767,
EPSS10,EPS SURA,SERVICIOS ESPECIALES DE SALUD-SES HOSPITAL UNIVERSITARIO DE CALDAS,Evento,890807591.0,653732162,
EPSS10,EPS SURA,SERVICIOS FONOAUDIOLOGICOS DEL CARIBE S.A.S,Evento,806013287.0,9729497,
EPSS10,EPS SURA,SERVIUCIS S.A.S.,Evento,811042050.0,8186471,
EPSS10,EPS SURA,SMITH & NEPHEW COLOMBIA SAS,Evento,900124455.0,119054879,
EPSS10,EPS SURA,SOCIEDAD DE CANCEROLOGIA DE LA COSTA S.A.S.,Evento,806006237.0,31779281,
EPSS10,EPS SURA,SOCIEDAD DE CIRUJANOS PEDIATRAS ESPECIALISTAS IPS S.A.S,Evento,901290414.0,3807790,
EPSS10,EPS SURA,SOCIEDAD DE INFECTOLOGOS DEL CARIBE COLOMBIANO SAS SICAC,Evento,900091261.0,3855150,
EPSS10,EPS SURA,SOCIEDAD DE SERVICIOS OCULARES S.A.S-OPTISALUD,Evento,800119574.0,4383945,
EPSS10,EPS SURA,SOCIEDAD INTEGRAL DE ESPECIALISTAS EN SALUD S.A.S SIGLA SIES SALUD S.A.S,Evento,900123436.0,995284942,
EPSS10,EPS SURA,SOCIEDAD MEDICA ANTIOQUEÑA S.A. SOMA,Evento,890903777.0,148029497,
EPSS10,EPS SURA,SOCIEDAD MEDICA CLINICA MAICAO S.A,Evento,839000356.0,1686100,
EPSS10,EPS SURA,SOCIEDAD MEDICA RIONEGRO SA,Evento,890939936.0,372071472,
EPSS10,EPS SURA,SOCIEDAD MEDICA VIDA S.A.S.,Evento,800232788.0,2475950,
EPSS10,EPS SURA,SOCIEDAD MEDICO QUIRÚRGICA NUESTRA SEÑORA DE BELÉN DE FUSAGASUGA S.A.S,Evento,800174851.0,1895346,
EPSS10,EPS SURA,SOCIEDAD N.S.D.R. S.A.S,Evento,805023423.0,39261317,
EPSS10,EPS SURA,"SOCIEDAD PARA LA ATENCION MEDICA E IMAGENES DIAGNOSTICAS SAS ""SOMID SAS """,Evento,900324225.0,1103943,
EPSS10,EPS SURA,SOCIEDAD PEDIATRICA DE LOS ANDES S.A.S - SPLA S.A.S.,Evento,830071938.0,10731406,
EPSS10,EPS SURA,SOCIEDAD SAN JOSE DE TORICES S.A.S,Evento,900304958.0,1577574,
EPSS10,EPS SURA,SODIME S.A.S,Evento,811044122.0,1001172,
EPSS10,EPS SURA,SOMECA SAS BIC,Evento,800018233.0,1697442,
EPSS10,EPS SURA,SUBRED INTEGRADA DE SERVICIOS DE SALUD CENTRO ORIENTE E.S.E,Evento,900959051.0,21910666,
EPSS10,EPS SURA,SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E,Evento,900971006.0,11648803,
EPSS10,EPS SURA,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR E.S.E.,Evento,900958564.0,39528621,
EPSS10,EPS SURA,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE E.S.E,Evento,900959048.0,21326962,
EPSS10,EPS SURA,SUMIMEDICAL S.A.S,Evento,900033371.0,2082296,
EPSS10,EPS SURA,SUPLEMEDICOS S.A.S,Evento,811041784.0,113701644,
EPSS10,EPS SURA,TAMARA IMÁGENES DIAGNOSTICAS S.A.S,Evento,802006337.0,9771911,
EPSS10,EPS SURA,TECNITRAUMA S.A.,Evento,800227279.0,8245198,
EPSS10,EPS SURA,TECNOVIDA DIAGNOSTICO POR IMAGENES S.A.S.,Evento,900244429.0,26083307,
EPSS10,EPS SURA,TRABAJEMOS JUNTOS IPS S.A.S,Evento,901162896.0,36678752,
EPSS10,EPS SURA,TRAUMACENTRO S.A.S,Evento,901094037.0,8617746,
EPSS10,EPS SURA,UCI DEL CARIBE SAS,Evento,806008356.0,47254736,
