DANE,DEPARTAMENTO,MUNICIPIO,COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,"TOTAL GIRO 
FEBRERO 2023",OBSERVACIÓN
44001,LA GUAJIRA,RIOHACHA,CCF033,EPS FAMILIAR DE COLOMBIA,900794134,IPS INDIGENA KOTTUSHI SAO ANA>A,458645000,
44001,LA GUAJIRA,RIOHACHA,CCF033,EPS FAMILIAR DE COLOMBIA,900795851,IPSI EITERRA JAWAPIA,82366000,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,892115009,EMPRESA SOCIAL DEL ESTADO HOSPITAL NUESTRA SEÑORA DE LOS REMEDIOS,189543373,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,900047571,IPSI OUTAJIAPALA,30418687,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,900140599,FUNDACION ADANIES DIAZ BRITO,12277229,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,900144134,EZEQ - SALUD IPSI,25846455,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,900164918,FUNDACION ANAS AKUAIPA,26042844,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,900170300,CIDSALUD IPSI,9432777,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,900177624,ANASHIWAYA IPSI,123711309,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,900209093,IPSIANASHANTA SUPUSHUAYA,15048384,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,900270453,IPSI SOL WAYUU,69466347,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,900271091,IPSI EIYAJAA WANULU,48587511,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,69859790,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,900589110,I.P.S.I. WALE KERU,12286008,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,900592962,I.P.S.I. ANENU-JIA,33304134,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,900679383,IPS INDIGENA COTTUSHI SUSHI ANAIN WAKUA IPA IPS-I,11949420,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,900690590,I.P.S.I. A>INMAJAA WAYUU,35102572,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,900768457,FUNDACIÓN APORTA TU GRANITO IPS,19859913,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,900795851,IPSI EITERRA JAWAPIA,30612240,
44001,LA GUAJIRA,RIOHACHA,EPSI01,DUSAKAWI,825003149,IPSI SUPULA WAYUU,93028160,
44001,LA GUAJIRA,RIOHACHA,EPSI01,DUSAKAWI,900016853,UNIDAD MEDICA WAYUU ANOUTA WAKUAIPA IPSI,28064295,
44001,LA GUAJIRA,RIOHACHA,EPSI01,DUSAKAWI,900144134,EZEQ - SALUD IPSI,45994455,
44001,LA GUAJIRA,RIOHACHA,EPSI01,DUSAKAWI,900177624,ANASHIWAYA IPSI,180867686,
44001,LA GUAJIRA,RIOHACHA,EPSI01,DUSAKAWI,900209093,IPSIANASHANTA SUPUSHUAYA,16933373,
44001,LA GUAJIRA,RIOHACHA,EPSI01,DUSAKAWI,900653282,IPS ANESHI WAYAA SAS,221447740,
44001,LA GUAJIRA,RIOHACHA,EPSI01,DUSAKAWI,900679383,IPS INDIGENA COTTUSHI SUSHI ANAIN WAKUA IPA IPS-I,12131884,
44001,LA GUAJIRA,RIOHACHA,EPSI01,DUSAKAWI,900794134,IPS INDIGENA KOTTUSHI SAO ANA>A,35902182,
44001,LA GUAJIRA,RIOHACHA,EPSI01,DUSAKAWI,900795851,IPSI EITERRA JAWAPIA,24186478,
44001,LA GUAJIRA,RIOHACHA,EPSI01,DUSAKAWI,901182049,GRUPO IMB IPS SAS,288956673,
44001,LA GUAJIRA,RIOHACHA,EPSI01,DUSAKAWI,901217389,MAKUSHAMA SALUD IPS SAS,35183840,
44001,LA GUAJIRA,RIOHACHA,EPSI03,A.I.C.,892115009,EMPRESA SOCIAL DEL ESTADO HOSPITAL NUESTRA SEÑORA DE LOS REMEDIOS,105923498,
44001,LA GUAJIRA,RIOHACHA,EPSI03,A.I.C.,900170300,CIDSALUD IPSI,179980262,
44001,LA GUAJIRA,RIOHACHA,EPSI03,A.I.C.,900177624,ANASHIWAYA IPSI,8334740,
44001,LA GUAJIRA,RIOHACHA,EPSI03,A.I.C.,900517548,IPSI CENTRO EPIDEMIOLOGICO Y DE SALUD INTEGRAL JEKEET AKUAITA,60015946,
44001,LA GUAJIRA,RIOHACHA,EPSI04,ANAS WAYUU,839000145,ASOCIACION DE CABILDOS Y/O AUTORIDADES TRADICIONALES DE LA GUAJIRA,148262227,
44001,LA GUAJIRA,RIOHACHA,EPSI04,ANAS WAYUU,900016853,UNIDAD MEDICA WAYUU ANOUTA WAKUAIPA IPSI,58967685,
44001,LA GUAJIRA,RIOHACHA,EPSI04,ANAS WAYUU,900144134,EZEQ - SALUD IPSI,24183716,
44001,LA GUAJIRA,RIOHACHA,EPSI04,ANAS WAYUU,900177624,ANASHIWAYA IPSI,71838586,
44001,LA GUAJIRA,RIOHACHA,EPSI04,ANAS WAYUU,900589110,I.P.S.I. WALE KERU,103902590,
44001,LA GUAJIRA,RIOHACHA,EPSI04,ANAS WAYUU,900592962,I.P.S.I. ANENU-JIA,33189666,
44001,LA GUAJIRA,RIOHACHA,EPSI04,ANAS WAYUU,900690590,I.P.S.I. A>INMAJAA WAYUU,67479065,
44001,LA GUAJIRA,RIOHACHA,EPSS37,NUEVA EPS,800031212,UNIDAD MEDICA RADIOLOGICA DEL CARMEN,4982927,
44001,LA GUAJIRA,RIOHACHA,EPSS37,NUEVA EPS,825003149,IPSI SUPULA WAYUU,2985684,
44001,LA GUAJIRA,RIOHACHA,EPSS37,NUEVA EPS,900144134,EZEQ - SALUD IPSI,24325669,
44001,LA GUAJIRA,RIOHACHA,EPSS37,NUEVA EPS,900170300,CIDSALUD IPSI,13701608,
44001,LA GUAJIRA,RIOHACHA,EPSS37,NUEVA EPS,900177624,ANASHIWAYA IPSI,23338040,
44001,LA GUAJIRA,RIOHACHA,EPSS37,NUEVA EPS,900185729,IPSI PALAIMA,2220124,
44001,LA GUAJIRA,RIOHACHA,EPSS37,NUEVA EPS,900270453,IPSI SOL WAYUU,14909281,
44001,LA GUAJIRA,RIOHACHA,EPSS37,NUEVA EPS,900795851,IPSI EITERRA JAWAPIA,11062342,
44001,LA GUAJIRA,RIOHACHA,EPSS41,NUEVA EPS,800031212,UNIDAD MEDICA RADIOLOGICA DEL CARMEN,22773260,
44001,LA GUAJIRA,RIOHACHA,EPSS41,NUEVA EPS,825003149,IPSI SUPULA WAYUU,89953300,
44001,LA GUAJIRA,RIOHACHA,EPSS41,NUEVA EPS,900144134,EZEQ - SALUD IPSI,69867692,
44001,LA GUAJIRA,RIOHACHA,EPSS41,NUEVA EPS,900170300,CIDSALUD IPSI,44376580,
44001,LA GUAJIRA,RIOHACHA,EPSS41,NUEVA EPS,900177624,ANASHIWAYA IPSI,106660840,
44001,LA GUAJIRA,RIOHACHA,EPSS41,NUEVA EPS,900185729,IPSI PALAIMA,37550718,
44001,LA GUAJIRA,RIOHACHA,EPSS41,NUEVA EPS,900270453,IPSI SOL WAYUU,48957562,
44001,LA GUAJIRA,RIOHACHA,EPSS41,NUEVA EPS,900690590,I.P.S.I. A>INMAJAA WAYUU,6149121,
44001,LA GUAJIRA,RIOHACHA,EPSS41,NUEVA EPS,900795851,IPSI EITERRA JAWAPIA,26086457,
44001,LA GUAJIRA,RIOHACHA,ESS024,COOSALUD,900589110,I.P.S.I. WALE KERU,6703059,
44001,LA GUAJIRA,RIOHACHA,ESS024,COOSALUD,900690590,I.P.S.I. A>INMAJAA WAYUU,109314590,
44035,LA GUAJIRA,ALBANIA,CCF055,CAJACOPI,825002525,ESE HOSPITAL SAN RAFAEL DE ALBANIA,52921336,
44035,LA GUAJIRA,ALBANIA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,3239236,
44035,LA GUAJIRA,ALBANIA,EPSI01,DUSAKAWI,825002525,ESE HOSPITAL SAN RAFAEL DE ALBANIA,67794307,
44035,LA GUAJIRA,ALBANIA,EPSI04,ANAS WAYUU,825002525,ESE HOSPITAL SAN RAFAEL DE ALBANIA,92653815,
44035,LA GUAJIRA,ALBANIA,EPSI04,ANAS WAYUU,839000145,ASOCIACION DE CABILDOS Y/O AUTORIDADES TRADICIONALES DE LA GUAJIRA,138932508,
44035,LA GUAJIRA,ALBANIA,EPSS37,NUEVA EPS,825002525,ESE HOSPITAL SAN RAFAEL DE ALBANIA,7085076,
44078,LA GUAJIRA,BARRANCAS,CCF055,CAJACOPI,800101022,ESE HOSPITAL NUESTRA SEÑORA DEL PILAR,14084839,
44078,LA GUAJIRA,BARRANCAS,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,985985,
44078,LA GUAJIRA,BARRANCAS,EPSI01,DUSAKAWI,900653282,IPS ANESHI WAYAA SAS,139314013,
44078,LA GUAJIRA,BARRANCAS,EPSI03,A.I.C.,800101022,ESE HOSPITAL NUESTRA SEÑORA DEL PILAR,54452090,
44078,LA GUAJIRA,BARRANCAS,EPSI03,A.I.C.,900653282,IPS ANESHI WAYAA SAS,8144581,
44078,LA GUAJIRA,BARRANCAS,EPSI04,ANAS WAYUU,800101022,ESE HOSPITAL NUESTRA SEÑORA DEL PILAR,86793522,
44078,LA GUAJIRA,BARRANCAS,EPSI04,ANAS WAYUU,900653282,IPS ANESHI WAYAA SAS,18177346,
44078,LA GUAJIRA,BARRANCAS,EPSS37,NUEVA EPS,800101022,ESE HOSPITAL NUESTRA SEÑORA DEL PILAR,31315942,
44078,LA GUAJIRA,BARRANCAS,EPSS41,NUEVA EPS,800101022,ESE HOSPITAL NUESTRA SEÑORA DEL PILAR,59901895,
44090,LA GUAJIRA,DIBULLA,CCF055,CAJACOPI,825001037,ESE HOSPITAL SANTA TERESA DE JESUS DE AVILA,187034780,
44090,LA GUAJIRA,DIBULLA,CCF055,CAJACOPI,900270453,IPSI SOL WAYUU,26700714,
44090,LA GUAJIRA,DIBULLA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,13672659,
44090,LA GUAJIRA,DIBULLA,EPSI01,DUSAKAWI,825001037,ESE HOSPITAL SANTA TERESA DE JESUS DE AVILA,209293251,
44090,LA GUAJIRA,DIBULLA,EPSI01,DUSAKAWI,900794134,IPS INDIGENA KOTTUSHI SAO ANA>A,47146146,
44090,LA GUAJIRA,DIBULLA,EPSI01,DUSAKAWI,901182049,GRUPO IMB IPS SAS,38781498,
44090,LA GUAJIRA,DIBULLA,EPSI01,DUSAKAWI,901217389,MAKUSHAMA SALUD IPS SAS,55955914,
44090,LA GUAJIRA,DIBULLA,EPSS37,NUEVA EPS,900185729,IPSI PALAIMA,6812866,
44098,LA GUAJIRA,DISTRACCION,CCF055,CAJACOPI,825000834,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA RITA DE CASSIA,65762436,
44098,LA GUAJIRA,DISTRACCION,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,3854851,
44098,LA GUAJIRA,DISTRACCION,EPSI01,DUSAKAWI,825000834,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA RITA DE CASSIA,48631418,
44098,LA GUAJIRA,DISTRACCION,EPSI01,DUSAKAWI,900653282,IPS ANESHI WAYAA SAS,66286569,
44098,LA GUAJIRA,DISTRACCION,EPSI04,ANAS WAYUU,825000834,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA RITA DE CASSIA,42404928,
44098,LA GUAJIRA,DISTRACCION,EPSI04,ANAS WAYUU,900653282,IPS ANESHI WAYAA SAS,8392887,
44110,LA GUAJIRA,EL MOLINO,CCF055,CAJACOPI,825000140,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN LUCAS,84753334,
44110,LA GUAJIRA,EL MOLINO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,5145140,
44279,LA GUAJIRA,FONSECA,CCF055,CAJACOPI,892170002,ESE HOSPITAL SAN AGUSTIN DE FONSECA,201899662,
44279,LA GUAJIRA,FONSECA,CCF055,CAJACOPI,900139859,FUNDACION VIDA CON AMOR,9371318,
44279,LA GUAJIRA,FONSECA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,15110095,
44279,LA GUAJIRA,FONSECA,CCF055,CAJACOPI,900778696,FUNDACION FLORECER B.D.G,3185630,
44279,LA GUAJIRA,FONSECA,EPSI01,DUSAKAWI,892170002,ESE HOSPITAL SAN AGUSTIN DE FONSECA,147139333,
44378,LA GUAJIRA,HATONUEVO,CCF055,CAJACOPI,825000620,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN,12649605,
44378,LA GUAJIRA,HATONUEVO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,749749,
44378,LA GUAJIRA,HATONUEVO,EPSI01,DUSAKAWI,825000620,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN,109967890,
44378,LA GUAJIRA,HATONUEVO,EPSI01,DUSAKAWI,900559160,IPS SALUD INTEGRAL H&B S.A.S.,24299730,
44378,LA GUAJIRA,HATONUEVO,EPSI03,A.I.C.,825000620,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN,28927218,
44378,LA GUAJIRA,HATONUEVO,EPSI03,A.I.C.,900653282,IPS ANESHI WAYAA SAS,5303726,
44378,LA GUAJIRA,HATONUEVO,EPSS37,NUEVA EPS,900057823,UNIDAD MEDICA HATONUEVO LIMITADA,7227500,
44420,LA GUAJIRA,LA JAGUA DEL PILAR,CCF055,CAJACOPI,825001119,ESE HOSPITAL DONALDO SAUL MORON MANJARREZ,33723457,
44420,LA GUAJIRA,LA JAGUA DEL PILAR,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1839838,
44430,LA GUAJIRA,MAICAO,CCF033,EPS FAMILIAR DE COLOMBIA,800067514,COMITÉ MUNICIPAL DE LA CRUZ ROJA DE MAICAO,14831000,
44430,LA GUAJIRA,MAICAO,CCF055,CAJACOPI,800067514,COMITÉ MUNICIPAL DE LA CRUZ ROJA DE MAICAO,109081833,
44430,LA GUAJIRA,MAICAO,CCF055,CAJACOPI,825003149,IPSI SUPULA WAYUU,66722505,
44430,LA GUAJIRA,MAICAO,CCF055,CAJACOPI,839000936,EREJEERIA WAYUU IPSI,15708504,
44430,LA GUAJIRA,MAICAO,CCF055,CAJACOPI,892120115,ESE HOSPITAL SAN JOSE DE MAICAO,89043541,
44430,LA GUAJIRA,MAICAO,CCF055,CAJACOPI,900141404,IPSI KARAQUITA,63051906,
44430,LA GUAJIRA,MAICAO,CCF055,CAJACOPI,900144397,IPSI WAYUU ANASHII,4100000,
44430,LA GUAJIRA,MAICAO,CCF055,CAJACOPI,900203322,ANASU AINWA IPS-I,16697792,
44430,LA GUAJIRA,MAICAO,CCF055,CAJACOPI,900210003,IPSI AYUULEEPALA WAYUU,58981500,
44430,LA GUAJIRA,MAICAO,CCF055,CAJACOPI,900270453,IPSI SOL WAYUU,48779976,
44430,LA GUAJIRA,MAICAO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,40834794,
44430,LA GUAJIRA,MAICAO,CCF055,CAJACOPI,900486723,IPSI WAYUU TALATSHI,5526000,
44430,LA GUAJIRA,MAICAO,CCF055,CAJACOPI,900794134,IPS INDIGENA KOTTUSHI SAO ANA>A,5506965,
44430,LA GUAJIRA,MAICAO,EPSI01,DUSAKAWI,800067514,COMITÉ MUNICIPAL DE LA CRUZ ROJA DE MAICAO,10808358,
44430,LA GUAJIRA,MAICAO,EPSI01,DUSAKAWI,825003149,IPSI SUPULA WAYUU,207200205,
44430,LA GUAJIRA,MAICAO,EPSI01,DUSAKAWI,839000936,EREJEERIA WAYUU IPSI,229055807,
44430,LA GUAJIRA,MAICAO,EPSI01,DUSAKAWI,900141404,IPSI KARAQUITA,25446283,
44430,LA GUAJIRA,MAICAO,EPSI01,DUSAKAWI,900144397,IPSI WAYUU ANASHII,46943544,
44430,LA GUAJIRA,MAICAO,EPSI01,DUSAKAWI,900210003,IPSI AYUULEEPALA WAYUU,103110539,
44430,LA GUAJIRA,MAICAO,EPSI01,DUSAKAWI,900486723,IPSI WAYUU TALATSHI,62016829,
44430,LA GUAJIRA,MAICAO,EPSI04,ANAS WAYUU,825003149,IPSI SUPULA WAYUU,199825284,
44430,LA GUAJIRA,MAICAO,EPSI04,ANAS WAYUU,839000145,ASOCIACION DE CABILDOS Y/O AUTORIDADES TRADICIONALES DE LA GUAJIRA,612710282,
44430,LA GUAJIRA,MAICAO,EPSI04,ANAS WAYUU,839000794,IPS INDIGENA SUMUYWAJAT,469690749,
44430,LA GUAJIRA,MAICAO,EPSI04,ANAS WAYUU,839000936,EREJEERIA WAYUU IPSI,77721226,
44430,LA GUAJIRA,MAICAO,EPSI04,ANAS WAYUU,892120115,ESE HOSPITAL SAN JOSE DE MAICAO,60009218,
44430,LA GUAJIRA,MAICAO,EPSI04,ANAS WAYUU,900141404,IPSI KARAQUITA,73426694,
44430,LA GUAJIRA,MAICAO,EPSI04,ANAS WAYUU,900210003,IPSI AYUULEEPALA WAYUU,242598675,
44430,LA GUAJIRA,MAICAO,EPSS37,NUEVA EPS,825003149,IPSI SUPULA WAYUU,25550565,
44430,LA GUAJIRA,MAICAO,EPSS37,NUEVA EPS,839000936,EREJEERIA WAYUU IPSI,3330186,
44430,LA GUAJIRA,MAICAO,EPSS37,NUEVA EPS,900185729,IPSI PALAIMA,1263174,
44430,LA GUAJIRA,MAICAO,EPSS37,NUEVA EPS,900270453,IPSI SOL WAYUU,7215403,
44430,LA GUAJIRA,MAICAO,EPSS37,NUEVA EPS,900486723,IPSI WAYUU TALATSHI,8631689,
44430,LA GUAJIRA,MAICAO,EPSS41,NUEVA EPS,825003149,IPSI SUPULA WAYUU,96671089,
44430,LA GUAJIRA,MAICAO,EPSS41,NUEVA EPS,839000936,EREJEERIA WAYUU IPSI,16746625,
44430,LA GUAJIRA,MAICAO,EPSS41,NUEVA EPS,900185729,IPSI PALAIMA,28947374,
44430,LA GUAJIRA,MAICAO,EPSS41,NUEVA EPS,900270453,IPSI SOL WAYUU,89972439,
44430,LA GUAJIRA,MAICAO,EPSS41,NUEVA EPS,900486723,IPSI WAYUU TALATSHI,132001683,
44430,LA GUAJIRA,MAICAO,ESS024,COOSALUD,892120115,ESE HOSPITAL SAN JOSE DE MAICAO,35189253,
44430,LA GUAJIRA,MAICAO,ESS024,COOSALUD,900144397,IPSI WAYUU ANASHII,38951197,
44430,LA GUAJIRA,MAICAO,ESS024,COOSALUD,900210003,IPSI AYUULEEPALA WAYUU,38992605,
44560,LA GUAJIRA,MANAURE,CCF033,EPS FAMILIAR DE COLOMBIA,900144134,EZEQ - SALUD IPSI,7791000,
44560,LA GUAJIRA,MANAURE,CCF033,EPS FAMILIAR DE COLOMBIA,900210003,IPSI AYUULEEPALA WAYUU,140090000,
44560,LA GUAJIRA,MANAURE,CCF055,CAJACOPI,825000147,E.S.E. HOSPITAL ARMANDO PABON LOPEZ,13753467,
44560,LA GUAJIRA,MANAURE,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,851851,
44560,LA GUAJIRA,MANAURE,EPSI01,DUSAKAWI,825000147,E.S.E. HOSPITAL ARMANDO PABON LOPEZ,256108575,
44560,LA GUAJIRA,MANAURE,EPSI01,DUSAKAWI,900016853,UNIDAD MEDICA WAYUU ANOUTA WAKUAIPA IPSI,58847636,
44560,LA GUAJIRA,MANAURE,EPSI01,DUSAKAWI,900177624,ANASHIWAYA IPSI,11801936,
44560,LA GUAJIRA,MANAURE,EPSI01,DUSAKAWI,900794134,IPS INDIGENA KOTTUSHI SAO ANA>A,101810357,
44560,LA GUAJIRA,MANAURE,EPSI03,A.I.C.,825000147,E.S.E. HOSPITAL ARMANDO PABON LOPEZ,24949527,
44560,LA GUAJIRA,MANAURE,EPSI03,A.I.C.,900170300,CIDSALUD IPSI,41945990,
44560,LA GUAJIRA,MANAURE,EPSI04,ANAS WAYUU,825000147,E.S.E. HOSPITAL ARMANDO PABON LOPEZ,219506861,
44560,LA GUAJIRA,MANAURE,EPSI04,ANAS WAYUU,900016853,UNIDAD MEDICA WAYUU ANOUTA WAKUAIPA IPSI,294051515,
44560,LA GUAJIRA,MANAURE,EPSI04,ANAS WAYUU,900177624,ANASHIWAYA IPSI,16934388,
44560,LA GUAJIRA,MANAURE,EPSS37,NUEVA EPS,800031212,UNIDAD MEDICA RADIOLOGICA DEL CARMEN,494479,
44560,LA GUAJIRA,MANAURE,EPSS37,NUEVA EPS,825000147,E.S.E. HOSPITAL ARMANDO PABON LOPEZ,3754704,
44560,LA GUAJIRA,MANAURE,EPSS37,NUEVA EPS,900794134,IPS INDIGENA KOTTUSHI SAO ANA>A,6534000,
44650,LA GUAJIRA,SAN JUAN DEL CESAR,CCF055,CAJACOPI,892115010,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL NIVEL II,189888962,
44650,LA GUAJIRA,SAN JUAN DEL CESAR,CCF055,CAJACOPI,900270453,IPSI SOL WAYUU,9456392,
44650,LA GUAJIRA,SAN JUAN DEL CESAR,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,13548535,
44650,LA GUAJIRA,SAN JUAN DEL CESAR,EPSI01,DUSAKAWI,824002362,DUSAKAWI IPS,137223037,
44847,LA GUAJIRA,URIBIA,CCF055,CAJACOPI,800061765,ESE HOSPITAL NUESTRA SEÑORA DEL PERPETUO SOCORRO,40602018,
44847,LA GUAJIRA,URIBIA,CCF055,CAJACOPI,892115347,ESE HOSPITAL DE NAZARETH,5770176,
44847,LA GUAJIRA,URIBIA,CCF055,CAJACOPI,900185729,IPSI PALAIMA,3656310,
44847,LA GUAJIRA,URIBIA,CCF055,CAJACOPI,900191322,OUTTAJIAPULEE IPSI,21983280,
44847,LA GUAJIRA,URIBIA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,5059054,
44847,LA GUAJIRA,URIBIA,EPSI01,DUSAKAWI,800061765,ESE HOSPITAL NUESTRA SEÑORA DEL PERPETUO SOCORRO,510754528,
44847,LA GUAJIRA,URIBIA,EPSI01,DUSAKAWI,825003149,IPSI SUPULA WAYUU,249897430,
44847,LA GUAJIRA,URIBIA,EPSI01,DUSAKAWI,892115347,ESE HOSPITAL DE NAZARETH,234146609,
44847,LA GUAJIRA,URIBIA,EPSI01,DUSAKAWI,900185729,IPSI PALAIMA,59691804,
44847,LA GUAJIRA,URIBIA,EPSI01,DUSAKAWI,900191322,OUTTAJIAPULEE IPSI,57721276,
44847,LA GUAJIRA,URIBIA,EPSI01,DUSAKAWI,900653282,IPS ANESHI WAYAA SAS,42522287,
44847,LA GUAJIRA,URIBIA,EPSI01,DUSAKAWI,900794134,IPS INDIGENA KOTTUSHI SAO ANA>A,60625523,
44847,LA GUAJIRA,URIBIA,EPSI03,A.I.C.,800061765,ESE HOSPITAL NUESTRA SEÑORA DEL PERPETUO SOCORRO,200822248,
44847,LA GUAJIRA,URIBIA,EPSI03,A.I.C.,892115347,ESE HOSPITAL DE NAZARETH,16605902,
44847,LA GUAJIRA,URIBIA,EPSI03,A.I.C.,900191322,OUTTAJIAPULEE IPSI,38295000,
44847,LA GUAJIRA,URIBIA,EPSI04,ANAS WAYUU,800061765,ESE HOSPITAL NUESTRA SEÑORA DEL PERPETUO SOCORRO,278530158,
44847,LA GUAJIRA,URIBIA,EPSI04,ANAS WAYUU,825003149,IPSI SUPULA WAYUU,121838444,
44847,LA GUAJIRA,URIBIA,EPSI04,ANAS WAYUU,839000145,ASOCIACION DE CABILDOS Y/O AUTORIDADES TRADICIONALES DE LA GUAJIRA,395737640,
44847,LA GUAJIRA,URIBIA,EPSI04,ANAS WAYUU,892115347,ESE HOSPITAL DE NAZARETH,767139160,
44847,LA GUAJIRA,URIBIA,EPSI04,ANAS WAYUU,900185729,IPSI PALAIMA,137727887,
44847,LA GUAJIRA,URIBIA,EPSI04,ANAS WAYUU,900191322,OUTTAJIAPULEE IPSI,400195561,
44847,LA GUAJIRA,URIBIA,EPSS37,NUEVA EPS,800031212,UNIDAD MEDICA RADIOLOGICA DEL CARMEN,851375,
44847,LA GUAJIRA,URIBIA,EPSS37,NUEVA EPS,825003149,IPSI SUPULA WAYUU,2067012,
44847,LA GUAJIRA,URIBIA,EPSS37,NUEVA EPS,900185729,IPSI PALAIMA,20934926,
44847,LA GUAJIRA,URIBIA,EPSS41,NUEVA EPS,800031212,UNIDAD MEDICA RADIOLOGICA DEL CARMEN,21902814,
44847,LA GUAJIRA,URIBIA,EPSS41,NUEVA EPS,825003149,IPSI SUPULA WAYUU,181093218,
44847,LA GUAJIRA,URIBIA,EPSS41,NUEVA EPS,900185729,IPSI PALAIMA,126393956,
44847,LA GUAJIRA,URIBIA,EPSS41,NUEVA EPS,900191322,OUTTAJIAPULEE IPSI,108661000,
44855,LA GUAJIRA,URUMITA,CCF055,CAJACOPI,800213942,E.S.E. HOSPITAL SANTA CRUZ,16343533,
44855,LA GUAJIRA,URUMITA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1271270,
44874,LA GUAJIRA,VILLANUEVA,CCF055,CAJACOPI,800075650,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTO TOMAS,181715271,
44874,LA GUAJIRA,VILLANUEVA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,10926916,
47001,MAGDALENA,SANTA MARTA,CCF055,CAJACOPI,819004070,ESE ALEJANDRO PROSPERO REVEREND,308369646,
47001,MAGDALENA,SANTA MARTA,CCF055,CAJACOPI,900033859,ATENCION PREHOSPITALARIA Y SEGURIDAD INDUSTRIAL - APREHSI LTDA,37143631,
47001,MAGDALENA,SANTA MARTA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,39664625,
47001,MAGDALENA,SANTA MARTA,CCF055,CAJACOPI,900672191,CENTRO INTEGRAL AMBULATORIO DEL CARIBE SAS,63955423,
47001,MAGDALENA,SANTA MARTA,CCF055,CAJACOPI,900852997,CENTRO AMBULATORIO DE REHABILITACION INTEGRAL DEL CARIBE S.A.S.,69824594,
47001,MAGDALENA,SANTA MARTA,EPSS02,SALUD TOTAL,800003765,VIRREY SOLIS IPS SA,392316489,
47001,MAGDALENA,SANTA MARTA,EPSS02,SALUD TOTAL,819002551,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD PAZ DEL RIO,45322000,
47001,MAGDALENA,SANTA MARTA,EPSS02,SALUD TOTAL,819003618,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE ALGARROBO,65868000,
47001,MAGDALENA,SANTA MARTA,EPSS02,SALUD TOTAL,819004280,SAMUEL VILLANUEVA VALEST EMPRESA SOCIAL DEL ESTADO,22904333,
47001,MAGDALENA,SANTA MARTA,EPSS02,SALUD TOTAL,892115009,EMPRESA SOCIAL DEL ESTADO HOSPITAL NUESTRA SEÑORA DE LOS REMEDIOS,85410000,
47001,MAGDALENA,SANTA MARTA,EPSS37,NUEVA EPS,819004070,ESE ALEJANDRO PROSPERO REVEREND,41316120,
47001,MAGDALENA,SANTA MARTA,EPSS41,NUEVA EPS,819004070,ESE ALEJANDRO PROSPERO REVEREND,691477847,
