DANE,DEPARTAMENTO,MUNICIPIO,COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,TOTAL GIRO ENERO 2023,OBSERVACIÓN
47541,MAGDALENA,PEDRAZA,ESS024,COOSALUD EPS S.A.,819001345,HOSPITAL DE PEDRAZA E.S.E.,76993000,
47545,MAGDALENA,EL PIJI¥O DEL CARMEN,EPSS41,NUEVA EPS,819001274,ESE HOSPITAL LOCAL PIJIÑO DEL CARMEN,35975520,
47545,MAGDALENA,EL PIJI¥O DEL CARMEN,ESS024,COOSALUD EPS S.A.,819000626,E.S.E. HOSPITAL NUESTRA SEÑORA SANTA ANA,1204961,
47545,MAGDALENA,EL PIJI¥O DEL CARMEN,ESS024,COOSALUD EPS S.A.,819001274,ESE HOSPITAL LOCAL PIJIÑO DEL CARMEN,119603328,
47551,MAGDALENA,PIVIJAY,CCF055,CAJACOPI EPS,819002025,E.S.E HOSPITAL SANTANDER HERRERA DE PIVIJAY,108444525,
47551,MAGDALENA,PIVIJAY,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,7286974,
47551,MAGDALENA,PIVIJAY,EPSS37,LA NUEVA EPS S.A.,819002025,E.S.E HOSPITAL SANTANDER HERRERA DE PIVIJAY,5334288,
47551,MAGDALENA,PIVIJAY,EPSS41,NUEVA EPS,819002025,E.S.E HOSPITAL SANTANDER HERRERA DE PIVIJAY,80775430,
47551,MAGDALENA,PIVIJAY,ESS024,COOSALUD EPS S.A.,819002025,E.S.E HOSPITAL SANTANDER HERRERA DE PIVIJAY,311287836,
47551,MAGDALENA,PIVIJAY,ESS207,MUTUAL SER,819002025,E.S.E HOSPITAL SANTANDER HERRERA DE PIVIJAY,38218698,
47555,MAGDALENA,PLATO,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1839160,
47555,MAGDALENA,PLATO,EPSS37,LA NUEVA EPS S.A.,819002363,ESE HOSPITAL 7 DE AGOSTO,6686862,
47555,MAGDALENA,PLATO,EPSS41,NUEVA EPS,819002363,ESE HOSPITAL 7 DE AGOSTO,159171558,
47555,MAGDALENA,PLATO,ESS024,COOSALUD EPS S.A.,819002363,ESE HOSPITAL 7 DE AGOSTO,165762072,
47555,MAGDALENA,PLATO,ESS207,MUTUAL SER,819001895,CLINICA REGIONAL INMACULADA CONCEPCION,30174242,
47555,MAGDALENA,PLATO,ESS207,MUTUAL SER,819002363,ESE HOSPITAL 7 DE AGOSTO,323805716,
47570,MAGDALENA,PUEBLOVIEJO,CCF055,CAJACOPI EPS,819001309,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL SAN JOSE,142509038,
47570,MAGDALENA,PUEBLOVIEJO,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,13874081,
47570,MAGDALENA,PUEBLOVIEJO,CCF055,CAJACOPI EPS,901083309,SOLUCIONES MEDICAS Y HOSPITALARIAS DEL MAGDALENA S.A.S.,10409451,
47570,MAGDALENA,PUEBLOVIEJO,EPSS37,LA NUEVA EPS S.A.,819001309,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL SAN JOSE,1444809,
47570,MAGDALENA,PUEBLOVIEJO,EPSS41,NUEVA EPS,819001309,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL SAN JOSE,110346533,
47570,MAGDALENA,PUEBLOVIEJO,ESS024,COOSALUD EPS S.A.,819001309,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL SAN JOSE,51326520,
47605,MAGDALENA,REMOLINO,CCF055,CAJACOPI EPS,819001235,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE REMOLINO,17970049,
47605,MAGDALENA,REMOLINO,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1434030,
47605,MAGDALENA,REMOLINO,EPSS41,NUEVA EPS,819001235,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE REMOLINO,27377334,
47605,MAGDALENA,REMOLINO,ESS024,COOSALUD EPS S.A.,819001235,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE REMOLINO,54524000,
47660,MAGDALENA,SABANA DE SAN ANGEL,CCF055,CAJACOPI EPS,819003599,ESE HOSPITAL LOCAL SABANAS DE SAN ANGEL,12731662,
47660,MAGDALENA,SABANA DE SAN ANGEL,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,674144,
47660,MAGDALENA,SABANA DE SAN ANGEL,EPSS41,NUEVA EPS,819003599,ESE HOSPITAL LOCAL SABANAS DE SAN ANGEL,53598493,
47660,MAGDALENA,SABANA DE SAN ANGEL,ESS024,COOSALUD EPS S.A.,819003599,ESE HOSPITAL LOCAL SABANAS DE SAN ANGEL,99657688,
47675,MAGDALENA,SALAMINA,ESS024,COOSALUD EPS S.A.,819001352,ESE HOSPITAL LOCAL DE SALAMINA,94449600,
47675,MAGDALENA,SALAMINA,ESS207,MUTUAL SER,819001352,ESE HOSPITAL LOCAL DE SALAMINA,41429851,
47692,MAGDALENA,SAN SEBASTIAN BUENAVIST,CCF055,CAJACOPI EPS,819000736,EMPRESA SOCIAL DEL ESTADO HOSPITAL RAFAEL PABA MANJARREZ,21224237,
47692,MAGDALENA,SAN SEBASTIAN BUENAVIST,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1648384,
47692,MAGDALENA,SAN SEBASTIAN BUENAVIST,EPSS37,LA NUEVA EPS S.A.,819000736,EMPRESA SOCIAL DEL ESTADO HOSPITAL RAFAEL PABA MANJARREZ,1488000,
47692,MAGDALENA,SAN SEBASTIAN BUENAVIST,EPSS41,NUEVA EPS,819000736,EMPRESA SOCIAL DEL ESTADO HOSPITAL RAFAEL PABA MANJARREZ,33938714,
47692,MAGDALENA,SAN SEBASTIAN BUENAVIST,ESS024,COOSALUD EPS S.A.,819000736,EMPRESA SOCIAL DEL ESTADO HOSPITAL RAFAEL PABA MANJARREZ,70659611,
47692,MAGDALENA,SAN SEBASTIAN BUENAVIST,ESS207,MUTUAL SER,819000736,EMPRESA SOCIAL DEL ESTADO HOSPITAL RAFAEL PABA MANJARREZ,172404841,
47703,MAGDALENA,SAN ZENON,CCF055,CAJACOPI EPS,819001273,ESE HOSPITAL LOCAL SAN ZENON,1350644,
47703,MAGDALENA,SAN ZENON,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,252938,
47703,MAGDALENA,SAN ZENON,EPSS37,LA NUEVA EPS S.A.,819001273,ESE HOSPITAL LOCAL SAN ZENON,1473312,
47703,MAGDALENA,SAN ZENON,EPSS41,NUEVA EPS,819001273,ESE HOSPITAL LOCAL SAN ZENON,87109572,
47703,MAGDALENA,SAN ZENON,ESS024,COOSALUD EPS S.A.,819001273,ESE HOSPITAL LOCAL SAN ZENON,46878570,
47707,MAGDALENA,SANTA ANA,CCF055,CAJACOPI EPS,819000626,E.S.E. HOSPITAL NUESTRA SEÑORA SANTA ANA,8784828,
47707,MAGDALENA,SANTA ANA,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,680575,
47707,MAGDALENA,SANTA ANA,EPSS37,LA NUEVA EPS S.A.,819000626,E.S.E. HOSPITAL NUESTRA SEÑORA SANTA ANA,9368496,
47707,MAGDALENA,SANTA ANA,EPSS41,NUEVA EPS,819000626,E.S.E. HOSPITAL NUESTRA SEÑORA SANTA ANA,3087744,
47707,MAGDALENA,SANTA ANA,ESS024,COOSALUD EPS S.A.,819000626,E.S.E. HOSPITAL NUESTRA SEÑORA SANTA ANA,39238500,
47707,MAGDALENA,SANTA ANA,ESS207,MUTUAL SER,819000626,E.S.E. HOSPITAL NUESTRA SEÑORA SANTA ANA,221362612,
47720,MAGDALENA,SANTA BARBARA DE PINTO,CCF055,CAJACOPI EPS,819004347,EMRESA SOCIAL DEL ESTADO HOSPITAL LOCAL SANTA BÁRBARA DE PINTO,8921845,
47720,MAGDALENA,SANTA BARBARA DE PINTO,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,407273,
47720,MAGDALENA,SANTA BARBARA DE PINTO,EPSS37,LA NUEVA EPS S.A.,819004347,EMRESA SOCIAL DEL ESTADO HOSPITAL LOCAL SANTA BÁRBARA DE PINTO,6001240,
47720,MAGDALENA,SANTA BARBARA DE PINTO,ESS024,COOSALUD EPS S.A.,819004347,EMRESA SOCIAL DEL ESTADO HOSPITAL LOCAL SANTA BÁRBARA DE PINTO,141182406,
47745,MAGDALENA,SITIONUEVO,CCF055,CAJACOPI EPS,819001363,E.S.E. HOSPITAL LOCAL DE SITIO NUEVO,77527367,
47745,MAGDALENA,SITIONUEVO,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,6772524,
47745,MAGDALENA,SITIONUEVO,EPSS37,LA NUEVA EPS S.A.,819001363,E.S.E. HOSPITAL LOCAL DE SITIO NUEVO,1280712,
47745,MAGDALENA,SITIONUEVO,EPSS41,NUEVA EPS,819001363,E.S.E. HOSPITAL LOCAL DE SITIO NUEVO,53706275,
47745,MAGDALENA,SITIONUEVO,ESS024,COOSALUD EPS S.A.,819001363,E.S.E. HOSPITAL LOCAL DE SITIO NUEVO,89737244,
47798,MAGDALENA,TENERIFE,EPSS37,LA NUEVA EPS S.A.,819001302,E.S.E. HOSPITAL LOCAL DE TENERIFE,13345000,
47798,MAGDALENA,TENERIFE,EPSS41,NUEVA EPS,819001302,E.S.E. HOSPITAL LOCAL DE TENERIFE,2142000,
47798,MAGDALENA,TENERIFE,ESS024,COOSALUD EPS S.A.,819001302,E.S.E. HOSPITAL LOCAL DE TENERIFE,152428484,
47960,MAGDALENA,ZAPAYAN,EPSS41,NUEVA EPS,819004503,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE ZAPAYAN,18720811,
47960,MAGDALENA,ZAPAYAN,ESS024,COOSALUD EPS S.A.,819004503,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE ZAPAYAN,131358941,
47980,MAGDALENA,ZONA BANANERA,CCF055,CAJACOPI EPS,819003632,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE ZONA BANANERA,70863124,
47980,MAGDALENA,ZONA BANANERA,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,6740370,
47980,MAGDALENA,ZONA BANANERA,EPSS37,LA NUEVA EPS S.A.,819003632,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE ZONA BANANERA,5543186,
47980,MAGDALENA,ZONA BANANERA,EPSS41,NUEVA EPS,819003632,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE ZONA BANANERA,75933800,
47980,MAGDALENA,ZONA BANANERA,ESS024,COOSALUD EPS S.A.,819003632,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE ZONA BANANERA,198992136,
50001,META,VILLAVICENCIO,CCF055,CAJACOPI EPS,822002459,EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE VILLAVICENCIO,959297167,
50001,META,VILLAVICENCIO,CCF055,CAJACOPI EPS,830512772,SIKUANY S.A.S,221306736,
50001,META,VILLAVICENCIO,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,100326378,
50001,META,VILLAVICENCIO,CCF055,CAJACOPI EPS,900602060,IPS CLINICA MEDICO FAMILIAR SAS,51033578,
50001,META,VILLAVICENCIO,CCF055,CAJACOPI EPS,901545021,SUSALUD INTEGRAL IPS EFICIENTE S.A.S.,171287379,
50001,META,VILLAVICENCIO,EPSS02,SALUD TOTAL,800003765,VIRREY SOLIS IPS SA,233912048,
50001,META,VILLAVICENCIO,EPSS02,SALUD TOTAL,830511298,MULTISALUD SAS,103439255,
50001,META,VILLAVICENCIO,EPSS02,SALUD TOTAL,830512772,SIKUANY S.A.S,2899152,
50001,META,VILLAVICENCIO,EPSS34,CAPITAL SALUD,822002459,EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE VILLAVICENCIO,553337188,
50001,META,VILLAVICENCIO,EPSS34,CAPITAL SALUD,830511298,MULTISALUD SAS,113252598,
50001,META,VILLAVICENCIO,EPSS34,CAPITAL SALUD,830512772,SIKUANY S.A.S,479450656,
50001,META,VILLAVICENCIO,EPSS37,LA NUEVA EPS S.A.,822002459,EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE VILLAVICENCIO,36635707,
50001,META,VILLAVICENCIO,EPSS41,NUEVA EPS,822002459,EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE VILLAVICENCIO,382756916,
50001,META,VILLAVICENCIO,ESS024,COOSALUD EPS S.A.,822002459,EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE VILLAVICENCIO,35622678,
50006,META,ACACIAS,CCF055,CAJACOPI EPS,830512772,SIKUANY S.A.S,3025711,
50006,META,ACACIAS,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,416919,
50006,META,ACACIAS,EPSS34,CAPITAL SALUD,892000264,E.S.E. HOSPITAL MUNICIPAL DE ACACIAS,286410978,
50006,META,ACACIAS,EPSS37,LA NUEVA EPS S.A.,892000264,E.S.E. HOSPITAL MUNICIPAL DE ACACIAS,11404800,
50006,META,ACACIAS,EPSS41,NUEVA EPS,892000264,E.S.E. HOSPITAL MUNICIPAL DE ACACIAS,132243840,
50110,META,BARRANCA DE UPIA,CCF055,CAJACOPI EPS,830512772,SIKUANY S.A.S,56258,
50110,META,BARRANCA DE UPIA,EPSS34,CAPITAL SALUD,822006595,"EMPRESA SOCIAL DEL ESTADO DEL DEPARTAMENTO DEL META ESE ""SOLUCION SALUD""",55978019,
50110,META,BARRANCA DE UPIA,EPSS37,LA NUEVA EPS S.A.,822006595,"EMPRESA SOCIAL DEL ESTADO DEL DEPARTAMENTO DEL META ESE ""SOLUCION SALUD""",861634,
50110,META,BARRANCA DE UPIA,EPSS41,NUEVA EPS,822006595,"EMPRESA SOCIAL DEL ESTADO DEL DEPARTAMENTO DEL META ESE ""SOLUCION SALUD""",1502850,
50124,META,CABUYARO,CCF055,CAJACOPI EPS,830512772,SIKUANY S.A.S,83122,
50124,META,CABUYARO,EPSS34,CAPITAL SALUD,822006595,"EMPRESA SOCIAL DEL ESTADO DEL DEPARTAMENTO DEL META ESE ""SOLUCION SALUD""",49013382,
50124,META,CABUYARO,EPSS37,LA NUEVA EPS S.A.,822006595,"EMPRESA SOCIAL DEL ESTADO DEL DEPARTAMENTO DEL META ESE ""SOLUCION SALUD""",1703230,
50124,META,CABUYARO,EPSS41,NUEVA EPS,822006595,"EMPRESA SOCIAL DEL ESTADO DEL DEPARTAMENTO DEL META ESE ""SOLUCION SALUD""",11081014,
50150,META,CASTILLA LA NUEVA,CCF055,CAJACOPI EPS,830512772,SIKUANY S.A.S,3121790,
50150,META,CASTILLA LA NUEVA,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1260403,
50223,META,CUBARRAL,CCF055,CAJACOPI EPS,830512772,SIKUANY S.A.S,3525977,
50223,META,CUBARRAL,CCF055,CAJACOPI EPS,900048040,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE CUBARRAL,26610093,
50223,META,CUBARRAL,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1997782,
50223,META,CUBARRAL,EPSS37,LA NUEVA EPS S.A.,900048040,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE CUBARRAL,2363196,
50223,META,CUBARRAL,EPSS41,NUEVA EPS,900048040,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE CUBARRAL,29996399,
50226,META,CUMARAL,CCF055,CAJACOPI EPS,822006595,"EMPRESA SOCIAL DEL ESTADO DEL DEPARTAMENTO DEL META ESE ""SOLUCION SALUD""",23420685,
50226,META,CUMARAL,CCF055,CAJACOPI EPS,830512772,SIKUANY S.A.S,3669512,
50226,META,CUMARAL,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,6810036,
50226,META,CUMARAL,EPSS34,CAPITAL SALUD,822006595,"EMPRESA SOCIAL DEL ESTADO DEL DEPARTAMENTO DEL META ESE ""SOLUCION SALUD""",120426,
50226,META,CUMARAL,EPSS37,LA NUEVA EPS S.A.,822006595,"EMPRESA SOCIAL DEL ESTADO DEL DEPARTAMENTO DEL META ESE ""SOLUCION SALUD""",3286232,
50226,META,CUMARAL,EPSS41,NUEVA EPS,822006595,"EMPRESA SOCIAL DEL ESTADO DEL DEPARTAMENTO DEL META ESE ""SOLUCION SALUD""",48912758,
50245,META,EL CALVARIO,CCF055,CAJACOPI EPS,822006595,"EMPRESA SOCIAL DEL ESTADO DEL DEPARTAMENTO DEL META ESE ""SOLUCION SALUD""",19450760,
50245,META,EL CALVARIO,CCF055,CAJACOPI EPS,830512772,SIKUANY S.A.S,2535750,
50245,META,EL CALVARIO,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1188594,
50251,META,EL CASTILLO,CCF055,CAJACOPI EPS,822006595,"EMPRESA SOCIAL DEL ESTADO DEL DEPARTAMENTO DEL META ESE ""SOLUCION SALUD""",3975135,
50251,META,EL CASTILLO,CCF055,CAJACOPI EPS,830512772,SIKUANY S.A.S,484564,
50251,META,EL CASTILLO,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,195062,
50251,META,EL CASTILLO,EPSS34,CAPITAL SALUD,822006595,"EMPRESA SOCIAL DEL ESTADO DEL DEPARTAMENTO DEL META ESE ""SOLUCION SALUD""",93069227,
50251,META,EL CASTILLO,EPSS37,LA NUEVA EPS S.A.,822006595,"EMPRESA SOCIAL DEL ESTADO DEL DEPARTAMENTO DEL META ESE ""SOLUCION SALUD""",1282432,
50251,META,EL CASTILLO,EPSS41,NUEVA EPS,822006595,"EMPRESA SOCIAL DEL ESTADO DEL DEPARTAMENTO DEL META ESE ""SOLUCION SALUD""",30217304,
50270,META,EL DORADO,EPSS34,CAPITAL SALUD,900081643,EMPRESA SOCIAL DEL ESTADO HOSPITAL MUNICIPAL DE EL DORADO,51740083,
50287,META,FUENTE DE ORO,CCF055,CAJACOPI EPS,822001570,HOSPITAL LOCAL PRIMER NIVEL E.S.E. FUENTE DE ORO,23763428,
50287,META,FUENTE DE ORO,CCF055,CAJACOPI EPS,830512772,SIKUANY S.A.S,2846802,
50287,META,FUENTE DE ORO,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1481188,
50313,META,GRANADA,CCF055,CAJACOPI EPS,830512772,SIKUANY S.A.S,24742158,
50313,META,GRANADA,CCF055,CAJACOPI EPS,900005594,ESE PRIMER NIVEL GRANADA SALUD,127423760,
50313,META,GRANADA,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,9854938,
50313,META,GRANADA,EPSS34,CAPITAL SALUD,900005594,ESE PRIMER NIVEL GRANADA SALUD,315933210,
50313,META,GRANADA,EPSS37,LA NUEVA EPS S.A.,900005594,ESE PRIMER NIVEL GRANADA SALUD,12510663,
50313,META,GRANADA,EPSS41,NUEVA EPS,900005594,ESE PRIMER NIVEL GRANADA SALUD,65173477,
50318,META,GUAMAL,CCF055,CAJACOPI EPS,830512772,SIKUANY S.A.S,63066,
50318,META,GUAMAL,EPSS34,CAPITAL SALUD,800037202,HOSPITAL PRIMER NIVEL DE GUAMAL,62738700,
50318,META,GUAMAL,EPSS37,LA NUEVA EPS S.A.,800037202,HOSPITAL PRIMER NIVEL DE GUAMAL,2210625,
50318,META,GUAMAL,EPSS41,NUEVA EPS,800037202,HOSPITAL PRIMER NIVEL DE GUAMAL,31472750,
50325,META,MAPIRIPAN,CCF055,CAJACOPI EPS,822006595,"EMPRESA SOCIAL DEL ESTADO DEL DEPARTAMENTO DEL META ESE ""SOLUCION SALUD""",18274238,
50325,META,MAPIRIPAN,CCF055,CAJACOPI EPS,830512772,SIKUANY S.A.S,2429812,
50325,META,MAPIRIPAN,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1005322,
50325,META,MAPIRIPAN,EPSS34,CAPITAL SALUD,822006595,"EMPRESA SOCIAL DEL ESTADO DEL DEPARTAMENTO DEL META ESE ""SOLUCION SALUD""",91043568,
50325,META,MAPIRIPAN,EPSS37,LA NUEVA EPS S.A.,822006595,"EMPRESA SOCIAL DEL ESTADO DEL DEPARTAMENTO DEL META ESE ""SOLUCION SALUD""",60114,
50325,META,MAPIRIPAN,EPSS41,NUEVA EPS,822006595,"EMPRESA SOCIAL DEL ESTADO DEL DEPARTAMENTO DEL META ESE ""SOLUCION SALUD""",1863534,
50330,META,MESETAS,CCF055,CAJACOPI EPS,822006595,"EMPRESA SOCIAL DEL ESTADO DEL DEPARTAMENTO DEL META ESE ""SOLUCION SALUD""",133291452,
50330,META,MESETAS,CCF055,CAJACOPI EPS,830512772,SIKUANY S.A.S,16431660,
50330,META,MESETAS,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,7724257,
50330,META,MESETAS,EPSS34,CAPITAL SALUD,822006595,"EMPRESA SOCIAL DEL ESTADO DEL DEPARTAMENTO DEL META ESE ""SOLUCION SALUD""",2629301,
50330,META,MESETAS,EPSS37,LA NUEVA EPS S.A.,822006595,"EMPRESA SOCIAL DEL ESTADO DEL DEPARTAMENTO DEL META ESE ""SOLUCION SALUD""",1963724,
50330,META,MESETAS,EPSS41,NUEVA EPS,822006595,"EMPRESA SOCIAL DEL ESTADO DEL DEPARTAMENTO DEL META ESE ""SOLUCION SALUD""",36128514,
50350,META,LA MACARENA,EPSS34,CAPITAL SALUD,822006595,"EMPRESA SOCIAL DEL ESTADO DEL DEPARTAMENTO DEL META ESE ""SOLUCION SALUD""",195942474,
50350,META,LA MACARENA,EPSS37,LA NUEVA EPS S.A.,822006595,"EMPRESA SOCIAL DEL ESTADO DEL DEPARTAMENTO DEL META ESE ""SOLUCION SALUD""",240456,
50350,META,LA MACARENA,EPSS41,NUEVA EPS,822006595,"EMPRESA SOCIAL DEL ESTADO DEL DEPARTAMENTO DEL META ESE ""SOLUCION SALUD""",2224218,
50370,META,LA URIBE,CCF055,CAJACOPI EPS,822006595,"EMPRESA SOCIAL DEL ESTADO DEL DEPARTAMENTO DEL META ESE ""SOLUCION SALUD""",22531542,
50370,META,LA URIBE,CCF055,CAJACOPI EPS,830512772,SIKUANY S.A.S,2806230,
50370,META,LA URIBE,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1370796,
50370,META,LA URIBE,EPSS34,CAPITAL SALUD,822006595,"EMPRESA SOCIAL DEL ESTADO DEL DEPARTAMENTO DEL META ESE ""SOLUCION SALUD""",142744952,
50370,META,LA URIBE,EPSS37,LA NUEVA EPS S.A.,822006595,"EMPRESA SOCIAL DEL ESTADO DEL DEPARTAMENTO DEL META ESE ""SOLUCION SALUD""",140266,
50370,META,LA URIBE,EPSS41,NUEVA EPS,822006595,"EMPRESA SOCIAL DEL ESTADO DEL DEPARTAMENTO DEL META ESE ""SOLUCION SALUD""",1001900,
50400,META,LEJANIAS,EPSS34,CAPITAL SALUD,822006595,"EMPRESA SOCIAL DEL ESTADO DEL DEPARTAMENTO DEL META ESE ""SOLUCION SALUD""",160929278,
50400,META,LEJANIAS,EPSS37,LA NUEVA EPS S.A.,822006595,"EMPRESA SOCIAL DEL ESTADO DEL DEPARTAMENTO DEL META ESE ""SOLUCION SALUD""",1683192,
50400,META,LEJANIAS,EPSS41,NUEVA EPS,822006595,"EMPRESA SOCIAL DEL ESTADO DEL DEPARTAMENTO DEL META ESE ""SOLUCION SALUD""",25708754,
50450,META,PUERTO CONCORDIA,CCF055,CAJACOPI EPS,822006595,"EMPRESA SOCIAL DEL ESTADO DEL DEPARTAMENTO DEL META ESE ""SOLUCION SALUD""",66610913,
50450,META,PUERTO CONCORDIA,CCF055,CAJACOPI EPS,830512772,SIKUANY S.A.S,8549422,
50450,META,PUERTO CONCORDIA,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,4304234,
50450,META,PUERTO CONCORDIA,EPSS34,CAPITAL SALUD,822006595,"EMPRESA SOCIAL DEL ESTADO DEL DEPARTAMENTO DEL META ESE ""SOLUCION SALUD""",180639,
50450,META,PUERTO CONCORDIA,EPSS37,LA NUEVA EPS S.A.,822006595,"EMPRESA SOCIAL DEL ESTADO DEL DEPARTAMENTO DEL META ESE ""SOLUCION SALUD""",3034045,
50450,META,PUERTO CONCORDIA,EPSS41,NUEVA EPS,822006595,"EMPRESA SOCIAL DEL ESTADO DEL DEPARTAMENTO DEL META ESE ""SOLUCION SALUD""",69085770,
50568,META,PUERTO GAITAN,CCF055,CAJACOPI EPS,822006595,"EMPRESA SOCIAL DEL ESTADO DEL DEPARTAMENTO DEL META ESE ""SOLUCION SALUD""",137335336,
50568,META,PUERTO GAITAN,CCF055,CAJACOPI EPS,830512772,SIKUANY S.A.S,21331856,
50568,META,PUERTO GAITAN,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,9625579,
50568,META,PUERTO GAITAN,CCF055,CAJACOPI EPS,900547903,PREVENCION INTEGRAL EN SALUD IPS S.A.S,10426982,
50568,META,PUERTO GAITAN,EPSI06,PIJAOSALUD,900306771,IPS INDIGENA MATSULUDANI UNUMA LTDA,191794527,
50568,META,PUERTO GAITAN,EPSI06,PIJAOSALUD,900547903,PREVENCION INTEGRAL EN SALUD IPS S.A.S,72625804,
50568,META,PUERTO GAITAN,EPSI06,PIJAOSALUD,900624392,ALTILLANURA AMBULANCIAS Y SERVICIOS MEDICOS SAS,189005615,
50568,META,PUERTO GAITAN,EPSS34,CAPITAL SALUD,822006595,"EMPRESA SOCIAL DEL ESTADO DEL DEPARTAMENTO DEL META ESE ""SOLUCION SALUD""",16056800,
50568,META,PUERTO GAITAN,EPSS37,LA NUEVA EPS S.A.,822006595,"EMPRESA SOCIAL DEL ESTADO DEL DEPARTAMENTO DEL META ESE ""SOLUCION SALUD""",10039038,
50568,META,PUERTO GAITAN,EPSS41,NUEVA EPS,822006595,"EMPRESA SOCIAL DEL ESTADO DEL DEPARTAMENTO DEL META ESE ""SOLUCION SALUD""",103215738,
50573,META,PUERTO LOPEZ,CCF055,CAJACOPI EPS,830512772,SIKUANY S.A.S,1376550,
50573,META,PUERTO LOPEZ,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,430852,
50573,META,PUERTO LOPEZ,EPSS34,CAPITAL SALUD,800037979,E.S.E. HOSPITAL LOCAL DE PUERTO LOPEZ,174860915,
50573,META,PUERTO LOPEZ,EPSS37,LA NUEVA EPS S.A.,800037979,E.S.E. HOSPITAL LOCAL DE PUERTO LOPEZ,10481445,
50573,META,PUERTO LOPEZ,EPSS41,NUEVA EPS,800037979,E.S.E. HOSPITAL LOCAL DE PUERTO LOPEZ,80350488,
50577,META,PUERTO LLERAS,CCF055,CAJACOPI EPS,822006595,"EMPRESA SOCIAL DEL ESTADO DEL DEPARTAMENTO DEL META ESE ""SOLUCION SALUD""",15581872,
50577,META,PUERTO LLERAS,CCF055,CAJACOPI EPS,830512772,SIKUANY S.A.S,1988028,
50577,META,PUERTO LLERAS,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,908862,
