COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,"TOTAL GIRO 
ENERO 2023",OBSERVACIÓN
EPSS10,SURAMERICANA,900005955.0,CLÍNICA LA ESPERANZA DE MONTERÍA S.A.S.,1438004,
EPSS10,SURAMERICANA,900006037.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DE SANTANDER,10456843,
EPSS10,SURAMERICANA,900007922.0,AUDIOMEDICA S.A.S.,9108598,
EPSS10,SURAMERICANA,900008882.0,CENTRO DE MOVIMIENTO EJERCICIO Y REHABILITACIÓN S.A.S.- C MOVER S.A.S.,2054827,
EPSS10,SURAMERICANA,900011131.0,MISION MEDICA S.A.S.,6919622,
EPSS10,SURAMERICANA,900036695.0,INTENSIVISTAS MRC IPS S.A,20023824,
EPSS10,SURAMERICANA,900038926.0,PROMOTORA MEDICA Y ODONTOLOGICA DE ANTIOQUIA S.A,119095308,
EPSS10,SURAMERICANA,900042103.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DEL CARIBE,19657890,
EPSS10,SURAMERICANA,900054563.0,UNIDAD DE CUIDADOS INTENSIVOS NEONATAL DEL BAJO SINU,6864475,
EPSS10,SURAMERICANA,900055823.0,ESTUDIOS ENDOSCOPICOS S.A.S.,15151952,
EPSS10,SURAMERICANA,900059534.0,INTERGASTRO S.A,17785517,
EPSS10,SURAMERICANA,900071201.0,KINETIKA REHABILITACIÓN DEL MOVIMIENTO S.A.S.,3475016,
EPSS10,SURAMERICANA,900081746.0,FUNDACION GRUPO INTEGRA,7090200,
EPSS10,SURAMERICANA,900098476.0,FUNDACION HOSPITAL INFANTIL UNIVERSITARIO DE SAN JOSE,20223243,
EPSS10,SURAMERICANA,900103025.0,ASOCIACION COOMETAS CAMPESINAS Y SALUDARTE,3176640,
EPSS10,SURAMERICANA,900110940.0,INVERSIONES LUCEDMARB S.A,3919626,
EPSS10,SURAMERICANA,900110992.0,CENTRO MEDICO QUIRURGICO LA RIVIERA S.A.S.,17921585,
EPSS10,SURAMERICANA,900118059.0,AMBULANCIAS ARMENIA LTDA,1291590,
EPSS10,SURAMERICANA,900119472.0,IPS TOLUSALUD LTDA,1640930,
EPSS10,SURAMERICANA,900123436.0,SOCIEDAD INTEGRAL DE ESPECIALISTAS EN SALUD S.A.S SIGLA SIES SALUD S.A.S,534898412,
EPSS10,SURAMERICANA,900124455.0,SMITH & NEPHEW COLOMBIA SAS,86690326,
EPSS10,SURAMERICANA,900124689.0,FUNDACION SOMA,12588724,
EPSS10,SURAMERICANA,900136865.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DEL MAGDALENA MEDIO,1344323,
EPSS10,SURAMERICANA,900137119.0,HOME GROUP S.A.S,99973310,
EPSS10,SURAMERICANA,900138758.0,CLINICA DE ESPECIALIDADES OFTALMOLOGICAS S.A.S,108725205,
EPSS10,SURAMERICANA,900141569.0,BIOTECNOLOGIA Y GENETICA S.A.S BIOTECGEN S.A.S,10976000,
EPSS10,SURAMERICANA,900145579.0,EMPRESA SOCIAL DEL ESTADO POPAYAN E.S.E.,1726258,
EPSS10,SURAMERICANA,900159889.0,UNIDAD DE ONCOLOGIA HOSPITAL MANUEL URIBE ANGEL DE ENVIGADO - ASTORGA S.A.,3485383,
EPSS10,SURAMERICANA,900162688.0,FORJA EMPRESAS SAS,1576101,
EPSS10,SURAMERICANA,900164285.0,CLINICA SAN MARTIN BARRANQUILLA LTDA,23010468,
EPSS10,SURAMERICANA,900171211.0,GLOBAL LIFE AMBULANCIAS SAS,3398505,
EPSS10,SURAMERICANA,900190045.0,ESE HOSPITAL REGIONAL MANUELA BELTRAN,1105405,
EPSS10,SURAMERICANA,900196346.0,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN,2767698,
EPSS10,SURAMERICANA,900196347.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL LA DIVINA MISERICORDIA,16270542,
EPSS10,SURAMERICANA,900196366.0,E.S.E HOSPITAL SAN ANTONIO DE PADUA,1043560,
EPSS10,SURAMERICANA,900202707.0,GASTRORIENTE SA,3476901,
EPSS10,SURAMERICANA,900205118.0,CENTRO CARDIOVASCULAR DE CALDAS S.A.,23201984,
EPSS10,SURAMERICANA,900207482.0,CLINICA OFTALMOLOGICA DE BUGA LTDA,6622464,
EPSS10,SURAMERICANA,900210981.0,CORPORACIÓN HOSPITALARIA JUAN CIUDAD,117092997,
EPSS10,SURAMERICANA,900217078.0,I.P.S. FISINOVA S.A.S,67285129,
EPSS10,SURAMERICANA,900219120.0,VIVA 1A IPS SA,13081100,
EPSS10,SURAMERICANA,900219866.0,MEDICARTE S.A.S,880517045,
EPSS10,SURAMERICANA,900221747.0,IPS ASESORIAS HORIZONTES DEL NORTE SAS,7400452,
EPSS10,SURAMERICANA,900223749.0,FUNDACION UNIDAD DE CUIDADOS INTENSIVOS DOÑA PILAR,51977151,
EPSS10,SURAMERICANA,900226451.0,ESPECIALIDADES MEDICAS METROPOLITANAS S.A.S.,62240273,
EPSS10,SURAMERICANA,900227720.0,CENTRO NEUROLOGICO DEL NORTE,2559450,
EPSS10,SURAMERICANA,900231731.0,INTERNACION DOMICILIARIA BARRAZA LTDA,7710158,
EPSS10,SURAMERICANA,900231829.0,I.P.S GOLEMAN SERVICIO INTEGRAL S.A.S.,1798127,
EPSS10,SURAMERICANA,900233294.0,CLINICA GENERAL DEL CARIBE S.A.,4138395,
EPSS10,SURAMERICANA,900235279.0,PSICO SALUD Y TRANSFORMACIÓN S.A.S,5381539,
EPSS10,SURAMERICANA,900240018.0,LOS COMUNEROS HOSPITAL UNIVERSITARIO DE BUCARAMANGA,1103567,
EPSS10,SURAMERICANA,900244429.0,TECNOVIDA DIAGNOSTICO POR IMAGENES S.A.S.,10471283,
EPSS10,SURAMERICANA,900248882.0,CLINICA PORTOAZUL S.A SIGLA CPA,376094515,
EPSS10,SURAMERICANA,900249014.0,CLINICA COLOMBIANA DEL RIÑON S.A,13994400,
EPSS10,SURAMERICANA,900261353.0,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,343771753,
EPSS10,SURAMERICANA,900262463.0,MEDYSER IPS SAS,6512541,
EPSS10,SURAMERICANA,900267940.0,ZERENIA S.A.S.,4179985,
EPSS10,SURAMERICANA,900277244.0,HELPHARMA SAS,2320772250,
EPSS10,SURAMERICANA,900277630.0,CLINICA MARYBAU LA LOMA LTDA,5830485,
EPSS10,SURAMERICANA,900279660.0,PROMOTORA BOCAGRANDE S.A. PROBOCA S.A.,10654901,
EPSS10,SURAMERICANA,900280774.0,WOUND CLINIC S.A.S.,6835747,
EPSS10,SURAMERICANA,900280836.0,CENTRO INTEGRAL DE REUMATOLOGIA DEL CARIBE SAS CIRCARIBE S.A.S.,8685724,
EPSS10,SURAMERICANA,900291018.0,CLINICA LOS NOGALES SAS,4095139,
EPSS10,SURAMERICANA,900294380.0,LH S.A.S.,14029525,
EPSS10,SURAMERICANA,900294794.0,COMITE DE ESTUDIOS MEDICOS S.A.S,13051689,
EPSS10,SURAMERICANA,900298928.0,ARTMEDICA S.A.S,17307137,
EPSS10,SURAMERICANA,900301238.0,BOSTON MEDICAL CARE IPS SAS,36079703,
EPSS10,SURAMERICANA,900304869.0,CENTRO CLINICO Y DE INVESTIGACION SICOR SAS,16085974,
EPSS10,SURAMERICANA,900304958.0,SOCIEDAD SAN JOSE DE TORICES S.A,2193829,
EPSS10,SURAMERICANA,900306291.0,CARDIOLOGOS DEL CAFE SAS,15697469,
EPSS10,SURAMERICANA,900308007.0,PASSUS IPS TALLER PSICOMOTRIZ S.A.S,5811388,
EPSS10,SURAMERICANA,900315383.0,NEUROLOGIA INTEGRAL DE CALDAS S.A.S,29193559,
EPSS10,SURAMERICANA,900322647.0,DIAGNOSTICA AVANZADA I.P.S. S.A.S.,5812812,
EPSS10,SURAMERICANA,900341157.0,INSTITUTO DE GASTROENTEROLOGIA Y HEPATOLOGIA DEL ORIENTE S.A.S,27598705,
EPSS10,SURAMERICANA,900341409.0,ESTUDIOS OFTALMOLOGICOS SAS,52705497,
EPSS10,SURAMERICANA,900346953.0,CARDIOSALUD EJE CAFETERO S.A.S.,1201185,
EPSS10,SURAMERICANA,900348937.0,CENTRO EXCELENCIA DE CUIDADOS EN SALUD ESENCIAL INSTITUCION PRESTADORA DE SERVICIOS DE SALUD S.A.S.,33360102,
EPSS10,SURAMERICANA,900361147.0,CLINICA DE ENFERMEDADES DIGESTIVAS SAS,4711392,
EPSS10,SURAMERICANA,900371613.0,INVERSIONES MEDICAS DE LOS ANDES S.A.S.,11911789,
EPSS10,SURAMERICANA,900373690.0,UNIDHOS S.A.S,1174315,
EPSS10,SURAMERICANA,900374337.0,BIOMAB I P S SAS SIGLA BIOMAB I P S,3181470,
EPSS10,SURAMERICANA,900377863.0,UNION DE CIRUJANOS S.A.S.,10724322,
EPSS10,SURAMERICANA,900385457.0,ASISTENCIA Y LOGISTICA PRE HOSPITALARIA DE ANTIOQUIA S.A.S,4373737,
EPSS10,SURAMERICANA,900390423.0,PROMOTORA CLINICA ZONA FRANCA DE URABA SAS,1148916991,
EPSS10,SURAMERICANA,900408220.0,NUEVA CLINICA SAGRADO CORAZON S.A.S,268880883,
EPSS10,SURAMERICANA,900421895.0,FUNDACIÓN CLINICA DEL NORTE,15326582,
EPSS10,SURAMERICANA,900422757.0,IPS FUNDACION SERSOCIAL SEDE CARTAGENA,1129700,
EPSS10,SURAMERICANA,900431550.0,CLINICA LA VICTORIA S.A.S.,1591206,
EPSS10,SURAMERICANA,900435659.0,ENDOCRINE AND METABOLIC DISEASES EXCELLENCE CENTER - EMDEC S.A.S,8148991,
EPSS10,SURAMERICANA,900436223.0,FUNDACION CONEXION IPS,3907371,
EPSS10,SURAMERICANA,900438572.0,CENTRO TERAPEUTICO RE-ENCONTRARSE S.A.S.,11284376,
EPSS10,SURAMERICANA,900453180.0,IPS TERAPIAS INTEGRALES DOMICILIARIAS S.A.S,68935590,
EPSS10,SURAMERICANA,900462440.0,VITALEM IPS SAS,14380543,
EPSS10,SURAMERICANA,900476271.0,MEDICCOL I.P.S.S.A.S.,27507472,
EPSS10,SURAMERICANA,900483518.0,HUMANIZAR SALUD INTEGRAL S.A.S.,1329188,
EPSS10,SURAMERICANA,900492815.0,UNIDAD MATERNO INFANTIL TALAPUIN S.A.S.,2424321,
EPSS10,SURAMERICANA,900501215.0,AVANZA SALUD S.A.S,1611426,
EPSS10,SURAMERICANA,900518967.0,ANGELES AL LLAMADO ATENCION PREHOSPITALARIA S.A.S.,5540450,
EPSS10,SURAMERICANA,900520293.0,"FUNDACIÓN UNIONVIDA ""FUNVIDA""",7526700,
EPSS10,SURAMERICANA,900529056.0,MEDIFACA IPS S.A.S,7170084,
EPSS10,SURAMERICANA,900545407.0,CLINICA DE MEDICINA HIPERBARICA S.A.S.,3912000,
EPSS10,SURAMERICANA,900558595.0,FUNDACION MEDICA CAMPBELL,1982523,
EPSS10,SURAMERICANA,900565233.0,LIFE CARE AMBULANCIAS S.A.S,7583757,
EPSS10,SURAMERICANA,900572694.0,CARDIOLOGIA SAS,33994487,
EPSS10,SURAMERICANA,900581702.0,CLINICA DE URGENCIAS BUCARAMANGA S.A.S,5255062,
EPSS10,SURAMERICANA,900602320.0,CLINICA LA MISERICORDIA,18120803,
EPSS10,SURAMERICANA,900610121.0,NEUROAVANCES S.A.S,4857600,
EPSS10,SURAMERICANA,900617858.0,NEUROCOUNTRY PORTOAZUL SAS,5553218,
EPSS10,SURAMERICANA,900617997.0,VIVESSALUD EJE CAFETERO S.A.S.,42666284,
EPSS10,SURAMERICANA,900622320.0,GASTROKIDS SAS,11692887,
EPSS10,SURAMERICANA,900625317.0,CORPORACIÓN HOSPITAL INFANTIL CONCEJO DE MEDELLÍN,63944481,
EPSS10,SURAMERICANA,900643615.0,FUNDACION LUGAR DE ENCUENTRO SAN FRANCISCO DE ASIS,3228472,
EPSS10,SURAMERICANA,900680974.0,NEUMOVIDA S.A.S.,35329902,
EPSS10,SURAMERICANA,900699086.0,CLINICA PALMA REAL S.A.S,61283243,
EPSS10,SURAMERICANA,900699359.0,NEUROMEDICA SAS,1291603748,
EPSS10,SURAMERICANA,900702981.0,CLINICA CENTENARIO S.A.S,89823798,
EPSS10,SURAMERICANA,900728605.0,ESTIMA S.A.S IPS,1180978,
EPSS10,SURAMERICANA,900750333.0,EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA,2882485,
EPSS10,SURAMERICANA,900762907.0,DR JULIO HOOKER DIGEST CENTER S.A.S,1797417,
EPSS10,SURAMERICANA,900765175.0,ALERGOSALUD SAS,3121287,
EPSS10,SURAMERICANA,900798538.0,ALERGOLOGOS DE OCCIDENTE S.A.S.,2286222,
EPSS10,SURAMERICANA,900826841.0,MEDICINA Y TERAPIAS DOMICILIARIAS S.A.S.,11174470,
EPSS10,SURAMERICANA,900848340.0,CLINICA CENTRAL DEL QUINDIO SAS,266457949,
EPSS10,SURAMERICANA,900882304.0,ESPECIALISTAS ASESORES PROFESIONALES EAP IPS S.A.S,35745556,
EPSS10,SURAMERICANA,900927441.0,MEDICINA AMBULATORIA DOMICILIARIA SU SALUD S.A.S SIGLA MADSS,14291560,
EPSS10,SURAMERICANA,900951033.0,FABISALUD IPS SAS,2876632,
EPSS10,SURAMERICANA,900958115.0,HEALTH CARS SAS,2797453,
EPSS10,SURAMERICANA,900958564.0,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR E.S.E.,9426005,
EPSS10,SURAMERICANA,900959048.0,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE E.S.E,11647959,
EPSS10,SURAMERICANA,900959051.0,SUBRED INTEGRADA DE SERVICIOS DE SALUD CENTRO ORIENTE E.S.E,14558887,
EPSS10,SURAMERICANA,900971006.0,SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E,51180911,
EPSS10,SURAMERICANA,901006705.0,CLINICA ANI - H&G SAS,5151858,
EPSS10,SURAMERICANA,901080167.0,IPS LUISA FERNANDA REHABILITACION INTEGRAL S.A.,18789735,
EPSS10,SURAMERICANA,901139193.0,MIRED BARRANQUILLA IPS S.A.S.,125796486,
EPSS10,SURAMERICANA,901163080.0,IPS VITASALUD S.A.S,52176974,
EPSS10,SURAMERICANA,901164974.0,JUNICAL MEDICAL S.A.S.,1554281,
EPSS10,SURAMERICANA,901201887.0,HOSPITAL DE ALTA COMPLEJIDAD DEL PUTUMAYO S.A.S ZOMAC,6797339,
EPSS10,SURAMERICANA,901210540.0,CENTRO DE INMUNOLOGIA Y GENETICA CIGE S.A.S.,41742304,
EPSS10,SURAMERICANA,901229604.0,MEDICAL HOME CARE - MHC S.A.S,24525104,
EPSS10,SURAMERICANA,901290414.0,SOCIEDAD DE CIRUJANOS PEDIATRAS ESPECIALISTAS IPS S.A.S,4898574,
EPSS10,SURAMERICANA,901340450.0,YEPES RESTREPO OTORRINOS S.A.S.,1099547,
EPSS10,SURAMERICANA,901352353.0,CLINICA LA SAGRADA FAMILIA SAS,50871989,
EPSS12,COMFENALCO VALLE  E.P.S.,800030924.0,E.S.E. HOSPITAL LA BUENA ESPERANZA,8206778,
EPSS12,COMFENALCO VALLE  E.P.S.,800048954.0,CLINICA VERSALLES S.A.,25312637,
EPSS12,COMFENALCO VALLE  E.P.S.,800058016.0,EMPRESA SOCIAL DEL ESTADO METROSALUD,3891650,
EPSS12,COMFENALCO VALLE  E.P.S.,800065396.0,INSTITUTO DE DIAGNOSTICO MEDICO S.A.,150646906,
EPSS12,COMFENALCO VALLE  E.P.S.,800179870.0,HOSPITAL SAN ANDRES E.S.E.,4638739,
EPSS12,COMFENALCO VALLE  E.P.S.,800197111.0,COOPERATIVA DE ENTIDADES DE SALUD RISARALDA,62560324,
EPSS12,COMFENALCO VALLE  E.P.S.,800231235.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO SAN JORGE,263867729,
EPSS12,COMFENALCO VALLE  E.P.S.,805000737.0,RIDOC SAS RESONANCIA DE OCCIDENTE,8343720,
EPSS12,COMFENALCO VALLE  E.P.S.,805011262.0,RTS S.A.S,24674790,
EPSS12,COMFENALCO VALLE  E.P.S.,805017681.0,GAMANUCLEAR LTDA,4562848,
EPSS12,COMFENALCO VALLE  E.P.S.,805027289.0,E.S.E. RED DE SALUD DE LADERA EMPRESA SOCIAL DEL ESTADO HOSPITAL CAÑAVERALEJO,2449942,
EPSS12,COMFENALCO VALLE  E.P.S.,805027743.0,DUMIAN MÉDICAL S.A.S,12160656,
EPSS12,COMFENALCO VALLE  E.P.S.,816002451.0,CALCULASER S.A.,14048300,
EPSS12,COMFENALCO VALLE  E.P.S.,830027158.0,RIESGO DE FRACTURA S.A. CAYRE,2200000,
EPSS12,COMFENALCO VALLE  E.P.S.,830114846.0,CENTRO DE ESPECIALISTAS DIAGNOSTICO TRATAMIENTOS CEDIT SAS,5958753,
EPSS12,COMFENALCO VALLE  E.P.S.,835000972.0,HOSPITAL LUIS ABLANQUE DE LA PLATA EMPRESA SOCIAL DEL ESTADO,4269288,
EPSS12,COMFENALCO VALLE  E.P.S.,860013779.0,ASOCIACIÓN PROFAMILIA,6080448,
EPSS12,COMFENALCO VALLE  E.P.S.,890303395.0,INSTITUTO PARA NIÑOS CIEGOS Y SORDOS DEL VALLE DEL CAUCA,16185121,
EPSS12,COMFENALCO VALLE  E.P.S.,890306950.0,E.S.E. HOSPITAL PILOTO JAMUNDI EMPRESA SOCIAL DEL ESTADO,9720054,
EPSS12,COMFENALCO VALLE  E.P.S.,890307200.0,CLÍNICA IMBANACO S.A.S.,75086639,
EPSS12,COMFENALCO VALLE  E.P.S.,890399020.0,FUNDACION CLINICA INFANTIL CLUB NOEL,45862907,
EPSS12,COMFENALCO VALLE  E.P.S.,890801495.0,CLINICA PSIQUIATRICA SAN JUAN DE DIOS,4919632,
EPSS12,COMFENALCO VALLE  E.P.S.,891180026.0,E.S.E. HOSPITAL DEPARTAMENTAL SAN VICENTE DE PAUL DE GARZON,1353300,
EPSS12,COMFENALCO VALLE  E.P.S.,891200528.0,E.S.E. HOSPITAL UNIVERSITARIO DEPARTAMENTAL DE NARIÑO,1001483,
EPSS12,COMFENALCO VALLE  E.P.S.,891200952.0,E.S.E HOSPITAL EDUARDO SANTOS,1874101,
EPSS12,COMFENALCO VALLE  E.P.S.,891300047.0,CLINICA PALMIRA S.A.,3251139,
EPSS12,COMFENALCO VALLE  E.P.S.,891380184.0,E.S.E. HOSPITAL LOCAL CANDELARIA VALLE EMPRESA SOCIAL DEL ESTADO,1241691,
EPSS12,COMFENALCO VALLE  E.P.S.,891401643.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN PEDRO Y SAN PABLO LA VIRGINIA,107813275,
EPSS12,COMFENALCO VALLE  E.P.S.,891411663.0,ESE HOSPITAL SANTA MÓNICA,35717258,
EPSS12,COMFENALCO VALLE  E.P.S.,891480000.0,CAJA DE COMPENSACION FAMILIAR DE RISARALDA COMFAMILIAR RISARALDA,8261937,
EPSS12,COMFENALCO VALLE  E.P.S.,891501676.0,"HOSPITAL SUSANA LOPEZ DE VALENCIA, EMPRESA SOCIAL DEL ESTADO",5378587,
EPSS12,COMFENALCO VALLE  E.P.S.,891580002.0,HOSPITAL UNIVERSITARIO SAN JOSE DE POPAYAN E.S.E.,2073394,
EPSS12,COMFENALCO VALLE  E.P.S.,891900343.0,HOSPITAL DEPARTAMENTAL SAN ANTONIO DE ROLDANILLO EMPRESA SOCIAL DEL ESTADO,2038872,
EPSS12,COMFENALCO VALLE  E.P.S.,891900650.0,E.S.E. HOSPITAL SAN BERNABE EMPRESA SOCIAL DEL ESTADO,1461411,
EPSS12,COMFENALCO VALLE  E.P.S.,900034438.0,FUNDACIÓN PARA EL SERVICIO INTEGRAL DE ATENCIÓN MÉDICA - FUNDACIÓN SIAM,113896600,
EPSS12,COMFENALCO VALLE  E.P.S.,900231793.0,CLINICA NEFROUROS SAS,25865718,
EPSS12,COMFENALCO VALLE  E.P.S.,900256612.0,FUNDACION ESPECIALIZADA EN DESARROLLO INFANTIL - FEDI,5824723,
EPSS12,COMFENALCO VALLE  E.P.S.,900342064.0,SOCIEDAD COMERCIALIZADORA DE INSUMOS Y SERVICIOS MÉDICOS S.A.S,108351254,
EPSS12,COMFENALCO VALLE  E.P.S.,900532504.0,DAVITA S.A.S.,26239147,
EPSS12,COMFENALCO VALLE  E.P.S.,900699086.0,CLINICA PALMA REAL S.A.S,5266660,
EPSS12,COMFENALCO VALLE  E.P.S.,900762907.0,DR JULIO HOOKER DIGEST CENTER S.A.S,1032400,
EPSS12,COMFENALCO VALLE  E.P.S.,900771349.0,CLINICA DESA CALI,8866163,
EPSS12,COMFENALCO VALLE  E.P.S.,901023779.0,IPS MANANTIAL DE VIDA,72158434,
EPSS12,COMFENALCO VALLE  E.P.S.,901201887.0,HOSPITAL DE ALTA COMPLEJIDAD DEL PUTUMAYO S.A.S ZOMAC,1680392,
EPSS17,FAMISANAR2,800000118.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL DEPARTAMENTAL UNIVERSITARIO DEL QUINDIO SAN JUAN DE DIOS,71089923,
EPSS17,FAMISANAR2,800004808.0,CLÍNICA SANTA CLARA SAS,15543172,
EPSS17,FAMISANAR2,800006850.0,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD SOACHA,217004958,
EPSS17,FAMISANAR2,800008240.0,UNIDAD OFTALMOLOGICA DE CARTAGENA S.A.S,3304012,
EPSS17,FAMISANAR2,800012189.0,CLINICA SAN JOSE DE CUCUTA SA,5446533,
EPSS17,FAMISANAR2,800014918.0,E.S.E. HOSPITAL UNIVERSITARIO ERASMO MEOZ,2188954,
EPSS17,FAMISANAR2,800024390.0,DIME CLINICA NEUROCARDIOVASCULAR S.A,15784649,
EPSS17,FAMISANAR2,800025755.0,IPS CLINICA SAN IGNACIO LTDA,41274826,
EPSS17,FAMISANAR2,800033723.0,SERVICIOS MEDICOS OLIMPUS I.P.S. SOCIEDAD POR ACCIONES SIMPLIFICADA,25995745,
EPSS17,FAMISANAR2,800037021.0,HOSPITAL DEPARTAMENTAL DE GRANADA - EMPRESA SOCIAL DEL META,169060872,
EPSS17,FAMISANAR2,800037979.0,E.S.E. HOSPITAL LOCAL DE PUERTO LOPEZ,1628292,
EPSS17,FAMISANAR2,800048880.0,LITOMEDICA S.A,84735885,
EPSS17,FAMISANAR2,800058016.0,EMPRESA SOCIAL DEL ESTADO METROSALUD,4485689,
EPSS17,FAMISANAR2,800064543.0,E.S.E. HOSPITAL INTEGRADO SABANA DE TORRES,3325596,
EPSS17,FAMISANAR2,800066001.0,CENTRO MEDICO OFTALMOLOGICO Y LABORATORIO CLINICO ANDRADE NARVAEZ SIGLA COLCAN S.A.S.,152545656,
EPSS17,FAMISANAR2,800067065.0,PROMOTORA MEDICA LAS AMERICAS S.A,7063879,
EPSS17,FAMISANAR2,800067908.0,RADIOTERAPIA ONCOLOGIA MARLY S.A,184675000,
EPSS17,FAMISANAR2,800074996.0,CLINICA DE CIRUGIA OCULAR LIMITADA,4087855,
EPSS17,FAMISANAR2,800075650.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTO TOMAS,2413092,
EPSS17,FAMISANAR2,800084206.0,EMPRESA SOCIAL DEL ESTADO INSTITUTO DE SALUD DE BUCARAMANGA,2452814,
EPSS17,FAMISANAR2,800084362.0,E.S.E. HOSPITAL CIVIL DE IPIALES,3448489,
EPSS17,FAMISANAR2,800085883.0,LABORATORIO DE ORTESIS Y PROTESIS GILETE Y CIA. LIMITADA,26421408,
EPSS17,FAMISANAR2,800087565.0,SYNLAB COLOMBIA S.A.S.,4800000,
EPSS17,FAMISANAR2,800090749.0,CLINICA PIEDECUESTA S.A.,95184317,
EPSS17,FAMISANAR2,800094439.0,CATME S.A.S.,149591242,
EPSS17,FAMISANAR2,800098895.0,UNIDAD DE MEDICINA PREVENTIVA Y RESOLUTIVA UMPRE LTDA,23217069,
EPSS17,FAMISANAR2,800099652.0,CLINICA LA CAROLINA S.A,14817343,
EPSS17,FAMISANAR2,800099778.0,ASOCIACIÓN NIÑOS DE PAPEL,48273851,
EPSS17,FAMISANAR2,800099860.0,E.S.E. HOSPITAL SAN RAFAEL DE PACHO,1752126516,
EPSS17,FAMISANAR2,800101022.0,ESE HOSPITAL NUESTRA SEÑORA DEL PILAR,1704100,
EPSS17,FAMISANAR2,800112725.0,FUNDACION OFTALMOLOGICA DEL CARIBE,92207215,
EPSS17,FAMISANAR2,800119574.0,SOCIEDAD DE SERVICIOS OCULARES S.A.S-OPTISALUD,2290699,
EPSS17,FAMISANAR2,800119945.0,HOSPITAL SAN ROQUE ESE,2036123,
EPSS17,FAMISANAR2,800122186.0,UROMEDICA LTDA,56694360,
EPSS17,FAMISANAR2,800125697.0,E.S.E. HOSPITAL NELSON RESTREPO MARTINEZ,10402824,
EPSS17,FAMISANAR2,800129856.0,CLINICA DE LA COSTA S.A.S.,1227797,
EPSS17,FAMISANAR2,800130480.0,CENTRO DE MEDICINA NUCLEAR DEL TOLIMA LTDA,4972966,
EPSS17,FAMISANAR2,800130625.0,ESE HOSPITAL SAN CRISTOBAL DE CIENAGA,1623288,
EPSS17,FAMISANAR2,800135582.0,FUNDACION ALEJANDRO LONDOÑO,14124483,
EPSS17,FAMISANAR2,800138011.0,ESE HOSPITAL LA MISERICORDIA,1681698,
EPSS17,FAMISANAR2,800149384.0,CLINICA COLSANITAS SA,54351536,
EPSS17,FAMISANAR2,800149453.0,CPO SA,9245305,
EPSS17,FAMISANAR2,800152970.0,HOSPITAL REGIONAL DE MIRAFLORES EMPRESA SOCIAL DEL ESTADO,12734662,
EPSS17,FAMISANAR2,800153463.0,CLINICA REVIVIR SA,1755080,
EPSS17,FAMISANAR2,800154347.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL LA CANDELARIA,39600849,
EPSS17,FAMISANAR2,800156469.0,IMÁGENES DIAGNOSTICAS DEL LLANO S.A.,41329340,
EPSS17,FAMISANAR2,800162035.0,SERVICIOS MEDICOS INTEGRALES DE SALUD SAS SERVIMEDICOS SAS,13204240,
EPSS17,FAMISANAR2,800163519.0,HOSPITAL SAN JUAN DE DIOS EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE ANZOATEGUI,1348900,
EPSS17,FAMISANAR2,800174123.0,ESE HOSPITAL DE SANTO TOMAS,1017525,
EPSS17,FAMISANAR2,800174375.0,E.S.E. HOSPITAL SAN VICENTE DE PAUL DE FOMEQUE,113469554,
EPSS17,FAMISANAR2,800175901.0,CLINICA EMPERATRIZ SAS,6361700,
EPSS17,FAMISANAR2,800176807.0,"PROFESIONALES DE LA SALUD S.A. ""PROINSALUD S.A.""",21075303,
EPSS17,FAMISANAR2,800179870.0,HOSPITAL SAN ANDRES E.S.E.,5110989,
EPSS17,FAMISANAR2,800179966.0,IPS CLINICA REINA CATALINA S.A.S.,184310355,
EPSS17,FAMISANAR2,800182136.0,HOSPITAL SAN ANTONIO E.S.E. DE NATAGAIMA TOLIMA,5009298,
EPSS17,FAMISANAR2,800183943.0,CLINICA SANTA MARIA SAS,19793049,
EPSS17,FAMISANAR2,800184080.0,CLINICA OFTALMOLOGICA PAREDES SAS,41985082,
EPSS17,FAMISANAR2,800187260.0,INSTITUTO DE ENFERMEDADES DIGESTIVAS DE COLOMBIA S.A.S,43824518,
EPSS17,FAMISANAR2,800189531.0,CLINICA ODONTOLOGICA PROTECCION ORAL S.A.S. SIGLA COPO S.A.S.,7947385,
