DANE,DEPARTAMENTO,MUNICIPIO,COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,TOTAL GIRO SEPTIEMBRE 2023,OBSERVACIÓN
41615,HUILA,RIVERA,EPSS37,NUEVA EPS,813002933,E.S.E. HOSPITAL DIVINO NIÑO DE RIVERA,7229506,
41615,HUILA,RIVERA,EPSS41,NUEVA EPS,813002933,E.S.E. HOSPITAL DIVINO NIÑO DE RIVERA,109046986,
41668,HUILA,SAN AGUSTIN,EPSS37,NUEVA EPS,891180113,E.S.E. HOSPITAL ARSENIO REPIZO VANEGAS DE SAN AGUSTIN,4417848,
41668,HUILA,SAN AGUSTIN,EPSS41,NUEVA EPS,891180113,E.S.E. HOSPITAL ARSENIO REPIZO VANEGAS DE SAN AGUSTIN,112764960,
41770,HUILA,SUAZA,EPSS41,NUEVA EPS,891180190,ESE HOSPITAL NUESTRA SEÑORA DE FATIMA DE SUAZA,145811637,
41791,HUILA,TARQUI,EPSS37,NUEVA EPS,891180232,E.S.E. HOSPITAL SAN ANTONIO DE TARQUI,2138632,
41791,HUILA,TARQUI,EPSS41,NUEVA EPS,891180232,E.S.E. HOSPITAL SAN ANTONIO DE TARQUI,136802710,
41807,HUILA,TIMANA,EPSS37,NUEVA EPS,891180198,E.S.E. HOSPITAL MUNICIPAL SAN ANTONIO DE TIMANA,2740105,
41807,HUILA,TIMANA,EPSS41,NUEVA EPS,891180198,E.S.E. HOSPITAL MUNICIPAL SAN ANTONIO DE TIMANA,111939246,
44001,LA GUAJIRA,RIOHACHA,CCF033,EPS FAMILIAR DE COLOMBIA,825003149,IPSI SUPULA WAYUU,42494200,
44001,LA GUAJIRA,RIOHACHA,CCF033,EPS FAMILIAR DE COLOMBIA,892115009,EMPRESA SOCIAL DEL ESTADO HOSPITAL NUESTRA SEÑORA DE LOS REMEDIOS,262964000,
44001,LA GUAJIRA,RIOHACHA,CCF033,EPS FAMILIAR DE COLOMBIA,900047571,IPSI OUTAJIAPALA,336202400,
44001,LA GUAJIRA,RIOHACHA,CCF033,EPS FAMILIAR DE COLOMBIA,900140599,FUNDACION ADANIES DIAZ BRITO,32961600,
44001,LA GUAJIRA,RIOHACHA,CCF033,EPS FAMILIAR DE COLOMBIA,900144134,EZEQ - SALUD IPSI,9918600,
44001,LA GUAJIRA,RIOHACHA,CCF033,EPS FAMILIAR DE COLOMBIA,900170300,CIDSALUD IPSI,7204800,
44001,LA GUAJIRA,RIOHACHA,CCF033,EPS FAMILIAR DE COLOMBIA,900177624,ANASHIWAYA IPSI,27219000,
44001,LA GUAJIRA,RIOHACHA,CCF033,EPS FAMILIAR DE COLOMBIA,900185729,IPSI PALAIMA,16785600,
44001,LA GUAJIRA,RIOHACHA,CCF033,EPS FAMILIAR DE COLOMBIA,900191322,OUTTAJIAPULEE IPSI,61740100,
44001,LA GUAJIRA,RIOHACHA,CCF033,EPS FAMILIAR DE COLOMBIA,900209093,IPSIANASHANTA SUPUSHUAYA,1721300,
44001,LA GUAJIRA,RIOHACHA,CCF033,EPS FAMILIAR DE COLOMBIA,900271091,IPSI EIYAJAA WANULU,6372100,
44001,LA GUAJIRA,RIOHACHA,CCF033,EPS FAMILIAR DE COLOMBIA,900517548,IPSI CENTRO EPIDEMIOLOGICO Y DE SALUD INTEGRAL JEKEET AKUAITA,9245600,
44001,LA GUAJIRA,RIOHACHA,CCF033,EPS FAMILIAR DE COLOMBIA,900589110,I.P.S.I. WALE KERU,21827600,
44001,LA GUAJIRA,RIOHACHA,CCF033,EPS FAMILIAR DE COLOMBIA,900592962,I.P.S.I. ANENU-JIA,34392700,
44001,LA GUAJIRA,RIOHACHA,CCF033,EPS FAMILIAR DE COLOMBIA,900679383,IPS INDIGENA COTTUSHI SUSHI ANAIN WAKUA IPA IPS-I,3233100,
44001,LA GUAJIRA,RIOHACHA,CCF033,EPS FAMILIAR DE COLOMBIA,900690590,I.P.S.I. A>INMAJAA WAYUU,12496400,
44001,LA GUAJIRA,RIOHACHA,CCF033,EPS FAMILIAR DE COLOMBIA,900768457,FUNDACIÓN APORTA TU GRANITO IPS,7454300,
44001,LA GUAJIRA,RIOHACHA,CCF033,EPS FAMILIAR DE COLOMBIA,900795851,IPSI EITERRA JAWAPIA,159188600,
44001,LA GUAJIRA,RIOHACHA,CCF033,EPS FAMILIAR DE COLOMBIA,901010389,FUNDACION REINTEGRAR RV,26640900,
44001,LA GUAJIRA,RIOHACHA,CCF033,EPS FAMILIAR DE COLOMBIA,901483168,GHG GLOBAL HEALTH GROUP SAS,1877100,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,892115006,CAJA DE COMPENSACION FAMILIAR DE LA GUAJIRA,8423800,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,892115009,EMPRESA SOCIAL DEL ESTADO HOSPITAL NUESTRA SEÑORA DE LOS REMEDIOS,160023594,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,900047571,IPSI OUTAJIAPALA,42610367,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,900140599,FUNDACION ADANIES DIAZ BRITO,16792495,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,900144134,EZEQ - SALUD IPSI,23587535,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,900164918,FUNDACION ANAS AKUAIPA,38663369,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,900170300,CIDSALUD IPSI,71524235,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,900177624,ANASHIWAYA IPSI,118482150,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,900209093,IPSIANASHANTA SUPUSHUAYA,30781528,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,900270453,IPSI SOL WAYUU,144985739,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,900271091,IPSI EIYAJAA WANULU,55134439,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,68462594,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,900589110,I.P.S.I. WALE KERU,20340542,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,900592962,I.P.S.I. ANENU-JIA,43829480,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,900690590,I.P.S.I. A>INMAJAA WAYUU,36863574,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,900768457,FUNDACIÓN APORTA TU GRANITO IPS,25240798,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,900794134,IPS INDIGENA KOTTUSHI SAO ANA>A,28820948,
44001,LA GUAJIRA,RIOHACHA,CCF055,CAJACOPI,900795851,IPSI EITERRA JAWAPIA,47491585,
44001,LA GUAJIRA,RIOHACHA,EPSI03,A.I.C.,900170300,CIDSALUD IPSI,418004970,
44001,LA GUAJIRA,RIOHACHA,EPSI03,A.I.C.,900177624,ANASHIWAYA IPSI,34618012,
44001,LA GUAJIRA,RIOHACHA,EPSI03,A.I.C.,900517548,IPSI CENTRO EPIDEMIOLOGICO Y DE SALUD INTEGRAL JEKEET AKUAITA,67397907,
44001,LA GUAJIRA,RIOHACHA,EPSI03,A.I.C.,900757147,CASA DE PASO KAMANES S.A.S,6146187,
44001,LA GUAJIRA,RIOHACHA,EPSI04,ANAS WAYUU,839000145,ASOCIACION DE CABILDOS Y/O AUTORIDADES TRADICIONALES DE LA GUAJIRA,128334987,
44001,LA GUAJIRA,RIOHACHA,EPSI04,ANAS WAYUU,900016853,UNIDAD MEDICA WAYUU ANOUTA WAKUAIPA IPSI,69949272,
44001,LA GUAJIRA,RIOHACHA,EPSI04,ANAS WAYUU,900144134,EZEQ - SALUD IPSI,24834343,
44001,LA GUAJIRA,RIOHACHA,EPSI04,ANAS WAYUU,900177624,ANASHIWAYA IPSI,69065857,
44001,LA GUAJIRA,RIOHACHA,EPSI04,ANAS WAYUU,900589110,I.P.S.I. WALE KERU,78910927,
44001,LA GUAJIRA,RIOHACHA,EPSI04,ANAS WAYUU,900592962,I.P.S.I. ANENU-JIA,29796147,
44001,LA GUAJIRA,RIOHACHA,EPSI04,ANAS WAYUU,900690590,I.P.S.I. A>INMAJAA WAYUU,55392218,
44001,LA GUAJIRA,RIOHACHA,EPSS37,NUEVA EPS,800031212,UNIDAD MEDICA RADIOLOGICA DEL CARMEN,3130196,
44001,LA GUAJIRA,RIOHACHA,EPSS37,NUEVA EPS,900144134,EZEQ - SALUD IPSI,19241925,
44001,LA GUAJIRA,RIOHACHA,EPSS37,NUEVA EPS,900177624,ANASHIWAYA IPSI,15209988,
44001,LA GUAJIRA,RIOHACHA,EPSS37,NUEVA EPS,900185729,IPSI PALAIMA,3247770,
44001,LA GUAJIRA,RIOHACHA,EPSS37,NUEVA EPS,900795851,IPSI EITERRA JAWAPIA,3212298,
44001,LA GUAJIRA,RIOHACHA,EPSS41,NUEVA EPS,800031212,UNIDAD MEDICA RADIOLOGICA DEL CARMEN,21764178,
44001,LA GUAJIRA,RIOHACHA,EPSS41,NUEVA EPS,825003149,IPSI SUPULA WAYUU,61951298,
44001,LA GUAJIRA,RIOHACHA,EPSS41,NUEVA EPS,900144134,EZEQ - SALUD IPSI,70472160,
44001,LA GUAJIRA,RIOHACHA,EPSS41,NUEVA EPS,900170300,CIDSALUD IPSI,39384985,
44001,LA GUAJIRA,RIOHACHA,EPSS41,NUEVA EPS,900177624,ANASHIWAYA IPSI,105754735,
44001,LA GUAJIRA,RIOHACHA,EPSS41,NUEVA EPS,900185729,IPSI PALAIMA,53499225,
44001,LA GUAJIRA,RIOHACHA,EPSS41,NUEVA EPS,900270453,IPSI SOL WAYUU,36636931,
44001,LA GUAJIRA,RIOHACHA,EPSS41,NUEVA EPS,900690590,I.P.S.I. A>INMAJAA WAYUU,10536991,
44001,LA GUAJIRA,RIOHACHA,EPSS41,NUEVA EPS,900795851,IPSI EITERRA JAWAPIA,5936240,
44001,LA GUAJIRA,RIOHACHA,ESS024,COOSALUD,892115009,EMPRESA SOCIAL DEL ESTADO HOSPITAL NUESTRA SEÑORA DE LOS REMEDIOS,9178330,
44001,LA GUAJIRA,RIOHACHA,ESS024,COOSALUD,900589110,I.P.S.I. WALE KERU,9831228,
44001,LA GUAJIRA,RIOHACHA,ESS024,COOSALUD,900690590,I.P.S.I. A>INMAJAA WAYUU,109190136,
44035,LA GUAJIRA,ALBANIA,CCF055,CAJACOPI,825002525,ESE HOSPITAL SAN RAFAEL DE ALBANIA,61516858,
44035,LA GUAJIRA,ALBANIA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,3174451,
44035,LA GUAJIRA,ALBANIA,EPSI04,ANAS WAYUU,825002525,ESE HOSPITAL SAN RAFAEL DE ALBANIA,80451321,
44035,LA GUAJIRA,ALBANIA,EPSI04,ANAS WAYUU,839000145,ASOCIACION DE CABILDOS Y/O AUTORIDADES TRADICIONALES DE LA GUAJIRA,142900916,
44078,LA GUAJIRA,BARRANCAS,CCF055,CAJACOPI,800101022,ESE HOSPITAL NUESTRA SEÑORA DEL PILAR,17618641,
44078,LA GUAJIRA,BARRANCAS,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,966265,
44078,LA GUAJIRA,BARRANCAS,EPSI03,A.I.C.,800101022,ESE HOSPITAL NUESTRA SEÑORA DEL PILAR,55935088,
44078,LA GUAJIRA,BARRANCAS,EPSI03,A.I.C.,900653282,IPS ANESHI WAYAA SAS,8912587,
44078,LA GUAJIRA,BARRANCAS,EPSI03,A.I.C.,900757147,CASA DE PASO KAMANES S.A.S,834173,
44078,LA GUAJIRA,BARRANCAS,EPSI04,ANAS WAYUU,800101022,ESE HOSPITAL NUESTRA SEÑORA DEL PILAR,83259446,
44078,LA GUAJIRA,BARRANCAS,EPSI04,ANAS WAYUU,900653282,IPS ANESHI WAYAA SAS,23101706,
44090,LA GUAJIRA,DIBULLA,CCF055,CAJACOPI,825001037,ESE HOSPITAL SANTA TERESA DE JESUS DE AVILA,199501464,
44090,LA GUAJIRA,DIBULLA,CCF055,CAJACOPI,900270453,IPSI SOL WAYUU,61894464,
44090,LA GUAJIRA,DIBULLA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,13399206,
44090,LA GUAJIRA,DIBULLA,EPSS37,NUEVA EPS,900185729,IPSI PALAIMA,9182448,
44090,LA GUAJIRA,DIBULLA,EPSS41,NUEVA EPS,900185729,IPSI PALAIMA,7051665,
44098,LA GUAJIRA,DISTRACCION,CCF055,CAJACOPI,825000834,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA RITA DE CASSIA,63305049,
44098,LA GUAJIRA,DISTRACCION,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,3777754,
44098,LA GUAJIRA,DISTRACCION,EPSI04,ANAS WAYUU,825000834,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA RITA DE CASSIA,37649419,
44098,LA GUAJIRA,DISTRACCION,EPSI04,ANAS WAYUU,900653282,IPS ANESHI WAYAA SAS,9925621,
44110,LA GUAJIRA,EL MOLINO,CCF055,CAJACOPI,825000140,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN LUCAS,92074969,
44110,LA GUAJIRA,EL MOLINO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,5042237,
44279,LA GUAJIRA,FONSECA,CCF055,CAJACOPI,892170002,ESE HOSPITAL SAN AGUSTIN DE FONSECA,186574586,
44279,LA GUAJIRA,FONSECA,CCF055,CAJACOPI,900139859,FUNDACION VIDA CON AMOR,9389285,
44279,LA GUAJIRA,FONSECA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,14807893,
44279,LA GUAJIRA,FONSECA,CCF055,CAJACOPI,900778696,FUNDACION FLORECER B.D.G,3605241,
44378,LA GUAJIRA,HATONUEVO,CCF055,CAJACOPI,825000620,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN,14894832,
44378,LA GUAJIRA,HATONUEVO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,734754,
44378,LA GUAJIRA,HATONUEVO,EPSI03,A.I.C.,825000620,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN,30541246,
44378,LA GUAJIRA,HATONUEVO,EPSI03,A.I.C.,900653282,IPS ANESHI WAYAA SAS,5803850,
44378,LA GUAJIRA,HATONUEVO,EPSI03,A.I.C.,900757147,CASA DE PASO KAMANES S.A.S,540537,
44378,LA GUAJIRA,HATONUEVO,EPSS37,NUEVA EPS,900057823,UNIDAD MEDICA HATONUEVO LIMITADA,7104265,
44420,LA GUAJIRA,LA JAGUA DEL PILAR,CCF055,CAJACOPI,825001119,ESE HOSPITAL DONALDO SAUL MORON MANJARREZ,38283849,
44420,LA GUAJIRA,LA JAGUA DEL PILAR,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1803041,
44430,LA GUAJIRA,MAICAO,CCF033,EPS FAMILIAR DE COLOMBIA,800067514,COMITÉ MUNICIPAL DE LA CRUZ ROJA DE MAICAO,93201700,
44430,LA GUAJIRA,MAICAO,CCF033,EPS FAMILIAR DE COLOMBIA,825003149,IPSI SUPULA WAYUU,32815400,
44430,LA GUAJIRA,MAICAO,CCF055,CAJACOPI,800067514,COMITÉ MUNICIPAL DE LA CRUZ ROJA DE MAICAO,151461287,
44430,LA GUAJIRA,MAICAO,CCF055,CAJACOPI,825003149,IPSI SUPULA WAYUU,87389930,
44430,LA GUAJIRA,MAICAO,CCF055,CAJACOPI,839000936,EREJEERIA WAYUU IPSI,50365493,
44430,LA GUAJIRA,MAICAO,CCF055,CAJACOPI,892120115,ESE HOSPITAL SAN JOSE DE MAICAO,87110443,
44430,LA GUAJIRA,MAICAO,CCF055,CAJACOPI,900141404,IPSI KARAQUITA,61238410,
44430,LA GUAJIRA,MAICAO,CCF055,CAJACOPI,900144397,IPSI WAYUU ANASHII,6709251,
44430,LA GUAJIRA,MAICAO,CCF055,CAJACOPI,900210003,IPSI AYUULEEPALA WAYUU,81133097,
44430,LA GUAJIRA,MAICAO,CCF055,CAJACOPI,900270453,IPSI SOL WAYUU,102452171,
44430,LA GUAJIRA,MAICAO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,40018098,
44430,LA GUAJIRA,MAICAO,CCF055,CAJACOPI,900486723,IPSI WAYUU TALATSHI,47969932,
44430,LA GUAJIRA,MAICAO,CCF055,CAJACOPI,900794134,IPS INDIGENA KOTTUSHI SAO ANA>A,43869806,
44430,LA GUAJIRA,MAICAO,EPSI04,ANAS WAYUU,825003149,IPSI SUPULA WAYUU,166814996,
44430,LA GUAJIRA,MAICAO,EPSI04,ANAS WAYUU,839000145,ASOCIACION DE CABILDOS Y/O AUTORIDADES TRADICIONALES DE LA GUAJIRA,559546924,
44430,LA GUAJIRA,MAICAO,EPSI04,ANAS WAYUU,839000794,IPS INDIGENA SUMUYWAJAT,430646303,
44430,LA GUAJIRA,MAICAO,EPSI04,ANAS WAYUU,839000936,EREJEERIA WAYUU IPSI,88105056,
44430,LA GUAJIRA,MAICAO,EPSI04,ANAS WAYUU,892120115,ESE HOSPITAL SAN JOSE DE MAICAO,26320556,
44430,LA GUAJIRA,MAICAO,EPSI04,ANAS WAYUU,900141404,IPSI KARAQUITA,59733474,
44430,LA GUAJIRA,MAICAO,EPSI04,ANAS WAYUU,900144397,IPSI WAYUU ANASHII,30206746,
44430,LA GUAJIRA,MAICAO,EPSI04,ANAS WAYUU,900210003,IPSI AYUULEEPALA WAYUU,123091132,
44430,LA GUAJIRA,MAICAO,EPSI04,ANAS WAYUU,900794134,IPS INDIGENA KOTTUSHI SAO ANA>A,24487568,
44430,LA GUAJIRA,MAICAO,EPSS37,NUEVA EPS,839000936,EREJEERIA WAYUU IPSI,2209376,
44430,LA GUAJIRA,MAICAO,EPSS37,NUEVA EPS,900185729,IPSI PALAIMA,1401435,
44430,LA GUAJIRA,MAICAO,EPSS37,NUEVA EPS,900486723,IPSI WAYUU TALATSHI,5398674,
44430,LA GUAJIRA,MAICAO,EPSS41,NUEVA EPS,825003149,IPSI SUPULA WAYUU,62889924,
44430,LA GUAJIRA,MAICAO,EPSS41,NUEVA EPS,839000936,EREJEERIA WAYUU IPSI,30527628,
44430,LA GUAJIRA,MAICAO,EPSS41,NUEVA EPS,892120115,ESE HOSPITAL SAN JOSE DE MAICAO,29831904,
44430,LA GUAJIRA,MAICAO,EPSS41,NUEVA EPS,900185729,IPSI PALAIMA,48738795,
44430,LA GUAJIRA,MAICAO,EPSS41,NUEVA EPS,900270453,IPSI SOL WAYUU,46999305,
44430,LA GUAJIRA,MAICAO,EPSS41,NUEVA EPS,900486723,IPSI WAYUU TALATSHI,147453703,
44430,LA GUAJIRA,MAICAO,ESS024,COOSALUD,892120115,ESE HOSPITAL SAN JOSE DE MAICAO,36166467,
44430,LA GUAJIRA,MAICAO,ESS024,COOSALUD,900144397,IPSI WAYUU ANASHII,26085840,
44430,LA GUAJIRA,MAICAO,ESS024,COOSALUD,900210003,IPSI AYUULEEPALA WAYUU,24866910,
44560,LA GUAJIRA,MANAURE,CCF033,EPS FAMILIAR DE COLOMBIA,825000147,E.S.E. HOSPITAL ARMANDO PABON LOPEZ,132844800,
44560,LA GUAJIRA,MANAURE,CCF033,EPS FAMILIAR DE COLOMBIA,900016853,UNIDAD MEDICA WAYUU ANOUTA WAKUAIPA IPSI,52136800,
44560,LA GUAJIRA,MANAURE,CCF033,EPS FAMILIAR DE COLOMBIA,900210003,IPSI AYUULEEPALA WAYUU,156062000,
44560,LA GUAJIRA,MANAURE,CCF033,EPS FAMILIAR DE COLOMBIA,900794134,IPS INDIGENA KOTTUSHI SAO ANA>A,588217700,
44560,LA GUAJIRA,MANAURE,CCF055,CAJACOPI,825000147,E.S.E. HOSPITAL ARMANDO PABON LOPEZ,16313074,
44560,LA GUAJIRA,MANAURE,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,834814,
44560,LA GUAJIRA,MANAURE,EPSI03,A.I.C.,900170300,CIDSALUD IPSI,97419751,
44560,LA GUAJIRA,MANAURE,EPSI03,A.I.C.,900757147,CASA DE PASO KAMANES S.A.S,1035515,
44560,LA GUAJIRA,MANAURE,EPSI04,ANAS WAYUU,825000147,E.S.E. HOSPITAL ARMANDO PABON LOPEZ,201066734,
44560,LA GUAJIRA,MANAURE,EPSI04,ANAS WAYUU,900016853,UNIDAD MEDICA WAYUU ANOUTA WAKUAIPA IPSI,341907371,
44560,LA GUAJIRA,MANAURE,EPSI04,ANAS WAYUU,900177624,ANASHIWAYA IPSI,15027004,
44560,LA GUAJIRA,MANAURE,EPSS37,NUEVA EPS,800031212,UNIDAD MEDICA RADIOLOGICA DEL CARMEN,204016,
44560,LA GUAJIRA,MANAURE,EPSS41,NUEVA EPS,800031212,UNIDAD MEDICA RADIOLOGICA DEL CARMEN,2475885,
44560,LA GUAJIRA,MANAURE,EPSS41,NUEVA EPS,900794134,IPS INDIGENA KOTTUSHI SAO ANA>A,10362960,
44650,LA GUAJIRA,SAN JUAN DEL CESAR,CCF055,CAJACOPI,892115010,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL NIVEL II,147321513,
44650,LA GUAJIRA,SAN JUAN DEL CESAR,CCF055,CAJACOPI,900270453,IPSI SOL WAYUU,41791648,
44650,LA GUAJIRA,SAN JUAN DEL CESAR,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,13277564,
44650,LA GUAJIRA,SAN JUAN DEL CESAR,EPSS37,NUEVA EPS,892115010,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL NIVEL II,8717250,
44650,LA GUAJIRA,SAN JUAN DEL CESAR,EPSS41,NUEVA EPS,892115010,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL NIVEL II,89497100,
44847,LA GUAJIRA,URIBIA,CCF055,CAJACOPI,800061765,ESE HOSPITAL NUESTRA SEÑORA DEL PERPETUO SOCORRO,70952596,
44847,LA GUAJIRA,URIBIA,CCF055,CAJACOPI,892115347,ESE HOSPITAL DE NAZARETH,16834395,
44847,LA GUAJIRA,URIBIA,CCF055,CAJACOPI,900185729,IPSI PALAIMA,5268433,
44847,LA GUAJIRA,URIBIA,CCF055,CAJACOPI,900191322,OUTTAJIAPULEE IPSI,28590866,
44847,LA GUAJIRA,URIBIA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,4957873,
44847,LA GUAJIRA,URIBIA,EPSI03,A.I.C.,800061765,ESE HOSPITAL NUESTRA SEÑORA DEL PERPETUO SOCORRO,228260644,
44847,LA GUAJIRA,URIBIA,EPSI03,A.I.C.,900757147,CASA DE PASO KAMANES S.A.S,4449235,
44847,LA GUAJIRA,URIBIA,EPSI04,ANAS WAYUU,800061765,ESE HOSPITAL NUESTRA SEÑORA DEL PERPETUO SOCORRO,787774157,
44847,LA GUAJIRA,URIBIA,EPSI04,ANAS WAYUU,825003149,IPSI SUPULA WAYUU,89313199,
44847,LA GUAJIRA,URIBIA,EPSI04,ANAS WAYUU,839000145,ASOCIACION DE CABILDOS Y/O AUTORIDADES TRADICIONALES DE LA GUAJIRA,191266169,
44847,LA GUAJIRA,URIBIA,EPSI04,ANAS WAYUU,892115347,ESE HOSPITAL DE NAZARETH,639236113,
44847,LA GUAJIRA,URIBIA,EPSI04,ANAS WAYUU,900191322,OUTTAJIAPULEE IPSI,256917587,
44847,LA GUAJIRA,URIBIA,EPSS37,NUEVA EPS,800031212,UNIDAD MEDICA RADIOLOGICA DEL CARMEN,735915,
44847,LA GUAJIRA,URIBIA,EPSS37,NUEVA EPS,900185729,IPSI PALAIMA,22506279,
44847,LA GUAJIRA,URIBIA,EPSS37,NUEVA EPS,900191322,OUTTAJIAPULEE IPSI,1362110,
44847,LA GUAJIRA,URIBIA,EPSS41,NUEVA EPS,800031212,UNIDAD MEDICA RADIOLOGICA DEL CARMEN,19531856,
44847,LA GUAJIRA,URIBIA,EPSS41,NUEVA EPS,825003149,IPSI SUPULA WAYUU,57938590,
44847,LA GUAJIRA,URIBIA,EPSS41,NUEVA EPS,900185729,IPSI PALAIMA,79703835,
44847,LA GUAJIRA,URIBIA,EPSS41,NUEVA EPS,900191322,OUTTAJIAPULEE IPSI,104008280,
44855,LA GUAJIRA,URUMITA,CCF055,CAJACOPI,800213942,E.S.E. HOSPITAL SANTA CRUZ,18687224,
44855,LA GUAJIRA,URUMITA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1245845,
44855,LA GUAJIRA,URUMITA,EPSS37,NUEVA EPS,800213942,E.S.E. HOSPITAL SANTA CRUZ,54626520,
44874,LA GUAJIRA,VILLANUEVA,CCF055,CAJACOPI,800075650,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTO TOMAS,196701665,
44874,LA GUAJIRA,VILLANUEVA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,10708378,
44874,LA GUAJIRA,VILLANUEVA,EPSS37,NUEVA EPS,800075650,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTO TOMAS,7299420,
44874,LA GUAJIRA,VILLANUEVA,EPSS41,NUEVA EPS,800075650,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTO TOMAS,104184600,
47001,MAGDALENA,SANTA MARTA,CCF055,CAJACOPI,819004070,ESE ALEJANDRO PROSPERO REVEREND,304347433,
47001,MAGDALENA,SANTA MARTA,CCF055,CAJACOPI,900033859,ATENCION PREHOSPITALARIA Y SEGURIDAD INDUSTRIAL - APREHSI LTDA,37143631,
47001,MAGDALENA,SANTA MARTA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,38871333,
47001,MAGDALENA,SANTA MARTA,CCF055,CAJACOPI,900672191,CENTRO INTEGRAL AMBULATORIO DEL CARIBE SAS,61454624,
47001,MAGDALENA,SANTA MARTA,CCF055,CAJACOPI,900852997,CENTRO AMBULATORIO DE REHABILITACION INTEGRAL DEL CARIBE S.A.S.,80893333,
47001,MAGDALENA,SANTA MARTA,EPSS02,SALUD TOTAL,800003765,VIRREY SOLIS IPS SA,503821028,
47001,MAGDALENA,SANTA MARTA,EPSS37,NUEVA EPS,819004070,ESE ALEJANDRO PROSPERO REVEREND,52731126,
47001,MAGDALENA,SANTA MARTA,EPSS41,NUEVA EPS,819004070,ESE ALEJANDRO PROSPERO REVEREND,1240384530,
47001,MAGDALENA,SANTA MARTA,ESS024,COOSALUD,819004070,ESE ALEJANDRO PROSPERO REVEREND,1958140034,
47001,MAGDALENA,SANTA MARTA,ESS207,MUTUAL SER,819004070,ESE ALEJANDRO PROSPERO REVEREND,613737832,
47001,MAGDALENA,SANTA MARTA,ESS207,MUTUAL SER,900146927,FUNDACIÓN PRO MAGDALENA IPS,77452950,
47001,MAGDALENA,SANTA MARTA,ESS207,MUTUAL SER,900154305,INVERSIONES Y PROYECTOS EFISALUD LTDA,31642437,
47001,MAGDALENA,SANTA MARTA,ESS207,MUTUAL SER,900219120,VIVA 1A IPS SA,84296130,
47001,MAGDALENA,SANTA MARTA,ESS207,MUTUAL SER,900302843,IMAGENOLOGIA DEL MAGDALENA CENTRO RADIOLOGICO SAS,19352033,
47001,MAGDALENA,SANTA MARTA,ESS207,MUTUAL SER,900477943,MVC INVERSIONES,27974001,
