DANE,DEPARTAMENTO,MUNICIPIO,COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,FORMA DE CONTRATACIÓN,"TOTAL GIRO 
DICIEMBRE 2023",OBSERVACIÓN
23678,CORDOBA,SAN CARLOS,EPSS41,Nueva Eps,891080015,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANDIEGO DE CERETE,Capitacion,262044888,
23678,CORDOBA,SAN CARLOS,ESS207,Mutual Ser,891080015,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANDIEGO DE CERETE,Capitacion,32322624,
23682,CORDOBA,SAN JOSE DE URE,CCF055,Cajacopi,812000344,E.S.E. HOSPITAL MONTELIBANO,Capitacion,8578746,
23682,CORDOBA,SAN JOSE DE URE,CCF055,Cajacopi,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,364925,
23682,CORDOBA,SAN JOSE DE URE,EPSS37,Nueva Eps,900202883,CLINICA BIJAO IPS LTDA,Capitacion,8275171,
23682,CORDOBA,SAN JOSE DE URE,EPSS41,Nueva Eps,900202883,CLINICA BIJAO IPS LTDA,Capitacion,24876281,
23682,CORDOBA,SAN JOSE DE URE,ESS207,Mutual Ser,812000344,E.S.E. HOSPITAL MONTELIBANO,Capitacion,81450641,
23686,CORDOBA,SAN PELAYO,CCF055,Cajacopi,812001550,ESE CAMU DE SAN PELAYO,Capitacion,117673663,
23686,CORDOBA,SAN PELAYO,CCF055,Cajacopi,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,6615729,
23686,CORDOBA,SAN PELAYO,CCF055,Cajacopi,900784418,FISIOMED INTEGRAL S.A.S,Capitacion,376320,
23686,CORDOBA,SAN PELAYO,EPSS37,Nueva Eps,812004251,E.A.T. VIVIR CON SALUD IPS,Capitacion,7923300,
23686,CORDOBA,SAN PELAYO,EPSS41,Nueva Eps,812001550,ESE CAMU DE SAN PELAYO,Capitacion,203869007,
23686,CORDOBA,SAN PELAYO,ESS207,Mutual Ser,812001550,ESE CAMU DE SAN PELAYO,Capitacion,427596854,
23807,CORDOBA,TIERRALTA,CCF055,Cajacopi,812000317,ESE HOSPITAL SAN JOSE DE TIERRALTA,Capitacion,311111400,
23807,CORDOBA,TIERRALTA,CCF055,Cajacopi,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,15139464,
23807,CORDOBA,TIERRALTA,EPSS37,Nueva Eps,812000317,ESE HOSPITAL SAN JOSE DE TIERRALTA,Capitacion,20800856,
23807,CORDOBA,TIERRALTA,EPSS37,Nueva Eps,812004371,FUNDACION SOLIDARIA FUNDASOLIDARIA I.P.S.,Capitacion,1047128,
23807,CORDOBA,TIERRALTA,EPSS37,Nueva Eps,812006934,SALUD TIERRALTA IPS SAS,Capitacion,40895292,
23807,CORDOBA,TIERRALTA,EPSS41,Nueva Eps,812000317,ESE HOSPITAL SAN JOSE DE TIERRALTA,Capitacion,710193416,
23807,CORDOBA,TIERRALTA,EPSS41,Nueva Eps,812004371,FUNDACION SOLIDARIA FUNDASOLIDARIA I.P.S.,Capitacion,35629908,
23807,CORDOBA,TIERRALTA,EPSS41,Nueva Eps,812006934,SALUD TIERRALTA IPS SAS,Capitacion,105244968,
23807,CORDOBA,TIERRALTA,ESS024,Coosalud,812000317,ESE HOSPITAL SAN JOSE DE TIERRALTA,Capitacion,131782848,
23807,CORDOBA,TIERRALTA,ESS207,Mutual Ser,812000317,ESE HOSPITAL SAN JOSE DE TIERRALTA,Capitacion,490345611,
23807,CORDOBA,TIERRALTA,ESS207,Mutual Ser,900632220,FUNDACION SALUD INTEGRAL DE COLOMBIA IPS,Capitacion,49879588,
23815,CORDOBA,TUCHIN,CCF055,Cajacopi,900205591,INSTITUCIÓN PRESTADORA DE SERVICIOS DE SALUD INDÍGENA MANEXKA IPSI,Capitacion,89754880,
23815,CORDOBA,TUCHIN,CCF055,Cajacopi,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,6190965,
23815,CORDOBA,TUCHIN,ESS207,Mutual Ser,900197010,INSTITUCION PRESTADORA DE SERVICIOS CLINIMAS LTDA,Capitacion,106043287,
23815,CORDOBA,TUCHIN,ESS207,Mutual Ser,900205591,INSTITUCIÓN PRESTADORA DE SERVICIOS DE SALUD INDÍGENA MANEXKA IPSI,Capitacion,285018944,
23855,CORDOBA,VALENCIA,CCF055,Cajacopi,812000300,ESE HOSPITAL SAGRADO CORAZON DE JESUS,Capitacion,144218506,
23855,CORDOBA,VALENCIA,CCF055,Cajacopi,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,6845278,
23855,CORDOBA,VALENCIA,EPSS37,Nueva Eps,900518561,SOLUCIONES EN SALUD IPS,Capitacion,12877592,
23855,CORDOBA,VALENCIA,EPSS41,Nueva Eps,812000300,ESE HOSPITAL SAGRADO CORAZON DE JESUS,Capitacion,451031181,
23855,CORDOBA,VALENCIA,ESS024,Coosalud,812000300,ESE HOSPITAL SAGRADO CORAZON DE JESUS,Capitacion,37920480,
23855,CORDOBA,VALENCIA,ESS207,Mutual Ser,812000300,ESE HOSPITAL SAGRADO CORAZON DE JESUS,Capitacion,57229930,
25019,CUNDINAMARCA,ALBAN,EPSS37,Nueva Eps,899999151,E.S.E HOSPITAL SAN RAFAEL DE FACATATIVÁ,Capitacion,3162523,
25019,CUNDINAMARCA,ALBAN,EPSS41,Nueva Eps,899999151,E.S.E HOSPITAL SAN RAFAEL DE FACATATIVÁ,Capitacion,17030481,
25035,CUNDINAMARCA,ANAPOIMA,EPSS37,Nueva Eps,890680027,E.S.E. HOSPITAL PEDRO LEON ALVAREZ DIAZ,Capitacion,5729124,
25035,CUNDINAMARCA,ANAPOIMA,EPSS41,Nueva Eps,890680027,E.S.E. HOSPITAL PEDRO LEON ALVAREZ DIAZ,Capitacion,33005312,
25040,CUNDINAMARCA,ANOLAIMA,EPSS37,Nueva Eps,832001465,E.S.E. HOSPITAL SAN ANTONIO DE ANOLAIMA,Capitacion,985140,
25040,CUNDINAMARCA,ANOLAIMA,EPSS41,Nueva Eps,832001465,E.S.E. HOSPITAL SAN ANTONIO DE ANOLAIMA,Capitacion,37871055,
25053,CUNDINAMARCA,ARBELAEZ,EPSS37,Nueva Eps,890680031,E.S.E. HOSPITAL SAN ANTONIO DE ARBELAEZ,Capitacion,2725360,
25053,CUNDINAMARCA,ARBELAEZ,EPSS41,Nueva Eps,890680031,E.S.E. HOSPITAL SAN ANTONIO DE ARBELAEZ,Capitacion,40143704,
25120,CUNDINAMARCA,CABRERA,EPSS37,Nueva Eps,890680031,E.S.E. HOSPITAL SAN ANTONIO DE ARBELAEZ,Capitacion,539348,
25120,CUNDINAMARCA,CABRERA,EPSS41,Nueva Eps,890680031,E.S.E. HOSPITAL SAN ANTONIO DE ARBELAEZ,Capitacion,1891492,
25123,CUNDINAMARCA,CACHIPAY,EPSS37,Nueva Eps,890680027,E.S.E. HOSPITAL PEDRO LEON ALVAREZ DIAZ,Capitacion,7884396,
25123,CUNDINAMARCA,CACHIPAY,EPSS41,Nueva Eps,890680027,E.S.E. HOSPITAL PEDRO LEON ALVAREZ DIAZ,Capitacion,39437024,
25126,CUNDINAMARCA,CAJICA,EPSS37,Nueva Eps,832002436,ESE HOSPITAL PROFESOR JORGE CAVELIER -I- NIVEL DE ATENCION CAJICA,Capitacion,6801696,
25126,CUNDINAMARCA,CAJICA,EPSS41,Nueva Eps,832002436,ESE HOSPITAL PROFESOR JORGE CAVELIER -I- NIVEL DE ATENCION CAJICA,Capitacion,35326512,
25148,CUNDINAMARCA,CAPARRAPI,EPSS37,Nueva Eps,860020283,E.S.E. HOSPITAL SAN JOSE DE GUADUAS,Capitacion,2342567,
25148,CUNDINAMARCA,CAPARRAPI,EPSS41,Nueva Eps,860020283,E.S.E. HOSPITAL SAN JOSE DE GUADUAS,Capitacion,33975648,
25154,CUNDINAMARCA,CARMEN DE CARUPA,EPSS41,Nueva Eps,899999161,ESE HOSPITAL HABACUC CALDERON DE CARMEN DE CARUPA,Capitacion,31568000,
25168,CUNDINAMARCA,CHAGUANI,EPSS37,Nueva Eps,860020283,E.S.E. HOSPITAL SAN JOSE DE GUADUAS,Capitacion,556149,
25168,CUNDINAMARCA,CHAGUANI,EPSS41,Nueva Eps,860020283,E.S.E. HOSPITAL SAN JOSE DE GUADUAS,Capitacion,1331387,
25175,CUNDINAMARCA,CHIA,EPSS10,Suramericana,800200789,CLINICA CHIA S.A.S.,Capitacion,62806938,
25181,CUNDINAMARCA,CHOACHI,EPSS37,Nueva Eps,800174375,E.S.E. HOSPITAL SAN VICENTE DE PAUL DE FOMEQUE,Capitacion,1303500,
25181,CUNDINAMARCA,CHOACHI,EPSS41,Nueva Eps,800174375,E.S.E. HOSPITAL SAN VICENTE DE PAUL DE FOMEQUE,Capitacion,28776000,
25183,CUNDINAMARCA,CHOCONTA,EPSS37,Nueva Eps,860024766,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,Capitacion,1534500,
25183,CUNDINAMARCA,CHOCONTA,EPSS41,Nueva Eps,860024766,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,Capitacion,63475500,
25200,CUNDINAMARCA,COGUA,EPSS37,Nueva Eps,899999032,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DE LA SAMARITANA,Capitacion,836865,
25200,CUNDINAMARCA,COGUA,EPSS41,Nueva Eps,899999032,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DE LA SAMARITANA,Capitacion,21423744,
25224,CUNDINAMARCA,CUCUNUBA,EPSS37,Nueva Eps,832010240,E.S.E. CENTRO DE SALUD CUCUNUBA,Capitacion,1956084,
25224,CUNDINAMARCA,CUCUNUBA,EPSS41,Nueva Eps,832010240,E.S.E. CENTRO DE SALUD CUCUNUBA,Capitacion,16993353,
25245,CUNDINAMARCA,EL COLEGIO,EPSS37,Nueva Eps,860020094,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE EL COLEGIO,Capitacion,10413210,
25245,CUNDINAMARCA,EL COLEGIO,EPSS41,Nueva Eps,860020094,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE EL COLEGIO,Capitacion,75401100,
25269,CUNDINAMARCA,FACATATIVA,EPSS37,Nueva Eps,899999151,E.S.E HOSPITAL SAN RAFAEL DE FACATATIVÁ,Capitacion,11019723,
25269,CUNDINAMARCA,FACATATIVA,EPSS41,Nueva Eps,899999151,E.S.E HOSPITAL SAN RAFAEL DE FACATATIVÁ,Capitacion,100434659,
25279,CUNDINAMARCA,FOMEQUE,EPSS37,Nueva Eps,800174375,E.S.E. HOSPITAL SAN VICENTE DE PAUL DE FOMEQUE,Capitacion,4999500,
25279,CUNDINAMARCA,FOMEQUE,EPSS41,Nueva Eps,800174375,E.S.E. HOSPITAL SAN VICENTE DE PAUL DE FOMEQUE,Capitacion,39682500,
25288,CUNDINAMARCA,FUQUENE,EPSS37,Nueva Eps,899999147,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,Capitacion,353913,
25288,CUNDINAMARCA,FUQUENE,EPSS41,Nueva Eps,899999147,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,Capitacion,25178382,
25293,CUNDINAMARCA,GACHALA,EPSS37,Nueva Eps,899999163,E.S.E. HOSPITAL SAN FRANCISCO DE GACHETA,Capitacion,166500,
25293,CUNDINAMARCA,GACHALA,EPSS41,Nueva Eps,899999163,E.S.E. HOSPITAL SAN FRANCISCO DE GACHETA,Capitacion,19721000,
25295,CUNDINAMARCA,GACHANCIPA,EPSS37,Nueva Eps,899999158,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO,Capitacion,4605492,
25295,CUNDINAMARCA,GACHANCIPA,EPSS41,Nueva Eps,899999158,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO,Capitacion,12069453,
25297,CUNDINAMARCA,GACHETA,EPSS37,Nueva Eps,899999163,E.S.E. HOSPITAL SAN FRANCISCO DE GACHETA,Capitacion,592000,
25297,CUNDINAMARCA,GACHETA,EPSS41,Nueva Eps,899999163,E.S.E. HOSPITAL SAN FRANCISCO DE GACHETA,Capitacion,35390500,
25299,CUNDINAMARCA,GAMA,EPSS37,Nueva Eps,899999163,E.S.E. HOSPITAL SAN FRANCISCO DE GACHETA,Capitacion,129500,
25299,CUNDINAMARCA,GAMA,EPSS41,Nueva Eps,899999163,E.S.E. HOSPITAL SAN FRANCISCO DE GACHETA,Capitacion,7751500,
25307,CUNDINAMARCA,GIRARDOT,EPSS02,Salud Total,800003765,VIRREY SOLIS IPS SA,Capitacion,448906265,
25307,CUNDINAMARCA,GIRARDOT,EPSS02,Salud Total,830027578,TORRES Y JARAMILLO S.A.S,Capitacion,52341800,
25317,CUNDINAMARCA,GUACHETA,EPSS37,Nueva Eps,800204497,ESE HOSPITAL SAN JOSE DE GUACHETA,Capitacion,12863004,
25317,CUNDINAMARCA,GUACHETA,EPSS41,Nueva Eps,800204497,ESE HOSPITAL SAN JOSE DE GUACHETA,Capitacion,29370000,
25320,CUNDINAMARCA,GUADUAS,EPSS37,Nueva Eps,860020283,E.S.E. HOSPITAL SAN JOSE DE GUADUAS,Capitacion,21521281,
25320,CUNDINAMARCA,GUADUAS,EPSS41,Nueva Eps,860020283,E.S.E. HOSPITAL SAN JOSE DE GUADUAS,Capitacion,95859864,
25328,CUNDINAMARCA,GUAYABAL DE SIQUIMA,EPSS37,Nueva Eps,899999151,E.S.E HOSPITAL SAN RAFAEL DE FACATATIVÁ,Capitacion,255359,
25328,CUNDINAMARCA,GUAYABAL DE SIQUIMA,EPSS41,Nueva Eps,899999151,E.S.E HOSPITAL SAN RAFAEL DE FACATATIVÁ,Capitacion,2789306,
25386,CUNDINAMARCA,LA MESA,EPSS37,Nueva Eps,890680027,E.S.E. HOSPITAL PEDRO LEON ALVAREZ DIAZ,Capitacion,9656576,
25386,CUNDINAMARCA,LA MESA,EPSS41,Nueva Eps,890680027,E.S.E. HOSPITAL PEDRO LEON ALVAREZ DIAZ,Capitacion,65560224,
25394,CUNDINAMARCA,LA PALMA,EPSS41,Nueva Eps,899999165,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JOSE,Capitacion,33147020,
25398,CUNDINAMARCA,LA PEÑA,EPSS37,Nueva Eps,860015929,E.S.E. HOSPITAL SALAZAR VILLETA,Capitacion,95890,
25398,CUNDINAMARCA,LA PEÑA,EPSS41,Nueva Eps,860015929,E.S.E. HOSPITAL SALAZAR VILLETA,Capitacion,1745198,
25402,CUNDINAMARCA,LA VEGA,EPSS37,Nueva Eps,900807482,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE LA VEGA,Capitacion,8246506,
25402,CUNDINAMARCA,LA VEGA,EPSS41,Nueva Eps,900807482,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE LA VEGA,Capitacion,38880050,
25407,CUNDINAMARCA,LENGUAZAQUE,EPSS37,Nueva Eps,899999147,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,Capitacion,404472,
25407,CUNDINAMARCA,LENGUAZAQUE,EPSS41,Nueva Eps,899999147,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,Capitacion,38745047,
25426,CUNDINAMARCA,MACHETA,EPSS37,Nueva Eps,860024766,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,Capitacion,82500,
25426,CUNDINAMARCA,MACHETA,EPSS41,Nueva Eps,860024766,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,Capitacion,6072000,
25426,CUNDINAMARCA,MACHETA,ESS024,Coosalud,860024766,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,Capitacion,72825534,
25436,CUNDINAMARCA,MANTA,EPSS37,Nueva Eps,860024766,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,Capitacion,132000,
25436,CUNDINAMARCA,MANTA,EPSS41,Nueva Eps,860024766,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,Capitacion,726000,
25436,CUNDINAMARCA,MANTA,ESS024,Coosalud,860024766,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,Capitacion,48294696,
25473,CUNDINAMARCA,MOSQUERA,EPSS37,Nueva Eps,800200789,CLINICA CHIA S.A.S.,Capitacion,5823356,
25473,CUNDINAMARCA,MOSQUERA,EPSS37,Nueva Eps,832010436,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,Capitacion,7096045,
25473,CUNDINAMARCA,MOSQUERA,EPSS41,Nueva Eps,832010436,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,Capitacion,48678520,
25486,CUNDINAMARCA,NEMOCON,EPSS37,Nueva Eps,860024026,ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON,Capitacion,6120000,
25486,CUNDINAMARCA,NEMOCON,EPSS41,Nueva Eps,860024026,ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON,Capitacion,20723000,
25491,CUNDINAMARCA,NOCAIMA,EPSS37,Nueva Eps,900807482,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE LA VEGA,Capitacion,958908,
25491,CUNDINAMARCA,NOCAIMA,EPSS41,Nueva Eps,900807482,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE LA VEGA,Capitacion,20259470,
25506,CUNDINAMARCA,VENECIA,EPSS37,Nueva Eps,890680031,E.S.E. HOSPITAL SAN ANTONIO DE ARBELAEZ,Capitacion,602132,
25506,CUNDINAMARCA,VENECIA,EPSS41,Nueva Eps,890680031,E.S.E. HOSPITAL SAN ANTONIO DE ARBELAEZ,Capitacion,5894844,
25513,CUNDINAMARCA,PACHO,ESS024,Coosalud,800099860,E.S.E. HOSPITAL SAN RAFAEL DE PACHO,Capitacion,135755,
25518,CUNDINAMARCA,PAIME,ESS024,Coosalud,800099860,E.S.E. HOSPITAL SAN RAFAEL DE PACHO,Capitacion,49397807,
25524,CUNDINAMARCA,PANDI,EPSS37,Nueva Eps,890680031,E.S.E. HOSPITAL SAN ANTONIO DE ARBELAEZ,Capitacion,684112,
25524,CUNDINAMARCA,PANDI,EPSS41,Nueva Eps,890680031,E.S.E. HOSPITAL SAN ANTONIO DE ARBELAEZ,Capitacion,2570960,
25592,CUNDINAMARCA,QUEBRADANEGRA,EPSS37,Nueva Eps,860015929,E.S.E. HOSPITAL SALAZAR VILLETA,Capitacion,364382,
25592,CUNDINAMARCA,QUEBRADANEGRA,EPSS41,Nueva Eps,860015929,E.S.E. HOSPITAL SALAZAR VILLETA,Capitacion,1898622,
25596,CUNDINAMARCA,QUIPILE,EPSS37,Nueva Eps,832001465,E.S.E. HOSPITAL SAN ANTONIO DE ANOLAIMA,Capitacion,322065,
25596,CUNDINAMARCA,QUIPILE,EPSS41,Nueva Eps,832001465,E.S.E. HOSPITAL SAN ANTONIO DE ANOLAIMA,Capitacion,2235510,
25612,CUNDINAMARCA,RICAURTE,ESS024,Coosalud,900058218,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE RICAURTE,Capitacion,15786642,
25649,CUNDINAMARCA,SAN BERNARDO,EPSS37,Nueva Eps,890680031,E.S.E. HOSPITAL SAN ANTONIO DE ARBELAEZ,Capitacion,1422484,
25649,CUNDINAMARCA,SAN BERNARDO,EPSS41,Nueva Eps,890680031,E.S.E. HOSPITAL SAN ANTONIO DE ARBELAEZ,Capitacion,56561120,
25653,CUNDINAMARCA,SAN CAYETANO,EPSS37,Nueva Eps,899999032,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DE LA SAMARITANA,Capitacion,241761,
25653,CUNDINAMARCA,SAN CAYETANO,EPSS41,Nueva Eps,899999032,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DE LA SAMARITANA,Capitacion,911253,
25658,CUNDINAMARCA,SAN FRANCISCO,EPSS37,Nueva Eps,900283194,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN FRANCISCO DE SALES,Capitacion,2194810,
25658,CUNDINAMARCA,SAN FRANCISCO,EPSS41,Nueva Eps,900283194,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN FRANCISCO DE SALES,Capitacion,23384990,
25718,CUNDINAMARCA,SASAIMA,EPSS41,Nueva Eps,832000029,E.S.E. HOSPITAL HILARIO LUGO DE SASAIMA,Capitacion,33040100,
25736,CUNDINAMARCA,SESQUILE,EPSS37,Nueva Eps,899999158,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO,Capitacion,5623462,
25736,CUNDINAMARCA,SESQUILE,EPSS41,Nueva Eps,899999158,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO,Capitacion,20214939,
25740,CUNDINAMARCA,SIBATE,EPSS37,Nueva Eps,800006850,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD SOACHA,Capitacion,1338984,
25740,CUNDINAMARCA,SIBATE,EPSS41,Nueva Eps,800006850,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD SOACHA,Capitacion,65424246,
25745,CUNDINAMARCA,SIMIJACA,EPSS37,Nueva Eps,899999147,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,Capitacion,1584182,
25745,CUNDINAMARCA,SIMIJACA,EPSS41,Nueva Eps,899999147,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,Capitacion,48401816,
25754,CUNDINAMARCA,SOACHA,CCF033,Familiar de Colombia,830066112,GRUPO EMPRESARIAL FARMACEUTICO LTDA,Capitacion,4498200,
25754,CUNDINAMARCA,SOACHA,CCF033,Familiar de Colombia,832001794,EMPRESA SOCIAL DEL ESTADO E.S.E MUNICIPAL DE SOACHA JULIO CESAR PEÑALOZA,Capitacion,23286600,
25754,CUNDINAMARCA,SOACHA,CCF033,Familiar de Colombia,900966539,FUNDACION TRAZANDO CAMINOS,Capitacion,1927800,
25754,CUNDINAMARCA,SOACHA,EPSS37,Nueva Eps,800006850,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD SOACHA,Capitacion,27523560,
25754,CUNDINAMARCA,SOACHA,EPSS41,Nueva Eps,800006850,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD SOACHA,Capitacion,342556740,
25754,CUNDINAMARCA,SOACHA,ESS024,Coosalud,832001794,EMPRESA SOCIAL DEL ESTADO E.S.E MUNICIPAL DE SOACHA JULIO CESAR PEÑALOZA,Capitacion,541539761,
25769,CUNDINAMARCA,SUBACHOQUE,EPSS37,Nueva Eps,899999151,E.S.E HOSPITAL SAN RAFAEL DE FACATATIVÁ,Capitacion,1296438,
25769,CUNDINAMARCA,SUBACHOQUE,EPSS41,Nueva Eps,899999151,E.S.E HOSPITAL SAN RAFAEL DE FACATATIVÁ,Capitacion,18405491,
25772,CUNDINAMARCA,SUESCA,EPSS37,Nueva Eps,800200789,CLINICA CHIA S.A.S.,Capitacion,2966068,
25772,CUNDINAMARCA,SUESCA,EPSS37,Nueva Eps,832011441,E.S.E. HOSPITAL NUESTRA SEÑORA DEL ROSARIO SUESCA,Capitacion,1088000,
25772,CUNDINAMARCA,SUESCA,EPSS41,Nueva Eps,832011441,E.S.E. HOSPITAL NUESTRA SEÑORA DEL ROSARIO SUESCA,Capitacion,23616000,
25779,CUNDINAMARCA,SUSA,EPSS37,Nueva Eps,899999147,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,Capitacion,1550476,
25779,CUNDINAMARCA,SUSA,EPSS41,Nueva Eps,899999147,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,Capitacion,30436518,
25781,CUNDINAMARCA,SUTATAUSA,EPSS37,Nueva Eps,899999147,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,Capitacion,522443,
25781,CUNDINAMARCA,SUTATAUSA,EPSS41,Nueva Eps,899999147,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,Capitacion,12993663,
25793,CUNDINAMARCA,TAUSA,EPSS37,Nueva Eps,832008321,EMPRESA SOCIAL DEL ESTADO E.S.E. CENTRO DE SALUD DE TAUSA,Capitacion,4091500,
25793,CUNDINAMARCA,TAUSA,EPSS41,Nueva Eps,832008321,EMPRESA SOCIAL DEL ESTADO E.S.E. CENTRO DE SALUD DE TAUSA,Capitacion,25100100,
25797,CUNDINAMARCA,TENA,EPSS37,Nueva Eps,890680027,E.S.E. HOSPITAL PEDRO LEON ALVAREZ DIAZ,Capitacion,1109352,
25797,CUNDINAMARCA,TENA,EPSS41,Nueva Eps,890680027,E.S.E. HOSPITAL PEDRO LEON ALVAREZ DIAZ,Capitacion,32122528,
25799,CUNDINAMARCA,TENJO,EPSS37,Nueva Eps,800200789,CLINICA CHIA S.A.S.,Capitacion,1878268,
25807,CUNDINAMARCA,TIBIRITA,EPSS37,Nueva Eps,860024766,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,Capitacion,115500,
25807,CUNDINAMARCA,TIBIRITA,EPSS41,Nueva Eps,860024766,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,Capitacion,1023000,
25817,CUNDINAMARCA,TOCANCIPA,EPSS37,Nueva Eps,901339938,CARE & HEALTH SAS,Capitacion,3217473,
25817,CUNDINAMARCA,TOCANCIPA,EPSS41,Nueva Eps,901339938,CARE & HEALTH SAS,Capitacion,20478080,
25823,CUNDINAMARCA,TOPAIPI,ESS024,Coosalud,800099860,E.S.E. HOSPITAL SAN RAFAEL DE PACHO,Capitacion,16969,
25839,CUNDINAMARCA,UBALA,EPSS37,Nueva Eps,899999163,E.S.E. HOSPITAL SAN FRANCISCO DE GACHETA,Capitacion,222000,
25839,CUNDINAMARCA,UBALA,EPSS41,Nueva Eps,899999163,E.S.E. HOSPITAL SAN FRANCISCO DE GACHETA,Capitacion,40071000,
25841,CUNDINAMARCA,UBAQUE,EPSS37,Nueva Eps,800174375,E.S.E. HOSPITAL SAN VICENTE DE PAUL DE FOMEQUE,Capitacion,1336500,
25841,CUNDINAMARCA,UBAQUE,EPSS41,Nueva Eps,800174375,E.S.E. HOSPITAL SAN VICENTE DE PAUL DE FOMEQUE,Capitacion,30459000,
25843,CUNDINAMARCA,UBATE,EPSS37,Nueva Eps,899999147,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,Capitacion,7179378,
25843,CUNDINAMARCA,UBATE,EPSS41,Nueva Eps,899999147,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,Capitacion,92169057,
25851,CUNDINAMARCA,UTICA,EPSS37,Nueva Eps,860015929,E.S.E. HOSPITAL SALAZAR VILLETA,Capitacion,805476,
25851,CUNDINAMARCA,UTICA,EPSS41,Nueva Eps,860015929,E.S.E. HOSPITAL SALAZAR VILLETA,Capitacion,27347828,
25871,CUNDINAMARCA,VILLAGOMEZ,ESS024,Coosalud,800099860,E.S.E. HOSPITAL SAN RAFAEL DE PACHO,Capitacion,67877,
25873,CUNDINAMARCA,VILLAPINZON,EPSS37,Nueva Eps,860024766,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,Capitacion,577500,
