DANE,DEPARTAMENTO,MUNICIPIO,COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,FORMA DE CONTRATACIÓN,TOTAL GIRO OCTUBRE 2023,OBSERVACIÓN
25183,CUNDINAMARCA,CHOCONTA,EPSS37,NUEVA EPS,860024766,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,Capitacion,1468500,
25183,CUNDINAMARCA,CHOCONTA,EPSS41,NUEVA EPS,860024766,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,Capitacion,63343500,
25200,CUNDINAMARCA,COGUA,EPSS37,NUEVA EPS,899999032,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DE LA SAMARITANA,Capitacion,1041432,
25200,CUNDINAMARCA,COGUA,EPSS41,NUEVA EPS,899999032,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DE LA SAMARITANA,Capitacion,21777087,
25214,CUNDINAMARCA,COTA,EPSS37,NUEVA EPS,899999156,E.S.E. HOSPITAL SAN ANTONIO CHIA,Capitacion,781074,
25214,CUNDINAMARCA,COTA,EPSS41,NUEVA EPS,899999156,E.S.E. HOSPITAL SAN ANTONIO CHIA,Capitacion,18875955,
25224,CUNDINAMARCA,CUCUNUBA,EPSS37,NUEVA EPS,832010240,E.S.E. CENTRO DE SALUD CUCUNUBA,Capitacion,2554466,
25224,CUNDINAMARCA,CUCUNUBA,EPSS41,NUEVA EPS,832010240,E.S.E. CENTRO DE SALUD CUCUNUBA,Capitacion,16789370,
25245,CUNDINAMARCA,EL COLEGIO,EPSS37,NUEVA EPS,860020094,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE EL COLEGIO,Capitacion,9835205,
25245,CUNDINAMARCA,EL COLEGIO,EPSS41,NUEVA EPS,860020094,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE EL COLEGIO,Capitacion,74245455,
25258,CUNDINAMARCA,EL PEÑOL,EPSS41,NUEVA EPS,900129296,EMPRESA SOCIAL DEL ESTADO CAYETANO MARIA DE ROJAS,Capitacion,10554802,
25260,CUNDINAMARCA,EL ROSAL,EPSS41,NUEVA EPS,860009555,E.S.E. HOSPITAL SANTA MATILDE DE MADRID,Capitacion,28280560,
25269,CUNDINAMARCA,FACATATIVA,EPSS37,NUEVA EPS,899999151,E.S.E HOSPITAL SAN RAFAEL DE FACATATIVÁ,Capitacion,10842936,
25269,CUNDINAMARCA,FACATATIVA,EPSS41,NUEVA EPS,899999151,E.S.E HOSPITAL SAN RAFAEL DE FACATATIVÁ,Capitacion,97252493,
25279,CUNDINAMARCA,FOMEQUE,EPSS37,NUEVA EPS,800174375,E.S.E. HOSPITAL SAN VICENTE DE PAUL DE FOMEQUE,Capitacion,4488000,
25279,CUNDINAMARCA,FOMEQUE,EPSS41,NUEVA EPS,800174375,E.S.E. HOSPITAL SAN VICENTE DE PAUL DE FOMEQUE,Capitacion,39831000,
25281,CUNDINAMARCA,FOSCA,EPSS41,NUEVA EPS,832007272,CENTRO DE SALUD DE FOSCA E.S.E.,Capitacion,23343000,
25286,CUNDINAMARCA,FUNZA,EPSS37,NUEVA EPS,900750333,EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA,Capitacion,6365520,
25286,CUNDINAMARCA,FUNZA,EPSS41,NUEVA EPS,900750333,EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA,Capitacion,45695340,
25288,CUNDINAMARCA,FUQUENE,EPSS37,NUEVA EPS,899999147,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,Capitacion,252795,
25288,CUNDINAMARCA,FUQUENE,EPSS41,NUEVA EPS,899999147,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,Capitacion,25414324,
25290,CUNDINAMARCA,FUSAGASUGA,EPSS37,NUEVA EPS,890680025,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,Capitacion,16138831,
25290,CUNDINAMARCA,FUSAGASUGA,EPSS41,NUEVA EPS,890680025,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,Capitacion,173900962,
25295,CUNDINAMARCA,GACHANCIPA,EPSS37,NUEVA EPS,899999158,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO,Capitacion,4890477,
25295,CUNDINAMARCA,GACHANCIPA,EPSS41,NUEVA EPS,899999158,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO,Capitacion,12385602,
25307,CUNDINAMARCA,GIRARDOT,EPSS02,SALUD TOTAL,800003765,VIRREY SOLIS IPS SA,Capitacion,515445900,
25307,CUNDINAMARCA,GIRARDOT,EPSS02,SALUD TOTAL,809002913,PROMOVER SAS,Capitacion,13027258,
25307,CUNDINAMARCA,GIRARDOT,EPSS02,SALUD TOTAL,830027578,TORRES Y JARAMILLO S.A.S,Capitacion,51642080,
25317,CUNDINAMARCA,GUACHETA,EPSS37,NUEVA EPS,800204497,ESE HOSPITAL SAN JOSE DE GUACHETA,Capitacion,12334300,
25317,CUNDINAMARCA,GUACHETA,EPSS41,NUEVA EPS,800204497,ESE HOSPITAL SAN JOSE DE GUACHETA,Capitacion,28611000,
25320,CUNDINAMARCA,GUADUAS,EPSS37,NUEVA EPS,860020283,E.S.E. HOSPITAL SAN JOSE DE GUADUAS,Capitacion,21588693,
25320,CUNDINAMARCA,GUADUAS,EPSS41,NUEVA EPS,860020283,E.S.E. HOSPITAL SAN JOSE DE GUADUAS,Capitacion,95101479,
25322,CUNDINAMARCA,GUASCA,EPSS41,NUEVA EPS,860035447,E.S.E. HOSPITAL SAN ANTONIO DE GUATAVITA,Capitacion,10599500,
25326,CUNDINAMARCA,GUATAVITA,EPSS41,NUEVA EPS,860035447,E.S.E. HOSPITAL SAN ANTONIO DE GUATAVITA,Capitacion,12339500,
25328,CUNDINAMARCA,GUAYABAL DE SIQUIMA,EPSS37,NUEVA EPS,899999151,E.S.E HOSPITAL SAN RAFAEL DE FACATATIVÁ,Capitacion,255359,
25328,CUNDINAMARCA,GUAYABAL DE SIQUIMA,EPSS41,NUEVA EPS,899999151,E.S.E HOSPITAL SAN RAFAEL DE FACATATIVÁ,Capitacion,2475018,
25386,CUNDINAMARCA,LA MESA,EPSS37,NUEVA EPS,890680027,E.S.E. HOSPITAL PEDRO LEON ALVAREZ DIAZ,Capitacion,9926816,
25386,CUNDINAMARCA,LA MESA,EPSS41,NUEVA EPS,890680027,E.S.E. HOSPITAL PEDRO LEON ALVAREZ DIAZ,Capitacion,64317120,
25394,CUNDINAMARCA,LA PALMA,EPSS41,NUEVA EPS,899999165,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JOSE,Capitacion,32853196,
25398,CUNDINAMARCA,LA PEÑA,EPSS41,NUEVA EPS,860015929,E.S.E. HOSPITAL SALAZAR VILLETA,Capitacion,1495884,
25402,CUNDINAMARCA,LA VEGA,EPSS37,NUEVA EPS,900807482,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE LA VEGA,Capitacion,6716480,
25402,CUNDINAMARCA,LA VEGA,EPSS41,NUEVA EPS,900807482,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE LA VEGA,Capitacion,38513915,
25407,CUNDINAMARCA,LENGUAZAQUE,EPSS37,NUEVA EPS,899999147,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,Capitacion,421325,
25407,CUNDINAMARCA,LENGUAZAQUE,EPSS41,NUEVA EPS,899999147,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,Capitacion,39082107,
25426,CUNDINAMARCA,MACHETA,EPSS37,NUEVA EPS,860024766,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,Capitacion,99000,
25426,CUNDINAMARCA,MACHETA,EPSS41,NUEVA EPS,860024766,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,Capitacion,5940000,
25426,CUNDINAMARCA,MACHETA,ESS024,COOSALUD,860024766,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,Capitacion,72825534,
25430,CUNDINAMARCA,MADRID,EPSS41,NUEVA EPS,860009555,E.S.E. HOSPITAL SANTA MATILDE DE MADRID,Capitacion,12427513,
25436,CUNDINAMARCA,MANTA,ESS024,COOSALUD,860024766,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,Capitacion,48294696,
25473,CUNDINAMARCA,MOSQUERA,EPSS37,NUEVA EPS,800200789,CLINICA CHIA S.A.S.,Capitacion,5237012,
25473,CUNDINAMARCA,MOSQUERA,EPSS41,NUEVA EPS,832010436,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,Capitacion,29933562,
25491,CUNDINAMARCA,NOCAIMA,EPSS37,NUEVA EPS,900807482,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE LA VEGA,Capitacion,819445,
25491,CUNDINAMARCA,NOCAIMA,EPSS41,NUEVA EPS,900807482,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE LA VEGA,Capitacion,19980510,
25506,CUNDINAMARCA,VENECIA,EPSS37,NUEVA EPS,890680031,E.S.E. HOSPITAL SAN ANTONIO DE ARBELAEZ,Capitacion,238732,
25506,CUNDINAMARCA,VENECIA,EPSS41,NUEVA EPS,890680031,E.S.E. HOSPITAL SAN ANTONIO DE ARBELAEZ,Capitacion,6060120,
25513,CUNDINAMARCA,PACHO,EPSS37,NUEVA EPS,800099860,E.S.E. HOSPITAL SAN RAFAEL DE PACHO,Capitacion,17231727,
25513,CUNDINAMARCA,PACHO,EPSS41,NUEVA EPS,800099860,E.S.E. HOSPITAL SAN RAFAEL DE PACHO,Capitacion,41804154,
25513,CUNDINAMARCA,PACHO,ESS024,COOSALUD,800099860,E.S.E. HOSPITAL SAN RAFAEL DE PACHO,Capitacion,135755,
25518,CUNDINAMARCA,PAIME,ESS024,COOSALUD,800099860,E.S.E. HOSPITAL SAN RAFAEL DE PACHO,Capitacion,49397807,
25524,CUNDINAMARCA,PANDI,EPSS37,NUEVA EPS,890680031,E.S.E. HOSPITAL SAN ANTONIO DE ARBELAEZ,Capitacion,146912,
25524,CUNDINAMARCA,PANDI,EPSS41,NUEVA EPS,890680031,E.S.E. HOSPITAL SAN ANTONIO DE ARBELAEZ,Capitacion,2405684,
25535,CUNDINAMARCA,PASCA,EPSS37,NUEVA EPS,890680025,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,Capitacion,233445,
25535,CUNDINAMARCA,PASCA,EPSS41,NUEVA EPS,890680025,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,Capitacion,43109510,
25592,CUNDINAMARCA,QUEBRADANEGRA,EPSS41,NUEVA EPS,860015929,E.S.E. HOSPITAL SALAZAR VILLETA,Capitacion,1630130,
25612,CUNDINAMARCA,RICAURTE,ESS024,COOSALUD,900058218,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE RICAURTE,Capitacion,15786642,
25649,CUNDINAMARCA,SAN BERNARDO,EPSS37,NUEVA EPS,890680031,E.S.E. HOSPITAL SAN ANTONIO DE ARBELAEZ,Capitacion,495828,
25649,CUNDINAMARCA,SAN BERNARDO,EPSS41,NUEVA EPS,890680031,E.S.E. HOSPITAL SAN ANTONIO DE ARBELAEZ,Capitacion,56891672,
25658,CUNDINAMARCA,SAN FRANCISCO,EPSS41,NUEVA EPS,900283194,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN FRANCISCO DE SALES,Capitacion,14697118,
25718,CUNDINAMARCA,SASAIMA,EPSS41,NUEVA EPS,832000029,E.S.E. HOSPITAL HILARIO LUGO DE SASAIMA,Capitacion,31996900,
25736,CUNDINAMARCA,SESQUILE,EPSS37,NUEVA EPS,899999158,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO,Capitacion,5578477,
25736,CUNDINAMARCA,SESQUILE,EPSS41,NUEVA EPS,899999158,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO,Capitacion,20010372,
25740,CUNDINAMARCA,SIBATE,EPSS41,NUEVA EPS,800006850,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD SOACHA,Capitacion,63769113,
25743,CUNDINAMARCA,SILVANIA,EPSS41,NUEVA EPS,808003500,HOSPITAL ISMAEL SILVA E.S.E.,Capitacion,14766090,
25745,CUNDINAMARCA,SIMIJACA,EPSS37,NUEVA EPS,899999147,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,Capitacion,1516770,
25745,CUNDINAMARCA,SIMIJACA,EPSS41,NUEVA EPS,899999147,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,Capitacion,49042230,
25754,CUNDINAMARCA,SOACHA,CCF033,EPS FAMILIAR DE COLOMBIA,830066112,GRUPO EMPRESARIAL FARMACEUTICO LTDA,Capitacion,3749760,
25754,CUNDINAMARCA,SOACHA,CCF033,EPS FAMILIAR DE COLOMBIA,832001794,EMPRESA SOCIAL DEL ESTADO E.S.E MUNICIPAL DE SOACHA JULIO CESAR PEÑALOZA,Capitacion,17409600,
25754,CUNDINAMARCA,SOACHA,EPSS41,NUEVA EPS,800006850,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD SOACHA,Capitacion,49646855,
25754,CUNDINAMARCA,SOACHA,ESS024,COOSALUD,832001794,EMPRESA SOCIAL DEL ESTADO E.S.E MUNICIPAL DE SOACHA JULIO CESAR PEÑALOZA,Capitacion,541539761,
25769,CUNDINAMARCA,SUBACHOQUE,EPSS37,NUEVA EPS,899999151,E.S.E HOSPITAL SAN RAFAEL DE FACATATIVÁ,Capitacion,1257152,
25769,CUNDINAMARCA,SUBACHOQUE,EPSS41,NUEVA EPS,899999151,E.S.E HOSPITAL SAN RAFAEL DE FACATATIVÁ,Capitacion,18110846,
25772,CUNDINAMARCA,SUESCA,EPSS37,NUEVA EPS,800200789,CLINICA CHIA S.A.S.,Capitacion,3024084,
25772,CUNDINAMARCA,SUESCA,EPSS37,NUEVA EPS,832011441,E.S.E. HOSPITAL NUESTRA SEÑORA DEL ROSARIO SUESCA,Capitacion,1600000,
25772,CUNDINAMARCA,SUESCA,EPSS41,NUEVA EPS,832011441,E.S.E. HOSPITAL NUESTRA SEÑORA DEL ROSARIO SUESCA,Capitacion,22432000,
25777,CUNDINAMARCA,SUPATA,EPSS37,NUEVA EPS,800099860,E.S.E. HOSPITAL SAN RAFAEL DE PACHO,Capitacion,177830,
25777,CUNDINAMARCA,SUPATA,EPSS41,NUEVA EPS,800099860,E.S.E. HOSPITAL SAN RAFAEL DE PACHO,Capitacion,19845828,
25779,CUNDINAMARCA,SUSA,EPSS37,NUEVA EPS,899999147,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,Capitacion,1365093,
25779,CUNDINAMARCA,SUSA,EPSS41,NUEVA EPS,899999147,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,Capitacion,30301694,
25781,CUNDINAMARCA,SUTATAUSA,EPSS37,NUEVA EPS,899999147,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,Capitacion,556149,
25781,CUNDINAMARCA,SUTATAUSA,EPSS41,NUEVA EPS,899999147,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,Capitacion,13195899,
25785,CUNDINAMARCA,TABIO,EPSS37,NUEVA EPS,899999164,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE TABIO,Capitacion,5659300,
25785,CUNDINAMARCA,TABIO,EPSS41,NUEVA EPS,899999164,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE TABIO,Capitacion,16052256,
25793,CUNDINAMARCA,TAUSA,EPSS37,NUEVA EPS,832008321,EMPRESA SOCIAL DEL ESTADO E.S.E. CENTRO DE SALUD DE TAUSA,Capitacion,3573800,
25793,CUNDINAMARCA,TAUSA,EPSS41,NUEVA EPS,832008321,EMPRESA SOCIAL DEL ESTADO E.S.E. CENTRO DE SALUD DE TAUSA,Capitacion,24949800,
25797,CUNDINAMARCA,TENA,EPSS37,NUEVA EPS,890680027,E.S.E. HOSPITAL PEDRO LEON ALVAREZ DIAZ,Capitacion,396352,
25797,CUNDINAMARCA,TENA,EPSS41,NUEVA EPS,890680027,E.S.E. HOSPITAL PEDRO LEON ALVAREZ DIAZ,Capitacion,31365856,
25799,CUNDINAMARCA,TENJO,EPSS37,NUEVA EPS,800200789,CLINICA CHIA S.A.S.,Capitacion,2088576,
25799,CUNDINAMARCA,TENJO,EPSS37,NUEVA EPS,860037592,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ROSA DE TENJO,Capitacion,2228122,
25799,CUNDINAMARCA,TENJO,EPSS41,NUEVA EPS,860037592,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ROSA DE TENJO,Capitacion,1443534,
25805,CUNDINAMARCA,TIBACUY,EPSS37,NUEVA EPS,890680025,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,Capitacion,93378,
25805,CUNDINAMARCA,TIBACUY,EPSS41,NUEVA EPS,890680025,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,Capitacion,1836434,
25807,CUNDINAMARCA,TIBIRITA,EPSS37,NUEVA EPS,860024766,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,Capitacion,198000,
25807,CUNDINAMARCA,TIBIRITA,EPSS41,NUEVA EPS,860024766,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,Capitacion,891000,
25817,CUNDINAMARCA,TOCANCIPA,EPSS37,NUEVA EPS,901339938,CARE & HEALTH SAS,Capitacion,4531520,
25817,CUNDINAMARCA,TOCANCIPA,EPSS41,NUEVA EPS,901339938,CARE & HEALTH SAS,Capitacion,19882240,
25823,CUNDINAMARCA,TOPAIPI,EPSS37,NUEVA EPS,800099860,E.S.E. HOSPITAL SAN RAFAEL DE PACHO,Capitacion,177830,
25823,CUNDINAMARCA,TOPAIPI,EPSS41,NUEVA EPS,800099860,E.S.E. HOSPITAL SAN RAFAEL DE PACHO,Capitacion,1475989,
25823,CUNDINAMARCA,TOPAIPI,ESS024,COOSALUD,800099860,E.S.E. HOSPITAL SAN RAFAEL DE PACHO,Capitacion,16969,
25841,CUNDINAMARCA,UBAQUE,EPSS37,NUEVA EPS,800174375,E.S.E. HOSPITAL SAN VICENTE DE PAUL DE FOMEQUE,Capitacion,1155000,
25841,CUNDINAMARCA,UBAQUE,EPSS41,NUEVA EPS,800174375,E.S.E. HOSPITAL SAN VICENTE DE PAUL DE FOMEQUE,Capitacion,31003500,
25843,CUNDINAMARCA,UBATE,EPSS37,NUEVA EPS,899999147,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,Capitacion,7263643,
25843,CUNDINAMARCA,UBATE,EPSS41,NUEVA EPS,899999147,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,Capitacion,91157877,
25851,CUNDINAMARCA,UTICA,EPSS41,NUEVA EPS,860015929,E.S.E. HOSPITAL SALAZAR VILLETA,Capitacion,27328650,
25871,CUNDINAMARCA,VILLAGOMEZ,EPSS37,NUEVA EPS,800099860,E.S.E. HOSPITAL SAN RAFAEL DE PACHO,Capitacion,88915,
25871,CUNDINAMARCA,VILLAGOMEZ,EPSS41,NUEVA EPS,800099860,E.S.E. HOSPITAL SAN RAFAEL DE PACHO,Capitacion,960282,
25871,CUNDINAMARCA,VILLAGOMEZ,ESS024,COOSALUD,800099860,E.S.E. HOSPITAL SAN RAFAEL DE PACHO,Capitacion,67877,
25873,CUNDINAMARCA,VILLAPINZON,EPSS37,NUEVA EPS,860024766,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,Capitacion,594000,
25873,CUNDINAMARCA,VILLAPINZON,EPSS41,NUEVA EPS,860024766,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,Capitacion,59614500,
25873,CUNDINAMARCA,VILLAPINZON,ESS024,COOSALUD,860024766,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,Capitacion,44112,
25875,CUNDINAMARCA,VILLETA,EPSS41,NUEVA EPS,860015929,E.S.E. HOSPITAL SALAZAR VILLETA,Capitacion,52260050,
25878,CUNDINAMARCA,VIOTA,EPSS41,NUEVA EPS,890680032,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN FRANCISCO DE VIOTA,Capitacion,18265910,
25885,CUNDINAMARCA,YACOPI,EPSS41,NUEVA EPS,899999165,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JOSE,Capitacion,53420876,
25898,CUNDINAMARCA,ZIPACON,EPSS41,NUEVA EPS,860009555,E.S.E. HOSPITAL SANTA MATILDE DE MADRID,Capitacion,13938276,
25899,CUNDINAMARCA,ZIPAQUIRA,EPSS37,NUEVA EPS,899999032,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DE LA SAMARITANA,Capitacion,5504712,
25899,CUNDINAMARCA,ZIPAQUIRA,EPSS41,NUEVA EPS,899999032,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DE LA SAMARITANA,Capitacion,67711677,
27001,CHOCO,QUIBDO,CCF102,COMFACHOCO,818000373,UNIDAD DE SALUD SANTA MARIA S.A.S,Capitacion,82201950,
27001,CHOCO,QUIBDO,CCF102,COMFACHOCO,818001019,ESE HOSPITAL LOCAL ISMAEL ROLDAN VALENCIA,Capitacion,206658273,
27001,CHOCO,QUIBDO,CCF102,COMFACHOCO,891600091,CAJA DE COMPENSACION FAMILIAR DEL CHOCO,Capitacion,501619978,
27001,CHOCO,QUIBDO,CCF102,COMFACHOCO,900520293,"FUNDACIÓN UNIONVIDA ""FUNVIDA""",Capitacion,113955513,
27001,CHOCO,QUIBDO,EPSS37,NUEVA EPS,818001019,ESE HOSPITAL LOCAL ISMAEL ROLDAN VALENCIA,Capitacion,8384360,
27001,CHOCO,QUIBDO,EPSS41,NUEVA EPS,818001019,ESE HOSPITAL LOCAL ISMAEL ROLDAN VALENCIA,Capitacion,434484711,
27001,CHOCO,QUIBDO,ESS024,COOSALUD,818001019,ESE HOSPITAL LOCAL ISMAEL ROLDAN VALENCIA,Capitacion,135037982,
27006,CHOCO,ACANDI,CCF102,COMFACHOCO,900436203,SOLUCIONES INTEGRALES DE SALUD POLOSALUD S.A.S,Capitacion,13612473,
27006,CHOCO,ACANDI,CCF102,COMFACHOCO,900538139,IPS INDIGENA CAPERA SAS,Capitacion,119813583,
27025,CHOCO,ALTO BAUDO,CCF102,COMFACHOCO,818001478,FUNDACIÓN SOLIDARIA DEL BAJO BAUDO IPS,Capitacion,55941315,
27025,CHOCO,ALTO BAUDO,EPSS41,NUEVA EPS,900552157,IPS INDIGENA JAI KERA S.A.S,Capitacion,171038196,
27050,CHOCO,ATRATO,CCF102,COMFACHOCO,900037648,IPS SALUD PROTEGIDA,Capitacion,44793082,
27050,CHOCO,ATRATO,EPSS37,NUEVA EPS,900037648,IPS SALUD PROTEGIDA,Capitacion,234250,
27073,CHOCO,BAGADO,CCF102,COMFACHOCO,900037648,IPS SALUD PROTEGIDA,Capitacion,15970028,
27073,CHOCO,BAGADO,CCF102,COMFACHOCO,900359029,FUNMELLOCO IPS,Capitacion,20956428,
27073,CHOCO,BAGADO,EPSS37,NUEVA EPS,900037648,IPS SALUD PROTEGIDA,Capitacion,11830119,
27073,CHOCO,BAGADO,EPSS41,NUEVA EPS,900552157,IPS INDIGENA JAI KERA S.A.S,Capitacion,85703372,
27075,CHOCO,BAHIA SOLANO,CCF102,COMFACHOCO,891600091,CAJA DE COMPENSACION FAMILIAR DEL CHOCO,Capitacion,176311934,
27077,CHOCO,BAJO BAUDO,CCF102,COMFACHOCO,818001478,FUNDACIÓN SOLIDARIA DEL BAJO BAUDO IPS,Capitacion,113217004,
27099,CHOCO,BOJAYA,CCF102,COMFACHOCO,900206582,I.P.S. SERVIMEDICO S.A.S.,Capitacion,26160007,
27099,CHOCO,BOJAYA,EPSS37,NUEVA EPS,900206582,I.P.S. SERVIMEDICO S.A.S.,Capitacion,32981464,
27099,CHOCO,BOJAYA,EPSS41,NUEVA EPS,900206582,I.P.S. SERVIMEDICO S.A.S.,Capitacion,144612124,
27135,CHOCO,CANTON DE SAN PABLO,CCF102,COMFACHOCO,900881965,MEDICHOCO IPS S.A.S,Capitacion,34295456,
27135,CHOCO,CANTON DE SAN PABLO,EPSS37,NUEVA EPS,900881965,MEDICHOCO IPS S.A.S,Capitacion,11060451,
27135,CHOCO,CANTON DE SAN PABLO,EPSS41,NUEVA EPS,900881965,MEDICHOCO IPS S.A.S,Capitacion,53362944,
27150,CHOCO,CARMEN DEL DARIEN,CCF102,COMFACHOCO,900206582,I.P.S. SERVIMEDICO S.A.S.,Capitacion,79989949,
27150,CHOCO,CARMEN DEL DARIEN,CCF102,COMFACHOCO,900512334,TRANSACUATICO K & M S.A.S,Capitacion,30913483,
27150,CHOCO,CARMEN DEL DARIEN,EPSS37,NUEVA EPS,900206582,I.P.S. SERVIMEDICO S.A.S.,Capitacion,14336442,
27150,CHOCO,CARMEN DEL DARIEN,EPSS41,NUEVA EPS,900206582,I.P.S. SERVIMEDICO S.A.S.,Capitacion,78818289,
27160,CHOCO,CERTEGUI,CCF102,COMFACHOCO,900881965,MEDICHOCO IPS S.A.S,Capitacion,35556868,
27160,CHOCO,CERTEGUI,EPSS37,NUEVA EPS,900881965,MEDICHOCO IPS S.A.S,Capitacion,6478568,
27160,CHOCO,CERTEGUI,EPSS41,NUEVA EPS,900881965,MEDICHOCO IPS S.A.S,Capitacion,26212628,
27205,CHOCO,CONDOTO,CCF102,COMFACHOCO,891600061,ESE HOSPITAL SAN JOSE DE CONDOTO,Capitacion,46442870,
27205,CHOCO,CONDOTO,CCF102,COMFACHOCO,891600091,CAJA DE COMPENSACION FAMILIAR DEL CHOCO,Capitacion,10723990,
27205,CHOCO,CONDOTO,EPSS41,NUEVA EPS,891600061,ESE HOSPITAL SAN JOSE DE CONDOTO,Capitacion,8349861,
27245,CHOCO,EL CARMEN,EPSS37,NUEVA EPS,891680065,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ROQUE,Capitacion,28725510,
27245,CHOCO,EL CARMEN,EPSS41,NUEVA EPS,891680065,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ROQUE,Capitacion,87344033,
27250,CHOCO,EL LITORAL DEL SAN JUAN,CCF102,COMFACHOCO,900538139,IPS INDIGENA CAPERA SAS,Capitacion,53966498,
27250,CHOCO,EL LITORAL DEL SAN JUAN,EPSS37,NUEVA EPS,900538139,IPS INDIGENA CAPERA SAS,Capitacion,31105474,
27250,CHOCO,EL LITORAL DEL SAN JUAN,EPSS41,NUEVA EPS,900538139,IPS INDIGENA CAPERA SAS,Capitacion,20861638,
27361,CHOCO,ITSMINA,CCF102,COMFACHOCO,891600091,CAJA DE COMPENSACION FAMILIAR DEL CHOCO,Capitacion,16004812,
