DANE,DEPARTAMENTO,MUNICIPIO,COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,"TOTAL GIRO ($)MARZO 2023",OBSERVACIÓN
25799,CUNDINAMARCA,TENJO,EPSS37,NUEVA EPS,860037592,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ROSA DE TENJO,2079000,
25799,CUNDINAMARCA,TENJO,EPSS41,NUEVA EPS,860037592,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ROSA DE TENJO,9666000,
25805,CUNDINAMARCA,TIBACUY,EPSS37,NUEVA EPS,890680025,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,202319,
25805,CUNDINAMARCA,TIBACUY,EPSS41,NUEVA EPS,890680025,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,653646,
25807,CUNDINAMARCA,TIBIRITA,EPSS37,NUEVA EPS,860024766,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,66000,
25807,CUNDINAMARCA,TIBIRITA,EPSS41,NUEVA EPS,860024766,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,363000,
25817,CUNDINAMARCA,TOCANCIPA,EPSS37,NUEVA EPS,901339938,CARE & HEALTH SAS,5184000,
25817,CUNDINAMARCA,TOCANCIPA,EPSS41,NUEVA EPS,901339938,CARE & HEALTH SAS,15360000,
25823,CUNDINAMARCA,TOPAIPI,ESS024,COOSALUD,800099860,E.S.E. HOSPITAL SAN RAFAEL DE PACHO,14600,
25841,CUNDINAMARCA,UBAQUE,EPSS41,NUEVA EPS,800174375,E.S.E. HOSPITAL SAN VICENTE DE PAUL DE FOMEQUE,16698000,
25843,CUNDINAMARCA,UBATE,EPSS37,NUEVA EPS,899999147,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,6873000,
25843,CUNDINAMARCA,UBATE,EPSS41,NUEVA EPS,899999147,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,64017500,
25845,CUNDINAMARCA,UNE,EPSS37,NUEVA EPS,900147959,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD TIMOTEO RIVEROS CUBILLOS,2885500,
25845,CUNDINAMARCA,UNE,EPSS41,NUEVA EPS,900147959,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD TIMOTEO RIVEROS CUBILLOS,23939500,
25851,CUNDINAMARCA,UTICA,EPSS37,NUEVA EPS,860015929,E.S.E. HOSPITAL SALAZAR VILLETA,3019500,
25851,CUNDINAMARCA,UTICA,EPSS41,NUEVA EPS,860015929,E.S.E. HOSPITAL SALAZAR VILLETA,19569000,
25871,CUNDINAMARCA,VILLAGOMEZ,ESS024,COOSALUD,800099860,E.S.E. HOSPITAL SAN RAFAEL DE PACHO,58400,
25873,CUNDINAMARCA,VILLAPINZON,EPSS37,NUEVA EPS,860024766,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,132000,
25873,CUNDINAMARCA,VILLAPINZON,EPSS41,NUEVA EPS,860024766,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,53856000,
25875,CUNDINAMARCA,VILLETA,EPSS37,NUEVA EPS,860015929,E.S.E. HOSPITAL SALAZAR VILLETA,2392500,
25875,CUNDINAMARCA,VILLETA,EPSS41,NUEVA EPS,860015929,E.S.E. HOSPITAL SALAZAR VILLETA,31036500,
25885,CUNDINAMARCA,YACOPI,EPSS37,NUEVA EPS,899999165,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JOSE,2370000,
25885,CUNDINAMARCA,YACOPI,EPSS41,NUEVA EPS,899999165,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JOSE,40369000,
25898,CUNDINAMARCA,ZIPACON,EPSS37,NUEVA EPS,860009555,E.S.E. HOSPITAL SANTA MATILDE DE MADRID,15800,
25898,CUNDINAMARCA,ZIPACON,EPSS41,NUEVA EPS,860009555,E.S.E. HOSPITAL SANTA MATILDE DE MADRID,7868400,
25899,CUNDINAMARCA,ZIPAQUIRA,EPSS37,NUEVA EPS,899999032,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DE LA SAMARITANA,6272000,
25899,CUNDINAMARCA,ZIPAQUIRA,EPSS41,NUEVA EPS,899999032,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DE LA SAMARITANA,52640000,
27001,CHOCO,QUIBDO,CCF102,COMFACHOCO,818000373,UNIDAD DE SALUD SANTA MARIA S.A.S,102309382,
27001,CHOCO,QUIBDO,CCF102,COMFACHOCO,818001019,ESE HOSPITAL LOCAL ISMAEL ROLDAN VALENCIA,344932666,
27001,CHOCO,QUIBDO,CCF102,COMFACHOCO,891600091,CAJA DE COMPENSACION FAMILIAR DEL CHOCO,497286851,
27001,CHOCO,QUIBDO,CCF102,COMFACHOCO,900520293,"FUNDACIÓN UNIONVIDA ""FUNVIDA""",185383080,
27001,CHOCO,QUIBDO,EPSS37,NUEVA EPS,811037901,CORPORACION COLOMBIA SALUDABLE,75588864,
27001,CHOCO,QUIBDO,EPSS37,NUEVA EPS,818001019,ESE HOSPITAL LOCAL ISMAEL ROLDAN VALENCIA,7737093,
27001,CHOCO,QUIBDO,EPSS37,NUEVA EPS,900144266,IPS ERCHICHI JAI E.U.,6650915,
27001,CHOCO,QUIBDO,EPSS37,NUEVA EPS,901035250,FUNDACIÓN SANTA SOFIA DE ASIS,16789500,
27001,CHOCO,QUIBDO,EPSS41,NUEVA EPS,818001019,ESE HOSPITAL LOCAL ISMAEL ROLDAN VALENCIA,380356347,
27001,CHOCO,QUIBDO,EPSS41,NUEVA EPS,900144266,IPS ERCHICHI JAI E.U.,16162756,
27001,CHOCO,QUIBDO,ESS024,COOSALUD,818001019,ESE HOSPITAL LOCAL ISMAEL ROLDAN VALENCIA,110941347,
27006,CHOCO,ACANDI,CCF102,COMFACHOCO,900436203,SOLUCIONES INTEGRALES DE SALUD POLOSALUD S.A.S,47252309,
27006,CHOCO,ACANDI,CCF102,COMFACHOCO,900538139,IPS INDIGENA CAPERA SAS,138683396,
27006,CHOCO,ACANDI,EPSS37,NUEVA EPS,900436203,SOLUCIONES INTEGRALES DE SALUD POLOSALUD S.A.S,52542288,
27006,CHOCO,ACANDI,EPSS37,NUEVA EPS,900538139,IPS INDIGENA CAPERA SAS,22803211,
27006,CHOCO,ACANDI,EPSS41,NUEVA EPS,900436203,SOLUCIONES INTEGRALES DE SALUD POLOSALUD S.A.S,25166380,
27006,CHOCO,ACANDI,EPSS41,NUEVA EPS,900538139,IPS INDIGENA CAPERA SAS,10922141,
27025,CHOCO,ALTO BAUDO,CCF102,COMFACHOCO,818001478,FUNDACIÓN SOLIDARIA DEL BAJO BAUDO IPS,62726164,
27025,CHOCO,ALTO BAUDO,EPSS37,NUEVA EPS,818001478,FUNDACIÓN SOLIDARIA DEL BAJO BAUDO IPS,68103946,
27025,CHOCO,ALTO BAUDO,EPSS41,NUEVA EPS,818001478,FUNDACIÓN SOLIDARIA DEL BAJO BAUDO IPS,19105626,
27025,CHOCO,ALTO BAUDO,EPSS41,NUEVA EPS,900552157,IPS INDIGENA JAI KERA S.A.S,7753662,
27050,CHOCO,ATRATO,CCF102,COMFACHOCO,900037648,IPS SALUD PROTEGIDA,59389078,
27050,CHOCO,ATRATO,EPSS37,NUEVA EPS,900037648,IPS SALUD PROTEGIDA,183865,
27050,CHOCO,ATRATO,EPSS41,NUEVA EPS,900037648,IPS SALUD PROTEGIDA,83575,
27073,CHOCO,BAGADO,CCF102,COMFACHOCO,900037648,IPS SALUD PROTEGIDA,14300158,
27073,CHOCO,BAGADO,CCF102,COMFACHOCO,900359029,FUNMELLOCO IPS,25108140,
27073,CHOCO,BAGADO,EPSS37,NUEVA EPS,900037648,IPS SALUD PROTEGIDA,32782995,
27073,CHOCO,BAGADO,EPSS37,NUEVA EPS,900359029,FUNMELLOCO IPS,28877307,
27073,CHOCO,BAGADO,EPSS41,NUEVA EPS,900037648,IPS SALUD PROTEGIDA,9933952,
27073,CHOCO,BAGADO,EPSS41,NUEVA EPS,900359029,FUNMELLOCO IPS,6139259,
27075,CHOCO,BAHIA SOLANO,CCF102,COMFACHOCO,891600091,CAJA DE COMPENSACION FAMILIAR DEL CHOCO,210053075,
27077,CHOCO,BAJO BAUDO,CCF102,COMFACHOCO,818001478,FUNDACIÓN SOLIDARIA DEL BAJO BAUDO IPS,144868674,
27077,CHOCO,BAJO BAUDO,EPSS37,NUEVA EPS,818001478,FUNDACIÓN SOLIDARIA DEL BAJO BAUDO IPS,146607934,
27077,CHOCO,BAJO BAUDO,EPSS41,NUEVA EPS,818001478,FUNDACIÓN SOLIDARIA DEL BAJO BAUDO IPS,27195502,
27099,CHOCO,BOJAYA,CCF102,COMFACHOCO,900206582,I.P.S. SERVIMEDICO S.A.S.,23756940,
27099,CHOCO,BOJAYA,EPSS37,NUEVA EPS,900144266,IPS ERCHICHI JAI E.U.,1842300,
27099,CHOCO,BOJAYA,EPSS37,NUEVA EPS,900206582,I.P.S. SERVIMEDICO S.A.S.,94984096,
27099,CHOCO,BOJAYA,EPSS41,NUEVA EPS,900144266,IPS ERCHICHI JAI E.U.,4349036,
27099,CHOCO,BOJAYA,EPSS41,NUEVA EPS,900206582,I.P.S. SERVIMEDICO S.A.S.,17548080,
27135,CHOCO,CANTON DE SAN PABLO,CCF102,COMFACHOCO,900881965,MEDICHOCO IPS S.A.S,38205786,
27135,CHOCO,CANTON DE SAN PABLO,EPSS37,NUEVA EPS,900881965,MEDICHOCO IPS S.A.S,52521884,
27135,CHOCO,CANTON DE SAN PABLO,EPSS41,NUEVA EPS,900881965,MEDICHOCO IPS S.A.S,5889580,
27150,CHOCO,CARMEN DEL DARIEN,CCF102,COMFACHOCO,900206582,I.P.S. SERVIMEDICO S.A.S.,92932988,
27150,CHOCO,CARMEN DEL DARIEN,CCF102,COMFACHOCO,900512334,TRANSACUATICO K & M S.A.S,32305914,
27150,CHOCO,CARMEN DEL DARIEN,EPSS37,NUEVA EPS,900206582,I.P.S. SERVIMEDICO S.A.S.,29007834,
27150,CHOCO,CARMEN DEL DARIEN,EPSS41,NUEVA EPS,900206582,I.P.S. SERVIMEDICO S.A.S.,50865988,
27160,CHOCO,CERTEGUI,CCF102,COMFACHOCO,900881965,MEDICHOCO IPS S.A.S,38634962,
27160,CHOCO,CERTEGUI,EPSS37,NUEVA EPS,900881965,MEDICHOCO IPS S.A.S,29370408,
27160,CHOCO,CERTEGUI,EPSS41,NUEVA EPS,900881965,MEDICHOCO IPS S.A.S,1724252,
27205,CHOCO,CONDOTO,CCF102,COMFACHOCO,891600061,ESE HOSPITAL SAN JOSE DE CONDOTO,93258575,
27205,CHOCO,CONDOTO,CCF102,COMFACHOCO,891600091,CAJA DE COMPENSACION FAMILIAR DEL CHOCO,11451146,
27205,CHOCO,CONDOTO,EPSS41,NUEVA EPS,891600061,ESE HOSPITAL SAN JOSE DE CONDOTO,6707772,
27245,CHOCO,EL CARMEN,CCF102,COMFACHOCO,891680065,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ROQUE,8886094,
27245,CHOCO,EL CARMEN,EPSS37,NUEVA EPS,891680065,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ROQUE,108224720,
27245,CHOCO,EL CARMEN,EPSS41,NUEVA EPS,891680065,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ROQUE,19652952,
27250,CHOCO,EL LITORAL DEL SAN JUAN,CCF102,COMFACHOCO,900538139,IPS INDIGENA CAPERA SAS,55707164,
27250,CHOCO,EL LITORAL DEL SAN JUAN,EPSS37,NUEVA EPS,900538139,IPS INDIGENA CAPERA SAS,116645760,
27250,CHOCO,EL LITORAL DEL SAN JUAN,EPSS41,NUEVA EPS,900538139,IPS INDIGENA CAPERA SAS,7742720,
27361,CHOCO,ITSMINA,CCF102,COMFACHOCO,891600091,CAJA DE COMPENSACION FAMILIAR DEL CHOCO,16042737,
27361,CHOCO,ITSMINA,CCF102,COMFACHOCO,891680064,ESE HOSPITAL EDUARDO SANTOS DE ISTMINA,178952586,
27361,CHOCO,ITSMINA,EPSS37,NUEVA EPS,818002571,CENTRO MEDICO CUBIS LIMITADA,25987836,
27361,CHOCO,ITSMINA,EPSS37,NUEVA EPS,891680064,ESE HOSPITAL EDUARDO SANTOS DE ISTMINA,30122664,
27361,CHOCO,ITSMINA,EPSS41,NUEVA EPS,891680064,ESE HOSPITAL EDUARDO SANTOS DE ISTMINA,216210072,
27372,CHOCO,JURADO,CCF102,COMFACHOCO,900212320,UNIDAD MEDICA MI SALUD S.A.S.,96744966,
27372,CHOCO,JURADO,EPSS41,NUEVA EPS,900212320,UNIDAD MEDICA MI SALUD S.A.S.,55648,
27413,CHOCO,LLORO,CCF102,COMFACHOCO,900037648,IPS SALUD PROTEGIDA,65305157,
27413,CHOCO,LLORO,EPSS37,NUEVA EPS,900037648,IPS SALUD PROTEGIDA,72582305,
27413,CHOCO,LLORO,EPSS37,NUEVA EPS,900144266,IPS ERCHICHI JAI E.U.,35637935,
27413,CHOCO,LLORO,EPSS41,NUEVA EPS,900037648,IPS SALUD PROTEGIDA,3969160,
27413,CHOCO,LLORO,EPSS41,NUEVA EPS,900144266,IPS ERCHICHI JAI E.U.,6463151,
27425,CHOCO,MEDIO ATRATO,CCF102,COMFACHOCO,900206582,I.P.S. SERVIMEDICO S.A.S.,69132557,
27425,CHOCO,MEDIO ATRATO,EPSS37,NUEVA EPS,900206582,I.P.S. SERVIMEDICO S.A.S.,52210206,
27425,CHOCO,MEDIO ATRATO,EPSS41,NUEVA EPS,900206582,I.P.S. SERVIMEDICO S.A.S.,3487174,
27430,CHOCO,MEDIO BAUDO,CCF102,COMFACHOCO,818001478,FUNDACIÓN SOLIDARIA DEL BAJO BAUDO IPS,61823180,
27430,CHOCO,MEDIO BAUDO,EPSS37,NUEVA EPS,818001478,FUNDACIÓN SOLIDARIA DEL BAJO BAUDO IPS,91317740,
27430,CHOCO,MEDIO BAUDO,EPSS41,NUEVA EPS,818001478,FUNDACIÓN SOLIDARIA DEL BAJO BAUDO IPS,20381640,
27450,CHOCO,MEDIO SAN JUAN,CCF102,COMFACHOCO,818001360,UNIDAD MEDICA ESPIRITU SANTO E. U.,62614240,
27450,CHOCO,MEDIO SAN JUAN,CCF102,COMFACHOCO,900816374,MEDICAMENTOS Y ALGO MAS S.A.S,7163999,
27450,CHOCO,MEDIO SAN JUAN,EPSS37,NUEVA EPS,818001360,UNIDAD MEDICA ESPIRITU SANTO E. U.,46713383,
27450,CHOCO,MEDIO SAN JUAN,EPSS41,NUEVA EPS,818001360,UNIDAD MEDICA ESPIRITU SANTO E. U.,8555418,
27491,CHOCO,NOVITA,CCF102,COMFACHOCO,818001360,UNIDAD MEDICA ESPIRITU SANTO E. U.,63369306,
27491,CHOCO,NOVITA,EPSS37,NUEVA EPS,818001360,UNIDAD MEDICA ESPIRITU SANTO E. U.,42576257,
27491,CHOCO,NOVITA,EPSS41,NUEVA EPS,818001360,UNIDAD MEDICA ESPIRITU SANTO E. U.,3755547,
27495,CHOCO,NUQUI,CCF102,COMFACHOCO,891600091,CAJA DE COMPENSACION FAMILIAR DEL CHOCO,116322606,
27580,CHOCO,RIO IRO,CCF102,COMFACHOCO,900881965,MEDICHOCO IPS S.A.S,8719223,
27580,CHOCO,RIO IRO,EPSS37,NUEVA EPS,900881965,MEDICHOCO IPS S.A.S,43551898,
27580,CHOCO,RIO IRO,EPSS41,NUEVA EPS,900881965,MEDICHOCO IPS S.A.S,4204076,
27600,CHOCO,RIO QUITO,CCF102,COMFACHOCO,818001324,MEJORSALUD LTDA,15954174,
27600,CHOCO,RIO QUITO,EPSS37,NUEVA EPS,818001324,MEJORSALUD LTDA,108015200,
27600,CHOCO,RIO QUITO,EPSS41,NUEVA EPS,818001324,MEJORSALUD LTDA,9093012,
27615,CHOCO,RIOSUCIO,CCF102,COMFACHOCO,900206582,I.P.S. SERVIMEDICO S.A.S.,127599136,
27615,CHOCO,RIOSUCIO,CCF102,COMFACHOCO,900436203,SOLUCIONES INTEGRALES DE SALUD POLOSALUD S.A.S,9707014,
27615,CHOCO,RIOSUCIO,CCF102,COMFACHOCO,900483570,IPS KATIOS RIOSUCIO LTDA,93916550,
27615,CHOCO,RIOSUCIO,EPSS37,NUEVA EPS,900206582,I.P.S. SERVIMEDICO S.A.S.,1519551,
27615,CHOCO,RIOSUCIO,EPSS37,NUEVA EPS,901035250,FUNDACIÓN SANTA SOFIA DE ASIS,74974030,
27615,CHOCO,RIOSUCIO,EPSS41,NUEVA EPS,900206582,I.P.S. SERVIMEDICO S.A.S.,18468386,
27615,CHOCO,RIOSUCIO,EPSS41,NUEVA EPS,901035250,FUNDACIÓN SANTA SOFIA DE ASIS,195560490,
27660,CHOCO,SAN JOSE DEL PALMAR,CCF102,COMFACHOCO,818001360,UNIDAD MEDICA ESPIRITU SANTO E. U.,92250127,
27660,CHOCO,SAN JOSE DEL PALMAR,EPSS37,NUEVA EPS,818001360,UNIDAD MEDICA ESPIRITU SANTO E. U.,71407,
27660,CHOCO,SAN JOSE DEL PALMAR,EPSS41,NUEVA EPS,818001360,UNIDAD MEDICA ESPIRITU SANTO E. U.,17852,
27745,CHOCO,SIPI,CCF102,COMFACHOCO,900212320,UNIDAD MEDICA MI SALUD S.A.S.,44767091,
27745,CHOCO,SIPI,EPSS37,NUEVA EPS,900212320,UNIDAD MEDICA MI SALUD S.A.S.,23565014,
27745,CHOCO,SIPI,EPSS41,NUEVA EPS,900212320,UNIDAD MEDICA MI SALUD S.A.S.,4074443,
27787,CHOCO,TADO,CCF102,COMFACHOCO,818000466,ESE HOSPITAL SAN JOSE DE TADO,108940944,
27787,CHOCO,TADO,CCF102,COMFACHOCO,818002342,SERSALUD I.P.S. CHOCO SAS,66682415,
27787,CHOCO,TADO,EPSS37,NUEVA EPS,818000466,ESE HOSPITAL SAN JOSE DE TADO,134261427,
27787,CHOCO,TADO,EPSS41,NUEVA EPS,818000466,ESE HOSPITAL SAN JOSE DE TADO,21374766,
27800,CHOCO,UNGUIA,CCF102,COMFACHOCO,891600091,CAJA DE COMPENSACION FAMILIAR DEL CHOCO,210563502,
27800,CHOCO,UNGUIA,CCF102,COMFACHOCO,900436203,SOLUCIONES INTEGRALES DE SALUD POLOSALUD S.A.S,23200068,
27800,CHOCO,UNGUIA,CCF102,COMFACHOCO,901179608,IPS GOLFO SALUD S.A.S,29772151,
27810,CHOCO,UNION PANAMERICANA,CCF102,COMFACHOCO,900881965,MEDICHOCO IPS S.A.S,66956623,
27810,CHOCO,UNION PANAMERICANA,EPSS37,NUEVA EPS,900881965,MEDICHOCO IPS S.A.S,28207990,
27810,CHOCO,UNION PANAMERICANA,EPSS41,NUEVA EPS,900881965,MEDICHOCO IPS S.A.S,5831460,
41001,HUILA,NEIVA,EPSI03,A.I.C.,813005265,E.S.E. CARMEN EMILIA OSPINA DE NEIVA,339605545,
41001,HUILA,NEIVA,EPSS37,NUEVA EPS,800065396,INSTITUTO DE DIAGNOSTICO MEDICO S.A.,205831587,
41001,HUILA,NEIVA,EPSS37,NUEVA EPS,813005265,E.S.E. CARMEN EMILIA OSPINA DE NEIVA,18620000,
41001,HUILA,NEIVA,EPSS41,NUEVA EPS,813005265,E.S.E. CARMEN EMILIA OSPINA DE NEIVA,879079600,
41006,HUILA,ACEVEDO,EPSI03,A.I.C.,813002497,E.S.E. HOSPITAL SAN FRANCISCO JAVIER DE ACEVEDO,76303596,
41006,HUILA,ACEVEDO,EPSS37,NUEVA EPS,813002497,E.S.E. HOSPITAL SAN FRANCISCO JAVIER DE ACEVEDO,1783500,
41006,HUILA,ACEVEDO,EPSS41,NUEVA EPS,813002497,E.S.E. HOSPITAL SAN FRANCISCO JAVIER DE ACEVEDO,157665500,
41006,HUILA,ACEVEDO,ESS062,ASMET SALUD,828002423,DISCOLMEDICA S. A. S,20891018,
41013,HUILA,AGRADO,EPSS41,NUEVA EPS,891180147,ESE HOSPITAL MUNICIPAL SAN ANTONIO DE EL AGRADO,77536800,
41016,HUILA,AIPE,EPSS37,NUEVA EPS,891180238,E.S.E. HOSPITAL SAN CARLOS DE AIPE,2040000,
41016,HUILA,AIPE,EPSS41,NUEVA EPS,891180238,E.S.E. HOSPITAL SAN CARLOS DE AIPE,125160000,
41078,HUILA,BARAYA,ESS062,ASMET SALUD,828002423,DISCOLMEDICA S. A. S,3209083,
41078,HUILA,BARAYA,ESS062,ASMET SALUD,891180159,E.S.E. HOSPITAL TULIA DURAN DE BORRERO DE BARAYA,31144820,
41132,HUILA,CAMPOALEGRE,EPSS37,NUEVA EPS,891180039,E.S.E. HOSPITAL DEL ROSARIO DE CAMPOALEGRE,1065900,
41132,HUILA,CAMPOALEGRE,EPSS37,NUEVA EPS,900314301,SALUD VITAL DEL HUILA IPS SAS,25228875,
41132,HUILA,CAMPOALEGRE,EPSS41,NUEVA EPS,891180039,E.S.E. HOSPITAL DEL ROSARIO DE CAMPOALEGRE,114892800,
41132,HUILA,CAMPOALEGRE,ESS062,ASMET SALUD,828002423,DISCOLMEDICA S. A. S,6957859,
41132,HUILA,CAMPOALEGRE,ESS062,ASMET SALUD,891180039,E.S.E. HOSPITAL DEL ROSARIO DE CAMPOALEGRE,87300916,
41244,HUILA,ELIAS,ESS062,ASMET SALUD,828002423,DISCOLMEDICA S. A. S,4025739,
41298,HUILA,GARZON,EPSS37,NUEVA EPS,813002940,EMPRESA SOCIAL DEL ESTADO MARIA AUXILIADORA DE GARZON,8104828,
41298,HUILA,GARZON,EPSS37,NUEVA EPS,900314301,SALUD VITAL DEL HUILA IPS SAS,50282830,
41298,HUILA,GARZON,EPSS41,NUEVA EPS,813002940,EMPRESA SOCIAL DEL ESTADO MARIA AUXILIADORA DE GARZON,462262288,
41298,HUILA,GARZON,ESS062,ASMET SALUD,813002940,EMPRESA SOCIAL DEL ESTADO MARIA AUXILIADORA DE GARZON,83222646,
41298,HUILA,GARZON,ESS062,ASMET SALUD,828002423,DISCOLMEDICA S. A. S,10415788,
41306,HUILA,GIGANTE,EPSS37,NUEVA EPS,891180065,ESE HOSPITAL SAN ANTONIO,1380000,
41306,HUILA,GIGANTE,EPSS41,NUEVA EPS,891180065,ESE HOSPITAL SAN ANTONIO,71360000,
41306,HUILA,GIGANTE,ESS062,ASMET SALUD,828002423,DISCOLMEDICA S. A. S,8027670,
41306,HUILA,GIGANTE,ESS062,ASMET SALUD,891180065,ESE HOSPITAL SAN ANTONIO,73778135,
41319,HUILA,GUADALUPE,EPSS41,NUEVA EPS,813007875,E.S.E. HOSPITAL MUNICIPAL NUESTRA SEÑORA DE GUADALUPE,51980000,
41359,HUILA,ISNOS,EPSS41,NUEVA EPS,813010996,ESE HOSPITAL SAN JOSE DE ISNOS,57092500,
41359,HUILA,ISNOS,ESS062,ASMET SALUD,828002423,DISCOLMEDICA S. A. S,8860514,
41378,HUILA,LA ARGENTINA,ESS024,COOSALUD,813010966,ESE JUAN RAMON NUÑEZ PALACIOS,50867060,
41396,HUILA,LA PLATA,EPSS37,NUEVA EPS,900314301,SALUD VITAL DEL HUILA IPS SAS,28002520,
41396,HUILA,LA PLATA,ESS062,ASMET SALUD,813002872,EMPRESA SOCIAL DEL ESTADO SAN SEBASTIAN DE LA PLATA HUILA,152629933,
41396,HUILA,LA PLATA,ESS062,ASMET SALUD,828002423,DISCOLMEDICA S. A. S,12798844,
41503,HUILA,OPORAPA,ESS024,COOSALUD,813012946,ESE MUNICIPAL DAVID MOLINA MUÑOZ,102743200,
41524,HUILA,PALERMO,EPSS37,NUEVA EPS,891180091,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN FRANCISCO DE ASIS,1580000,
41524,HUILA,PALERMO,EPSS41,NUEVA EPS,891180091,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN FRANCISCO DE ASIS,111400000,
41524,HUILA,PALERMO,ESS062,ASMET SALUD,828002423,DISCOLMEDICA S. A. S,5667018,
41524,HUILA,PALERMO,ESS062,ASMET SALUD,891180091,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN FRANCISCO DE ASIS,72619922,
41530,HUILA,PALESTINA,ESS062,ASMET SALUD,828002423,DISCOLMEDICA S. A. S,5805400,
41551,HUILA,PITALITO,EPSI05,MALLAMAS,813005295,EMPRESA SOCIAL DEL ESTADO MUNICIPAL MANUEL CASTRO TOVAR,191215550,
41551,HUILA,PITALITO,EPSS37,NUEVA EPS,813005295,EMPRESA SOCIAL DEL ESTADO MUNICIPAL MANUEL CASTRO TOVAR,9546500,
41551,HUILA,PITALITO,EPSS37,NUEVA EPS,900314301,SALUD VITAL DEL HUILA IPS SAS,175592970,
41551,HUILA,PITALITO,EPSS41,NUEVA EPS,813005295,EMPRESA SOCIAL DEL ESTADO MUNICIPAL MANUEL CASTRO TOVAR,508633250,
41551,HUILA,PITALITO,ESS062,ASMET SALUD,813005295,EMPRESA SOCIAL DEL ESTADO MUNICIPAL MANUEL CASTRO TOVAR,235000000,
41551,HUILA,PITALITO,ESS062,ASMET SALUD,828002423,DISCOLMEDICA S. A. S,31782295,
41615,HUILA,RIVERA,EPSI03,A.I.C.,813002933,E.S.E. HOSPITAL DIVINO NIÑO DE RIVERA,42571659,
41615,HUILA,RIVERA,EPSS37,NUEVA EPS,813002933,E.S.E. HOSPITAL DIVINO NIÑO DE RIVERA,1700000,
41615,HUILA,RIVERA,EPSS41,NUEVA EPS,813002933,E.S.E. HOSPITAL DIVINO NIÑO DE RIVERA,89160000,
41615,HUILA,RIVERA,ESS062,ASMET SALUD,813002933,E.S.E. HOSPITAL DIVINO NIÑO DE RIVERA,60738209,
41615,HUILA,RIVERA,ESS062,ASMET SALUD,828002423,DISCOLMEDICA S. A. S,5148828,
41660,HUILA,SALADOBLANCO,ESS062,ASMET SALUD,828002423,DISCOLMEDICA S. A. S,5884138,
41668,HUILA,SAN AGUSTIN,EPSS37,NUEVA EPS,891180113,E.S.E. HOSPITAL ARSENIO REPIZO VANEGAS DE SAN AGUSTIN,1281000,
41668,HUILA,SAN AGUSTIN,EPSS41,NUEVA EPS,891180113,E.S.E. HOSPITAL ARSENIO REPIZO VANEGAS DE SAN AGUSTIN,83076000,
41668,HUILA,SAN AGUSTIN,ESS062,ASMET SALUD,900314758,FUNDACION MEDICENTER,110477016,
41668,HUILA,SAN AGUSTIN,ESS062,ASMET SALUD,901011395,IPS HORIZONTE SOCIAL LA ESPERANZA SOCIEDAD POR ACCIONES SIMPLIFICADA,39034623,
41676,HUILA,SANTA MARIA,ESS062,ASMET SALUD,813010024,ESE NUESTRA SEÑORA DEL CARMEN,85767790,
41676,HUILA,SANTA MARIA,ESS062,ASMET SALUD,828002423,DISCOLMEDICA S. A. S,6794017,
41770,HUILA,SUAZA,EPSS41,NUEVA EPS,891180190,ESE HOSPITAL NUESTRA SEÑORA DE FATIMA DE SUAZA,118182500,
41770,HUILA,SUAZA,ESS062,ASMET SALUD,828002423,DISCOLMEDICA S. A. S,15200343,
41770,HUILA,SUAZA,ESS062,ASMET SALUD,891180190,ESE HOSPITAL NUESTRA SEÑORA DE FATIMA DE SUAZA,144648919,
41791,HUILA,TARQUI,EPSS41,NUEVA EPS,891180232,E.S.E. HOSPITAL SAN ANTONIO DE TARQUI,113020000,
41797,HUILA,TESALIA,EPSS41,NUEVA EPS,891103889,E.S.E. HOSPITAL LOCAL SANTA TERESA DE TESALIA,1968000,
41801,HUILA,TERUEL,ESS062,ASMET SALUD,813010472,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ROQUE,30832028,
