DANE,DEPARTAMENTO,MUNICIPIO,COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,TOTAL GIRO ABRIL 2023,OBSERVACIÓN
25491,CUNDINAMARCA,NOCAIMA,EPSS37,NUEVA EPS,900807482,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE LA VEGA,555000,
25506,CUNDINAMARCA,VENECIA,EPSS37,NUEVA EPS,890680031,E.S.E. HOSPITAL SAN ANTONIO DE ARBELAEZ,458200,
25506,CUNDINAMARCA,VENECIA,EPSS41,NUEVA EPS,890680031,E.S.E. HOSPITAL SAN ANTONIO DE ARBELAEZ,300200,
25513,CUNDINAMARCA,PACHO,ESS024,COOSALUD,800099860,E.S.E. HOSPITAL SAN RAFAEL DE PACHO,271513,
25518,CUNDINAMARCA,PAIME,ESS024,COOSALUD,800099860,E.S.E. HOSPITAL SAN RAFAEL DE PACHO,51536614,
25524,CUNDINAMARCA,PANDI,EPSS37,NUEVA EPS,890680031,E.S.E. HOSPITAL SAN ANTONIO DE ARBELAEZ,726800,
25524,CUNDINAMARCA,PANDI,EPSS41,NUEVA EPS,890680031,E.S.E. HOSPITAL SAN ANTONIO DE ARBELAEZ,821600,
25535,CUNDINAMARCA,PASCA,EPSS37,NUEVA EPS,890680025,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,202319,
25535,CUNDINAMARCA,PASCA,EPSS41,NUEVA EPS,890680025,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,36215101,
25592,CUNDINAMARCA,QUEBRADANEGRA,EPSS37,NUEVA EPS,860015929,E.S.E. HOSPITAL SALAZAR VILLETA,231000,
25592,CUNDINAMARCA,QUEBRADANEGRA,EPSS41,NUEVA EPS,860015929,E.S.E. HOSPITAL SALAZAR VILLETA,1089000,
25596,CUNDINAMARCA,QUIPILE,EPSS41,NUEVA EPS,832001465,E.S.E. HOSPITAL SAN ANTONIO DE ANOLAIMA,684600,
25599,CUNDINAMARCA,APULO,EPSS37,NUEVA EPS,860007336,CAJA COLOMBIANA DE SUBSIDIO FAMILIAR COLSUBSIDIO,536603,
25612,CUNDINAMARCA,RICAURTE,ESS024,COOSALUD,900058218,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE RICAURTE,16676680,
25649,CUNDINAMARCA,SAN BERNARDO,EPSS37,NUEVA EPS,890680031,E.S.E. HOSPITAL SAN ANTONIO DE ARBELAEZ,1469400,
25649,CUNDINAMARCA,SAN BERNARDO,EPSS41,NUEVA EPS,890680031,E.S.E. HOSPITAL SAN ANTONIO DE ARBELAEZ,41633000,
25653,CUNDINAMARCA,SAN CAYETANO,EPSS37,NUEVA EPS,899999032,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DE LA SAMARITANA,96000,
25653,CUNDINAMARCA,SAN CAYETANO,EPSS41,NUEVA EPS,899999032,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DE LA SAMARITANA,320000,
25658,CUNDINAMARCA,SAN FRANCISCO,EPSS37,NUEVA EPS,900283194,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN FRANCISCO DE SALES,9754030,
25658,CUNDINAMARCA,SAN FRANCISCO,EPSS41,NUEVA EPS,900283194,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN FRANCISCO DE SALES,10528375,
25718,CUNDINAMARCA,SASAIMA,EPSS41,NUEVA EPS,832000029,E.S.E. HOSPITAL HILARIO LUGO DE SASAIMA,27514400,
25736,CUNDINAMARCA,SESQUILE,EPSS37,NUEVA EPS,899999158,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO,4864000,
25736,CUNDINAMARCA,SESQUILE,EPSS41,NUEVA EPS,899999158,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO,15520000,
25740,CUNDINAMARCA,SIBATE,EPSS37,NUEVA EPS,800006850,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD SOACHA,448000,
25740,CUNDINAMARCA,SIBATE,EPSS41,NUEVA EPS,800006850,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD SOACHA,28656000,
25743,CUNDINAMARCA,SILVANIA,EPSS37,NUEVA EPS,808003500,HOSPITAL ISMAEL SILVA E.S.E.,14483700,
25743,CUNDINAMARCA,SILVANIA,EPSS41,NUEVA EPS,808003500,HOSPITAL ISMAEL SILVA E.S.E.,33753918,
25745,CUNDINAMARCA,SIMIJACA,EPSS37,NUEVA EPS,899999147,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,3494500,
25745,CUNDINAMARCA,SIMIJACA,EPSS41,NUEVA EPS,899999147,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,25563500,
25754,CUNDINAMARCA,SOACHA,EPSS37,NUEVA EPS,800006850,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD SOACHA,29152000,
25754,CUNDINAMARCA,SOACHA,EPSS41,NUEVA EPS,800006850,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD SOACHA,194336000,
25754,CUNDINAMARCA,SOACHA,ESS024,COOSALUD,832001794,EMPRESA SOCIAL DEL ESTADO E.S.E MUNICIPAL DE SOACHA JULIO CESAR PEÑALOZA,531329446,
25769,CUNDINAMARCA,SUBACHOQUE,EPSS37,NUEVA EPS,899999151,E.S.E HOSPITAL SAN RAFAEL DE FACATATIVÁ,963300,
25769,CUNDINAMARCA,SUBACHOQUE,EPSS41,NUEVA EPS,899999151,E.S.E HOSPITAL SAN RAFAEL DE FACATATIVÁ,14956500,
25772,CUNDINAMARCA,SUESCA,EPSS37,NUEVA EPS,800200789,CLINICA CHIA S.A.S.,2675952,
25772,CUNDINAMARCA,SUESCA,EPSS37,NUEVA EPS,832011441,E.S.E. HOSPITAL NUESTRA SEÑORA DEL ROSARIO SUESCA,1584000,
25772,CUNDINAMARCA,SUESCA,EPSS41,NUEVA EPS,832011441,E.S.E. HOSPITAL NUESTRA SEÑORA DEL ROSARIO SUESCA,20464000,
25779,CUNDINAMARCA,SUSA,EPSS37,NUEVA EPS,899999147,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,4872000,
25779,CUNDINAMARCA,SUSA,EPSS41,NUEVA EPS,899999147,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,22243000,
25781,CUNDINAMARCA,SUTATAUSA,EPSS37,NUEVA EPS,899999147,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,478500,
25781,CUNDINAMARCA,SUTATAUSA,EPSS41,NUEVA EPS,899999147,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,8801500,
25785,CUNDINAMARCA,TABIO,EPSS37,NUEVA EPS,899999164,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE TABIO,4603500,
25797,CUNDINAMARCA,TENA,EPSS37,NUEVA EPS,890680027,E.S.E. HOSPITAL PEDRO LEON ALVAREZ DIAZ,2232000,
25797,CUNDINAMARCA,TENA,EPSS41,NUEVA EPS,890680027,E.S.E. HOSPITAL PEDRO LEON ALVAREZ DIAZ,25776500,
25799,CUNDINAMARCA,TENJO,EPSS37,NUEVA EPS,800200789,CLINICA CHIA S.A.S.,1261831,
25799,CUNDINAMARCA,TENJO,EPSS37,NUEVA EPS,860037592,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ROSA DE TENJO,2173500,
25799,CUNDINAMARCA,TENJO,EPSS41,NUEVA EPS,860037592,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ROSA DE TENJO,10030500,
25805,CUNDINAMARCA,TIBACUY,EPSS37,NUEVA EPS,890680025,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,77815,
25805,CUNDINAMARCA,TIBACUY,EPSS41,NUEVA EPS,890680025,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,778150,
25807,CUNDINAMARCA,TIBIRITA,EPSS37,NUEVA EPS,860024766,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,49500,
25807,CUNDINAMARCA,TIBIRITA,EPSS41,NUEVA EPS,860024766,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,379500,
25817,CUNDINAMARCA,TOCANCIPA,EPSS37,NUEVA EPS,901339938,CARE & HEALTH SAS,5127360,
25817,CUNDINAMARCA,TOCANCIPA,EPSS41,NUEVA EPS,901339938,CARE & HEALTH SAS,14456960,
25823,CUNDINAMARCA,TOPAIPI,ESS024,COOSALUD,800099860,E.S.E. HOSPITAL SAN RAFAEL DE PACHO,33939,
25841,CUNDINAMARCA,UBAQUE,EPSS37,NUEVA EPS,800174375,E.S.E. HOSPITAL SAN VICENTE DE PAUL DE FOMEQUE,1155000,
25841,CUNDINAMARCA,UBAQUE,EPSS41,NUEVA EPS,800174375,E.S.E. HOSPITAL SAN VICENTE DE PAUL DE FOMEQUE,16681500,
25843,CUNDINAMARCA,UBATE,EPSS37,NUEVA EPS,899999147,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,6510500,
25843,CUNDINAMARCA,UBATE,EPSS41,NUEVA EPS,899999147,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,67048000,
25845,CUNDINAMARCA,UNE,EPSS37,NUEVA EPS,900147959,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD TIMOTEO RIVEROS CUBILLOS,2929000,
25845,CUNDINAMARCA,UNE,EPSS41,NUEVA EPS,900147959,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD TIMOTEO RIVEROS CUBILLOS,24244000,
25851,CUNDINAMARCA,UTICA,EPSS37,NUEVA EPS,860015929,E.S.E. HOSPITAL SALAZAR VILLETA,3052500,
25851,CUNDINAMARCA,UTICA,EPSS41,NUEVA EPS,860015929,E.S.E. HOSPITAL SALAZAR VILLETA,19420500,
25871,CUNDINAMARCA,VILLAGOMEZ,ESS024,COOSALUD,800099860,E.S.E. HOSPITAL SAN RAFAEL DE PACHO,67878,
25873,CUNDINAMARCA,VILLAPINZON,EPSS37,NUEVA EPS,860024766,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,214500,
25873,CUNDINAMARCA,VILLAPINZON,EPSS41,NUEVA EPS,860024766,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,54070500,
25875,CUNDINAMARCA,VILLETA,EPSS37,NUEVA EPS,860015929,E.S.E. HOSPITAL SALAZAR VILLETA,2607000,
25875,CUNDINAMARCA,VILLETA,EPSS41,NUEVA EPS,860015929,E.S.E. HOSPITAL SALAZAR VILLETA,32224500,
25885,CUNDINAMARCA,YACOPI,EPSS37,NUEVA EPS,899999165,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JOSE,2275200,
25885,CUNDINAMARCA,YACOPI,EPSS41,NUEVA EPS,899999165,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JOSE,40779800,
25899,CUNDINAMARCA,ZIPAQUIRA,EPSS37,NUEVA EPS,899999032,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DE LA SAMARITANA,6592000,
25899,CUNDINAMARCA,ZIPAQUIRA,EPSS41,NUEVA EPS,899999032,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DE LA SAMARITANA,52848000,
27001,CHOCO,QUIBDO,CCF102,COMFACHOCO,818000373,UNIDAD DE SALUD SANTA MARIA S.A.S,92804205,
27001,CHOCO,QUIBDO,CCF102,COMFACHOCO,818001019,ESE HOSPITAL LOCAL ISMAEL ROLDAN VALENCIA,243783992,
27001,CHOCO,QUIBDO,CCF102,COMFACHOCO,891600091,CAJA DE COMPENSACION FAMILIAR DEL CHOCO,487411403,
27001,CHOCO,QUIBDO,CCF102,COMFACHOCO,900520293,"FUNDACIÓN UNIONVIDA ""FUNVIDA""",157739110,
27001,CHOCO,QUIBDO,EPSS37,NUEVA EPS,900144266,IPS ERCHICHI JAI E.U.,7049085,
27001,CHOCO,QUIBDO,EPSS37,NUEVA EPS,901035250,FUNDACIÓN SANTA SOFIA DE ASIS,16999500,
27001,CHOCO,QUIBDO,EPSS41,NUEVA EPS,900144266,IPS ERCHICHI JAI E.U.,26559419,
27001,CHOCO,QUIBDO,ESS024,COOSALUD,818001019,ESE HOSPITAL LOCAL ISMAEL ROLDAN VALENCIA,127003251,
27006,CHOCO,ACANDI,CCF102,COMFACHOCO,900436203,SOLUCIONES INTEGRALES DE SALUD POLOSALUD S.A.S,47943001,
27006,CHOCO,ACANDI,CCF102,COMFACHOCO,900538139,IPS INDIGENA CAPERA SAS,134950923,
27006,CHOCO,ACANDI,EPSS37,NUEVA EPS,900436203,SOLUCIONES INTEGRALES DE SALUD POLOSALUD S.A.S,52350518,
27006,CHOCO,ACANDI,EPSS37,NUEVA EPS,900538139,IPS INDIGENA CAPERA SAS,22324441,
27006,CHOCO,ACANDI,EPSS41,NUEVA EPS,900436203,SOLUCIONES INTEGRALES DE SALUD POLOSALUD S.A.S,24721696,
27006,CHOCO,ACANDI,EPSS41,NUEVA EPS,900538139,IPS INDIGENA CAPERA SAS,10514566,
27025,CHOCO,ALTO BAUDO,EPSS37,NUEVA EPS,818001478,FUNDACIÓN SOLIDARIA DEL BAJO BAUDO IPS,84870318,
27025,CHOCO,ALTO BAUDO,EPSS41,NUEVA EPS,818001478,FUNDACIÓN SOLIDARIA DEL BAJO BAUDO IPS,18589506,
27050,CHOCO,ATRATO,CCF102,COMFACHOCO,900037648,IPS SALUD PROTEGIDA,55775674,
27050,CHOCO,ATRATO,EPSS37,NUEVA EPS,900037648,IPS SALUD PROTEGIDA,132684,
27050,CHOCO,ATRATO,EPSS41,NUEVA EPS,900037648,IPS SALUD PROTEGIDA,131046,
27073,CHOCO,BAGADO,CCF102,COMFACHOCO,900037648,IPS SALUD PROTEGIDA,16361691,
27073,CHOCO,BAGADO,CCF102,COMFACHOCO,900359029,FUNMELLOCO IPS,18119111,
27073,CHOCO,BAGADO,EPSS37,NUEVA EPS,900037648,IPS SALUD PROTEGIDA,36390667,
27073,CHOCO,BAGADO,EPSS37,NUEVA EPS,900359029,FUNMELLOCO IPS,61759470,
27073,CHOCO,BAGADO,EPSS41,NUEVA EPS,900037648,IPS SALUD PROTEGIDA,9448489,
27073,CHOCO,BAGADO,EPSS41,NUEVA EPS,900359029,FUNMELLOCO IPS,4993492,
27075,CHOCO,BAHIA SOLANO,CCF102,COMFACHOCO,891600091,CAJA DE COMPENSACION FAMILIAR DEL CHOCO,203135295,
27077,CHOCO,BAJO BAUDO,CCF102,COMFACHOCO,818001478,FUNDACIÓN SOLIDARIA DEL BAJO BAUDO IPS,129581013,
27077,CHOCO,BAJO BAUDO,EPSS37,NUEVA EPS,818001478,FUNDACIÓN SOLIDARIA DEL BAJO BAUDO IPS,163033094,
27077,CHOCO,BAJO BAUDO,EPSS41,NUEVA EPS,818001478,FUNDACIÓN SOLIDARIA DEL BAJO BAUDO IPS,28074710,
27099,CHOCO,BOJAYA,CCF102,COMFACHOCO,900206582,I.P.S. SERVIMEDICO S.A.S.,19242051,
27099,CHOCO,BOJAYA,EPSS37,NUEVA EPS,900144266,IPS ERCHICHI JAI E.U.,21971693,
27099,CHOCO,BOJAYA,EPSS37,NUEVA EPS,900206582,I.P.S. SERVIMEDICO S.A.S.,127528724,
27099,CHOCO,BOJAYA,EPSS41,NUEVA EPS,900144266,IPS ERCHICHI JAI E.U.,4152726,
27099,CHOCO,BOJAYA,EPSS41,NUEVA EPS,900206582,I.P.S. SERVIMEDICO S.A.S.,18172982,
27135,CHOCO,CANTON DE SAN PABLO,CCF102,COMFACHOCO,900881965,MEDICHOCO IPS S.A.S,37351497,
27135,CHOCO,CANTON DE SAN PABLO,EPSS37,NUEVA EPS,900881965,MEDICHOCO IPS S.A.S,52657499,
27135,CHOCO,CANTON DE SAN PABLO,EPSS41,NUEVA EPS,900881965,MEDICHOCO IPS S.A.S,4979020,
27150,CHOCO,CARMEN DEL DARIEN,CCF102,COMFACHOCO,900206582,I.P.S. SERVIMEDICO S.A.S.,78513885,
27150,CHOCO,CARMEN DEL DARIEN,CCF102,COMFACHOCO,900512334,TRANSACUATICO K & M S.A.S,32358887,
27150,CHOCO,CARMEN DEL DARIEN,EPSS37,NUEVA EPS,900206582,I.P.S. SERVIMEDICO S.A.S.,29377981,
27150,CHOCO,CARMEN DEL DARIEN,EPSS41,NUEVA EPS,900206582,I.P.S. SERVIMEDICO S.A.S.,52599834,
27160,CHOCO,CERTEGUI,CCF102,COMFACHOCO,900881965,MEDICHOCO IPS S.A.S,40669403,
27160,CHOCO,CERTEGUI,EPSS37,NUEVA EPS,900881965,MEDICHOCO IPS S.A.S,29104989,
27160,CHOCO,CERTEGUI,EPSS41,NUEVA EPS,900881965,MEDICHOCO IPS S.A.S,1685505,
27205,CHOCO,CONDOTO,CCF102,COMFACHOCO,891600061,ESE HOSPITAL SAN JOSE DE CONDOTO,89639674,
27205,CHOCO,CONDOTO,CCF102,COMFACHOCO,891600091,CAJA DE COMPENSACION FAMILIAR DEL CHOCO,11344718,
27205,CHOCO,CONDOTO,EPSS37,NUEVA EPS,891600061,ESE HOSPITAL SAN JOSE DE CONDOTO,64729731,
27205,CHOCO,CONDOTO,EPSS41,NUEVA EPS,891600061,ESE HOSPITAL SAN JOSE DE CONDOTO,8518336,
27245,CHOCO,EL CARMEN,CCF102,COMFACHOCO,891680065,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ROQUE,7145189,
27245,CHOCO,EL CARMEN,EPSS37,NUEVA EPS,891680065,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ROQUE,109025624,
27245,CHOCO,EL CARMEN,EPSS41,NUEVA EPS,891680065,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ROQUE,18215432,
27250,CHOCO,EL LITORAL DEL SAN JUAN,CCF102,COMFACHOCO,900538139,IPS INDIGENA CAPERA SAS,52521397,
27250,CHOCO,EL LITORAL DEL SAN JUAN,EPSS37,NUEVA EPS,900538139,IPS INDIGENA CAPERA SAS,121188897,
27250,CHOCO,EL LITORAL DEL SAN JUAN,EPSS41,NUEVA EPS,900538139,IPS INDIGENA CAPERA SAS,8123965,
27361,CHOCO,ITSMINA,CCF102,COMFACHOCO,891600091,CAJA DE COMPENSACION FAMILIAR DEL CHOCO,15852293,
27361,CHOCO,ITSMINA,CCF102,COMFACHOCO,891680064,ESE HOSPITAL EDUARDO SANTOS DE ISTMINA,167220879,
27361,CHOCO,ITSMINA,EPSS37,NUEVA EPS,818002571,CENTRO MEDICO CUBIS LIMITADA,28960171,
27361,CHOCO,ITSMINA,EPSS37,NUEVA EPS,891680064,ESE HOSPITAL EDUARDO SANTOS DE ISTMINA,34817199,
27361,CHOCO,ITSMINA,EPSS41,NUEVA EPS,891680064,ESE HOSPITAL EDUARDO SANTOS DE ISTMINA,251811198,
27372,CHOCO,JURADO,EPSS37,NUEVA EPS,900212320,UNIDAD MEDICA MI SALUD S.A.S.,37099,
27372,CHOCO,JURADO,EPSS41,NUEVA EPS,900212320,UNIDAD MEDICA MI SALUD S.A.S.,55648,
27413,CHOCO,LLORO,EPSS37,NUEVA EPS,900037648,IPS SALUD PROTEGIDA,71298608,
27413,CHOCO,LLORO,EPSS37,NUEVA EPS,900144266,IPS ERCHICHI JAI E.U.,38884612,
27413,CHOCO,LLORO,EPSS41,NUEVA EPS,900037648,IPS SALUD PROTEGIDA,3815228,
27413,CHOCO,LLORO,EPSS41,NUEVA EPS,900144266,IPS ERCHICHI JAI E.U.,6010126,
27425,CHOCO,MEDIO ATRATO,CCF102,COMFACHOCO,900206582,I.P.S. SERVIMEDICO S.A.S.,59561728,
27425,CHOCO,MEDIO ATRATO,EPSS37,NUEVA EPS,900206582,I.P.S. SERVIMEDICO S.A.S.,54742790,
27425,CHOCO,MEDIO ATRATO,EPSS41,NUEVA EPS,900206582,I.P.S. SERVIMEDICO S.A.S.,4052135,
27430,CHOCO,MEDIO BAUDO,CCF102,COMFACHOCO,818001478,FUNDACIÓN SOLIDARIA DEL BAJO BAUDO IPS,53595240,
27430,CHOCO,MEDIO BAUDO,EPSS37,NUEVA EPS,818001478,FUNDACIÓN SOLIDARIA DEL BAJO BAUDO IPS,90898090,
27430,CHOCO,MEDIO BAUDO,EPSS41,NUEVA EPS,818001478,FUNDACIÓN SOLIDARIA DEL BAJO BAUDO IPS,20621424,
27450,CHOCO,MEDIO SAN JUAN,CCF102,COMFACHOCO,818001360,UNIDAD MEDICA ESPIRITU SANTO E. U.,59482593,
27450,CHOCO,MEDIO SAN JUAN,CCF102,COMFACHOCO,900816374,MEDICAMENTOS Y ALGO MAS S.A.S,7089335,
27450,CHOCO,MEDIO SAN JUAN,EPSS37,NUEVA EPS,818001360,UNIDAD MEDICA ESPIRITU SANTO E. U.,46813799,
27450,CHOCO,MEDIO SAN JUAN,EPSS41,NUEVA EPS,818001360,UNIDAD MEDICA ESPIRITU SANTO E. U.,9579658,
27491,CHOCO,NOVITA,CCF102,COMFACHOCO,818001360,UNIDAD MEDICA ESPIRITU SANTO E. U.,68259004,
27491,CHOCO,NOVITA,EPSS37,NUEVA EPS,818001360,UNIDAD MEDICA ESPIRITU SANTO E. U.,42154511,
27491,CHOCO,NOVITA,EPSS41,NUEVA EPS,818001360,UNIDAD MEDICA ESPIRITU SANTO E. U.,3815797,
27495,CHOCO,NUQUI,CCF102,COMFACHOCO,891600091,CAJA DE COMPENSACION FAMILIAR DEL CHOCO,116685705,
27580,CHOCO,RIO IRO,CCF102,COMFACHOCO,900881965,MEDICHOCO IPS S.A.S,8298323,
27580,CHOCO,RIO IRO,EPSS37,NUEVA EPS,900881965,MEDICHOCO IPS S.A.S,43290354,
27580,CHOCO,RIO IRO,EPSS41,NUEVA EPS,900881965,MEDICHOCO IPS S.A.S,4204076,
27600,CHOCO,RIO QUITO,CCF102,COMFACHOCO,818001324,MEJORSALUD LTDA,13268767,
27600,CHOCO,RIO QUITO,EPSS37,NUEVA EPS,818001324,MEJORSALUD LTDA,107383175,
27600,CHOCO,RIO QUITO,EPSS41,NUEVA EPS,818001324,MEJORSALUD LTDA,9072624,
27615,CHOCO,RIOSUCIO,CCF102,COMFACHOCO,900206582,I.P.S. SERVIMEDICO S.A.S.,115598202,
27615,CHOCO,RIOSUCIO,CCF102,COMFACHOCO,900436203,SOLUCIONES INTEGRALES DE SALUD POLOSALUD S.A.S,9582586,
27615,CHOCO,RIOSUCIO,CCF102,COMFACHOCO,900483570,IPS KATIOS RIOSUCIO LTDA,92052253,
27615,CHOCO,RIOSUCIO,EPSS37,NUEVA EPS,900206582,I.P.S. SERVIMEDICO S.A.S.,1383181,
27615,CHOCO,RIOSUCIO,EPSS37,NUEVA EPS,901035250,FUNDACIÓN SANTA SOFIA DE ASIS,75433825,
27615,CHOCO,RIOSUCIO,EPSS41,NUEVA EPS,900206582,I.P.S. SERVIMEDICO S.A.S.,19033347,
27615,CHOCO,RIOSUCIO,EPSS41,NUEVA EPS,901035250,FUNDACIÓN SANTA SOFIA DE ASIS,194724500,
27660,CHOCO,SAN JOSE DEL PALMAR,CCF102,COMFACHOCO,818001360,UNIDAD MEDICA ESPIRITU SANTO E. U.,84674971,
27660,CHOCO,SAN JOSE DEL PALMAR,EPSS37,NUEVA EPS,818001360,UNIDAD MEDICA ESPIRITU SANTO E. U.,89258,
27660,CHOCO,SAN JOSE DEL PALMAR,EPSS41,NUEVA EPS,818001360,UNIDAD MEDICA ESPIRITU SANTO E. U.,35703,
27745,CHOCO,SIPI,CCF102,COMFACHOCO,900212320,UNIDAD MEDICA MI SALUD S.A.S.,43742365,
27745,CHOCO,SIPI,EPSS37,NUEVA EPS,900212320,UNIDAD MEDICA MI SALUD S.A.S.,30174499,
27745,CHOCO,SIPI,EPSS41,NUEVA EPS,900212320,UNIDAD MEDICA MI SALUD S.A.S.,3995710,
27787,CHOCO,TADO,CCF102,COMFACHOCO,818000466,ESE HOSPITAL SAN JOSE DE TADO,100034748,
27787,CHOCO,TADO,CCF102,COMFACHOCO,818002342,SERSALUD I.P.S. CHOCO SAS,56740729,
27787,CHOCO,TADO,EPSS37,NUEVA EPS,818000466,ESE HOSPITAL SAN JOSE DE TADO,135692822,
27787,CHOCO,TADO,EPSS41,NUEVA EPS,818000466,ESE HOSPITAL SAN JOSE DE TADO,22053330,
27800,CHOCO,UNGUIA,CCF102,COMFACHOCO,891600091,CAJA DE COMPENSACION FAMILIAR DEL CHOCO,205558439,
27800,CHOCO,UNGUIA,CCF102,COMFACHOCO,900436203,SOLUCIONES INTEGRALES DE SALUD POLOSALUD S.A.S,23084834,
27800,CHOCO,UNGUIA,CCF102,COMFACHOCO,901179608,IPS GOLFO SALUD S.A.S,29709108,
27810,CHOCO,UNION PANAMERICANA,CCF102,COMFACHOCO,900881965,MEDICHOCO IPS S.A.S,59706881,
27810,CHOCO,UNION PANAMERICANA,EPSS37,NUEVA EPS,900881965,MEDICHOCO IPS S.A.S,28583839,
27810,CHOCO,UNION PANAMERICANA,EPSS41,NUEVA EPS,900881965,MEDICHOCO IPS S.A.S,5598976,
41001,HUILA,NEIVA,EPSI03,A.I.C.,813005265,E.S.E. CARMEN EMILIA OSPINA DE NEIVA,390382929,
41001,HUILA,NEIVA,EPSS37,NUEVA EPS,800065396,INSTITUTO DE DIAGNOSTICO MEDICO S.A.,208540883,
41001,HUILA,NEIVA,EPSS37,NUEVA EPS,813005265,E.S.E. CARMEN EMILIA OSPINA DE NEIVA,27200000,
41001,HUILA,NEIVA,EPSS41,NUEVA EPS,813005265,E.S.E. CARMEN EMILIA OSPINA DE NEIVA,1123025000,
41006,HUILA,ACEVEDO,EPSI03,A.I.C.,813002497,E.S.E. HOSPITAL SAN FRANCISCO JAVIER DE ACEVEDO,76303596,
41006,HUILA,ACEVEDO,EPSS37,NUEVA EPS,813002497,E.S.E. HOSPITAL SAN FRANCISCO JAVIER DE ACEVEDO,2978394,
41006,HUILA,ACEVEDO,EPSS41,NUEVA EPS,813002497,E.S.E. HOSPITAL SAN FRANCISCO JAVIER DE ACEVEDO,183707327,
41016,HUILA,AIPE,EPSS37,NUEVA EPS,891180238,E.S.E. HOSPITAL SAN CARLOS DE AIPE,3161456,
41016,HUILA,AIPE,EPSS41,NUEVA EPS,891180238,E.S.E. HOSPITAL SAN CARLOS DE AIPE,147588854,
41132,HUILA,CAMPOALEGRE,EPSS37,NUEVA EPS,891180039,E.S.E. HOSPITAL DEL ROSARIO DE CAMPOALEGRE,1173691,
41132,HUILA,CAMPOALEGRE,EPSS37,NUEVA EPS,900314301,SALUD VITAL DEL HUILA IPS SAS,27655430,
41132,HUILA,CAMPOALEGRE,EPSS41,NUEVA EPS,891180039,E.S.E. HOSPITAL DEL ROSARIO DE CAMPOALEGRE,133735517,
41298,HUILA,GARZON,EPSS37,NUEVA EPS,813002940,EMPRESA SOCIAL DEL ESTADO MARIA AUXILIADORA DE GARZON,9231112,
41298,HUILA,GARZON,EPSS37,NUEVA EPS,900314301,SALUD VITAL DEL HUILA IPS SAS,58978973,
41298,HUILA,GARZON,EPSS41,NUEVA EPS,813002940,EMPRESA SOCIAL DEL ESTADO MARIA AUXILIADORA DE GARZON,463211900,
41306,HUILA,GIGANTE,EPSS37,NUEVA EPS,891180065,ESE HOSPITAL SAN ANTONIO,1673712,
41306,HUILA,GIGANTE,EPSS41,NUEVA EPS,891180065,ESE HOSPITAL SAN ANTONIO,82407070,
